Head_Lemma	Dep_Lemma	Relation	Count
Norsk	Kulturråd	flat	2
Norsk	NTO	appos	1
Norsk	P.E.N	flat	1
Norsk	Polarinstitutt	flat	4
Norsk	Selskap	flat	1
Norsk	av	case	1
Norsk	danseforbund	flat	1
Norsk	det	det	1
Norsk	finansiere	amod	1
Norsk	for	flat	1
Norsk	fra	case	2
Norsk	i	case	2
Norsk	kulturråd	flat	3
Norsk	menneskerettighet	flat	1
Norsk	og	flat	1
Norsk	orkesterforening	flat	1
Norsk	senter	flat	1
Norsk	teater-	flat	1
Norsk	til	case	1
Norsk	ved	case	2
Norsk	ytringsfrihetsorganisasjon	nmod	1
Norske	Skog	flat	1
Norske	arkitekt	flat	2
Norske	i	case	2
Norske	landsforening	flat	2
North	15	nmod	1
North	American	flat	1
North	Carolina	flat	6
North	Network	flat	1
North	Sports	flat	1
North	West	conj	1
North	delstat	nmod	1
North	håpe	acl	1
North	i	case	3
North	og	cc	1
Norway	Cup	flat	1
Norway	på	case	1
Norwegian	Aid	flat	1
Norwegian	Bergen	nmod	1
Norwegian	Commitee	flat	1
Norwegian	Defence	flat	5
Norwegian	League	flat	4
Norwegian	Leagues	flat	1
Norwegian	NDL	appos	2
Norwegian	Wood	flat	1
Norwegian	av	case	1
Norwegian	det	expl	1
Norwegian	i	case	2
Norwegian	men	cc	1
Norwegian	mye	advmod	1
Norwegian	nå	advmod	1
Norwegian	og	cc	1
Norwegian	organisasjon	nmod	1
Norwegian	passe	acl	1
Norwegian	trearkitektur-prosjekt	nmod	1
Norwegian	være	cop	1
Norwich	by	nmod	1
Norwich	for	case	2
Norwich	i	case	1
Norwich	klubb	nmod	1
Norwich	til	case	1
Notar	i	case	1
Nottingham	Forest	flat	1
Nottingham	Forests	flat	1
Nottingham	av	case	1
Nottingham	ha	aux	1
Nottingham	han	nsubj	1
Nottingham	i	case	2
Nottingham	ikke	advmod	1
Nottingham	lenge	advmod	1
Nottingham	men	cc	1
Nottingham	trekke	advcl	1
Nottingham	være	cop	1
Notts	County	flat	1
Novakovic	AaFK-bur	nmod	1
Novakovic	under	case	1
Nunchucken	og	cc	1
Nursultan	Nasarbajev	flat	1
Nursultan	leder	nmod	1
Nursultan	til	case	1
Nya	Ullevi	flat	1
Nya	fra	case	1
Nya	meter	obl	1
Nydalen	i	case	1
Nyordboken	norsk	nmod	1
Nyordboken	om	case	1
Nyordboken	ordbokverk	nmod	1
Nyrøysa	i	case	1
Nyrøysa	område	nmod	1
Nyrøysa	sted	nsubj	1
Nyrøysa	vestside	nmod	1
Nyrøysa	være	cop	1
O2-opptak	31,9	nmod	1
O2-opptak	VO2	appos	1
O2-opptak	en	det	1
O2-opptak	god	amod	1
O2-opptak	i	case	3
O2-opptak	oppstart	nmod	1
OECD	fra	case	1
OK	da	advmod	1
OK	det	expl	1
OK	dra	csubj	1
OK	også	advmod	1
OK	være	cop	1
OL	2016	flat	1
OL	Beijing	nmod	1
OL	fra	case	1
OL	og	cc	1
OL	om	case	1
OL-klar	49er	obl	1
OL-klar	Frode	obl	1
OL-klar	allerede	advmod	1
OL-tropp	de	det	1
OL-tropp	norsk	amod	1
OL-tropp	og	cc	1
ORC	Club	flat	1
ORC	i	case	1
ORC	klasse	nmod	1
OVF	av	case	1
OVF	til	case	1
Obama	Barack	nmod	2
Obama	Hillary	conj	1
Obama	Romney	conj	4
Obama	all	det	1
Obama	av	case	1
Obama	for	case	8
Obama	fra	case	2
Obama	ifølge	case	1
Obama	med	case	1
Obama	mellom	case	2
Obama	mot	case	1
Obama	muslimsk	acl	1
Obama	om	case	1
Obama	president	nmod	2
Obama	president	xcomp	1
Obama	på	case	1
Obama	samarbeid	nmod	1
Obama	si	acl	1
Obama	stab	conj	1
Obama	til	case	9
Obama	verken	cc	1
Obama-administrasjon	i	case	1
Obama-administrasjon	og	cc	1
Obama-administrasjon	tidlig	advmod	1
Obama-supporter	desillusjonert	amod	1
Obstfelder	dø	acl	1
Octavian	grandnevø	appos	1
Octavian	og	cc	1
Oda	Selma	conj	1
Oddasat	i	case	1
Oddasat	oktober	nmod	1
Oddvar	Solnørdal	flat	1
Oddvar	leder	appos	1
Odelstinget	i	case	1
Odin	Joar	conj	1
Odin	eldstesønn	nmod	1
Odin	sønn	nmod	1
Odin	til	case	1
Oh	No	flat	1
Oh	O'er	flat	1
Oh	and	flat	1
Oh	banner	flat	1
Oh	brave	flat	1
Oh	does	flat	1
Oh	free	flat	1
Oh	home	flat	1
Oh	land	flat	1
Oh	of	flat	2
Oh	rope	parataxis	1
Oh	say	flat	1
Oh	star-spangled	flat	1
Oh	that	flat	1
Oh	the	flat	4
Oh	wave	flat	1
Oh	yet	flat	1
Ohio	Virginia	conj	1
Ohio	i	case	8
Ohio	og	cc	3
Ohio	om	case	1
Ohio	vippestat	appos	1
Ohio	vippestat	nmod	7
Oktober	i	case	1
Ola	Beskow	flat	1
Ola	Elvestuen	flat	1
Ola	V	nmod	1
Ola	samferdselsbyråd	nmod	1
Olaf	Bull	flat	1
Olaf	Johansen	flat	1
Olaf	Per	conj	1
Olaf	Sigbjørn	conj	1
Olafur	Grimsson	flat	1
Olafur	Ragnar	flat	1
Olafur	president	nmod	1
Olav	75	nmod	1
Olav	85	nmod	1
Olav	Haakon	conj	1
Olav	Harald	conj	1
Olav	Johansen	flat	22
Olav	Mulelid	flat	2
Olav	NTB	obl	1
Olav	Per	conj	4
Olav	Skjevesland	flat	1
Olav	Stedje	flat	1
Olav	Thon	flat	2
Olav	av	case	1
Olav	biskop	nmod	1
Olav	familiefar	nmod	1
Olav	kone	conj	1
Olav	lærer	nmod	1
Olav	maskinist	nmod	2
Olav	mekanikerkollega	conj	1
Olav	navn	nsubj	1
Olav	og	cc	2
Olav	på	case	1
Olav	skattebetaler	nmod	1
Olav	til	case	1
Olav	ung	acl	1
Olav	være	cop	1
Olavsfestdagene	og	cc	2
Ole	Bjare	conj	1
Ole	Christian	flat	1
Ole	Jakobsen	flat	2
Ole	Kvarme	flat	1
Ole	Marius	flat	2
Ole	Oslo-biskop	nmod	1
Ole	Petter	conj	1
Ole	Raymond	nmod	1
Ole	gitar	nmod	1
Olemic	Thommessen	flat	1
Olemic	stortingsrepresentant	nmod	1
Oliver	11	nmod	2
Oliver	Lucy	conj	2
Oliver	Phoebe	conj	2
Oliver	og	cc	1
Oliver	søsken	nmod	2
Olle	Johansson	flat	1
Olle	Karolinska	nmod	1
Olle	en	appos	1
Olle	fra	case	1
Olympia	Maine	nmod	1
Olympia	Snowe	flat	1
Olympia	av	case	1
Olympia	senator	nmod	1
Omaggio-vase	på	case	1
Omar	Driss	obl	1
Omar	Gambia	nmod	1
Omar	Sidibeh	flat	1
Omar	Sy	flat	1
Omar	mullah	nmod	1
Omar	og	cc	1
Omar	på	case	1
Omar	rett	advmod	1
On	again	flat	1
On	med	case	1
On	road	flat	1
On	the	flat	1
Onkel	Blå	flat	1
Onkel	Bærum	nmod	1
Onkel	på	case	1
Onkel	utested	nmod	1
OpenStreetMap	eksempel	nsubj	1
OpenStreetMap	være	cop	1
Operaen	Arkitekturmuseet	conj	1
Operaen	Bjørvika	nmod	4
Operaen	Woodprosjektet	conj	1
Operaen	enn	case	1
Operaen	ned	case	1
Operaen	som	case	1
Operaen	til	case	1
Operation	Afghanistan	nmod	1
Operation	Enduring	flat	1
Operation	Freedom	flat	1
Operation	i	case	1
Ophra	husmorhelt	nmod	1
Oppland	og	cc	1
Opplysningsvesenets	OVF	appos	1
Opplysningsvesenets	fond	flat	1
Opstad	fremfor	case	1
Opus	80-tallsbandet	nmod	1
Ord-styreleder	Fritt	compound	1
Ord-styreleder	riksadvokat	conj	1
Oregon	og	cc	1
Orhan	Pamuk	flat	1
Orientering	i	case	1
Orientering	ukeavis	nmod	1
Orihuela	Costa	flat	1
Orihuela	Torrevieja	nmod	1
Orihuela	på	case	1
Orlando	USA	nmod	1
Orlando	i	case	1
Osbourne	Bill	conj	1
Osbourne	Geezer	conj	1
Osbourne	Tony	conj	1
Osbourne	av	case	1
Oscar	til	case	1
Oskar	Pastior	flat	1
Oskar	forfatter	appos	1
Oskar	med	case	1
Oslo	$/	compound	1
Oslo	Akershus	conj	1
Oslo	Folkehelseinstituttet	conj	1
Oslo	Gardermoen	flat	1
Oslo	Geneve	conj	1
Oslo	Haukeland	conj	1
Oslo	Legevakten	conj	1
Oslo	Lufthavn	flat	1
Oslo	Norge	conj	2
Oslo	Plastikkirurgi	flat	4
Oslo	S	flat	2
Oslo	SIRUS	conj	1
Oslo	SSB	conj	1
Oslo	Spektrum	flat	5
Oslo	Stavanger	conj	1
Oslo	Sv	flat	1
Oslo	Trondheim	conj	1
Oslo	Vognselskap	flat	1
Oslo	av	case	4
Oslo	bo	acl	1
Oslo	de	nsubj	1
Oslo	desembermørk	amod	1
Oslo	en	det	1
Oslo	fra	case	8
Oslo	ha	acl	1
Oslo	høyrestyre	amod	1
Oslo	i	case	50
Oslo	iallfall	advmod	1
Oslo	katedralskole	flat	1
Oslo	klinikk	nmod	2
Oslo	kommune	flat	4
Oslo	med	case	1
Oslo	mot	case	1
Oslo	nå	advmod	1
Oslo	og	cc	5
Oslo	politidistrikt	flat	1
Oslo	på	case	1
Oslo	rundt	case	2
Oslo	rådhus	flat	3
Oslo	som	case	1
Oslo	til	case	6
Oslo	tilbake	case	1
Oslo	tingrett	flat	1
Oslo	universitetssykehus	flat	1
Oslo	utenfor	case	1
Oslo	utsolgt	amod	1
Oslo	vest	flat	1
Oslo	være	cop	1
Oslo	åpne	advcl	1
Oslo-område	i	case	1
Osloregionen	i	case	1
Ottawa	Senators	flat	2
Ottawa	mot	case	1
Ottawa	og	cc	1
Otteren	på	case	1
Oxford	i	case	1
Oy	Shmiel	flat	1
Oy	er	flat	1
Oy	eynlikh	flat	1
Oy	oys	flat	1
Oy	zett	flat	1
Oy	zeyer	flat	1
Oy	zu	flat	1
Ozzy	Osbourne	flat	4
Ozzy	Sharon	conj	1
Ozzy	artist	acl	1
Ozzy	bli	acl	1
Ozzy	kallenavn	nmod	1
Ozzy	på	case	1
Ozzy	soloartist	acl	1
Ozzy	stjerne	nmod	1
Ozzy	tatovere	acl	1
P2	formiddagskonsert	nmod	1
P2	gjerne	advmod	1
P2	nærhet	obl	1
PC	dedikere	acl	1
PC	eller	cc	1
PC	en	det	1
PC	foran	case	1
PCB-forurensning	av	case	1
PGA-tour	til	case	2
PGA-tour	unna	case	1
PGA-tour	år	nmod	1
PR-byrå	med	case	1
PR-byrå	skape	acl	1
PS	2	nmod	1
PS	3	nmod	1
PS3-eier	actiontørst	amod	1
PS3-eier	for	case	1
PS3-spill	av	case	1
PS3-spill	de	det	1
PS3-spill	flott	amod	1
PS3-spill	utgi	amod	1
PST	fra	case	4
PST	i	case	1
PST	med	case	1
PST-kontor	27	nummod	1
PST-kontor	land	nmod	1
PST-kontor	én	appos	1
PST-ledd	de	det	1
PST-ledd	lokal	amod	1
PST-ledd	politidistrikt	nmod	1
Pakistan	av	case	2
Pakistan	i	case	2
Pakistansk	Oslo	nmod	1
Pakistansk	PSS	appos	1
Pakistansk	Studentsamfunn	flat	2
Pakistansk	i	case	1
Pakistansk	organisasjon	nmod	1
Pakthia	intervjue	acl	1
Pakthia	sør	nmod	1
Pakthia	til	case	1
Palestina	eller	cc	1
Palestina	i	case	2
Palestina	og	cc	1
Palestina	okkupere	amod	1
Pamela	Geller	flat	1
Pamela	av	case	1
Pamela	samarbeide	acl	1
Pamuk	finne	acl	1
Pamuk	til	case	2
Pandora	til	case	1
Pantera	eller	cc	1
Pantheon	og	cc	1
Paolo	Gabriele	flat	1
Paracet-tablett	de	det	1
Paracet-tablett	her	advmod	1
Paracet-tablett	i	case	1
Paracet-tablett	sedvanlig	amod	1
Paracetamol	stoff	acl	1
Paradise	Hotel	flat	1
Paradise	Hotel-Are	flat	1
Paradise	og	cc	1
Paradise	på	case	1
Paradise-folk	mange	amod	1
Paradise-folk	og	cc	1
Paralgin	Forte	flat	1
Paralgin	tablett	conj	1
Parfait	Mette-Marit	flat	2
Parfait	arctique	flat	1
Parfait	coulis	flat	1
Parfait	de	flat	1
Parfait	dessert	nmod	1
Parfait	dessert	obl	1
Parfait	la	flat	2
Parfait	muron	flat	1
Parfait	og	cc	1
Parfait	à	flat	2
Paris	for	case	1
Paris	i	case	11
Paris	sørøst	case	1
Parkinson	av	case	1
Partapuoli	ifølge	case	1
Party-bevegelse	Tea	compound	2
Party-bevegelse	i	case	1
Party-bevegelse	og	cc	1
Party-bevegelse	spesiell	amod	1
Pastior	fange	conj	1
Pater	Arnfinn	flat	1
Pater	Haram	flat	1
Patrik	Lindenfors	flat	1
Patrik	agent	nmod	1
Paul	27	nmod	1
Paul	A.	flat	3
Paul	Anastacia	conj	1
Paul	Bremer	flat	1
Paul	Buer	flat	1
Paul	Gascoigne	flat	2
Paul	Hansen	flat	2
Paul	Mayer	flat	3
Paul	McCartney	flat	1
Paul	Ryan	flat	3
Paul	Stig	conj	1
Paul	a-ha	conj	1
Paul	administrator	nmod	1
Paul	av	case	1
Paul	diplomat	conj	1
Paul	general	conj	1
Paul	kalle	acl	1
Paul	leder	nmod	1
Paul	meteorolog	nmod	1
Paul	mistenke	acl	1
Paul	oberstløytnant	nmod	3
Paul	og	cc	1
Paul	som	case	1
Paul	til	case	2
Paul	varsler	acl	1
Paul	venn	nmod	1
Paul	visepresident-kandidat	nmod	1
Paul	visepresidentkandidat	nmod	2
Paulus	skrive	acl	1
Pearl	mor	nmod	1
Pedersen	Dahl	conj	1
Pedersen	mellom	case	1
Pedersen	to	nmod	1
Pelé	George	conj	1
Pelé	med	case	1
Penguins	New	conj	1
Penguins	Senators	conj	1
Penguins	Senators	nmod	1
Penguins	Stockholm	obl	1
Penguins	det	expl	1
Penguins	kamp	obl	1
Penguins	mellom	case	1
Penguins	til	case	1
Penguins	være	cop	1
Penguins	år	obl	1
Penguins-tropp	i	case	1
Pennsylvania	Ohio	conj	1
Pennsylvania	de	nmod	1
Pennsylvania	fra	case	2
Pennsylvania	i	case	2
Pennsylvania	stat	nmod	1
Pennsylvania	valgmannstemme	conj	1
Pensjonsreformen	AFP	appos	1
Pentagon	det	det	2
Pentagon	eksempel	obl	1
Pentagon	norsk	amod	2
Per	Amundsen	flat	1
Per	Arne	flat	3
Per	Atle	flat	1
Per	Borten	flat	5
Per	Bøhn	flat	1
Per	Dagsnytt-redaktør	nmod	1
Per	Edgar	flat	1
Per	Egil	flat	1
Per	Erik	flat	1
Per	Frp	nmod	1
Per	Frølich	flat	2
Per	Hegge	flat	1
Per	Kalbakk	flat	1
Per	Kari	conj	1
Per	Karlsen	flat	14
Per	Kjølaas	flat	1
Per	Kokkvold	flat	1
Per	Landsvik	flat	1
Per	Lars	conj	1
Per	Lundteigen	flat	1
Per	Olaf	flat	1
Per	Olav	conj	2
Per	Olsen	flat	2
Per	Oskar	flat	1
Per	Poppe	flat	2
Per	Rom	nmod	1
Per	Tromsø	nmod	1
Per	Tufte	flat	1
Per	Tønsberg-ordfører	nmod	1
Per	Vebjørn	conj	1
Per	Willy	flat	1
Per	av	case	1
Per	biskop	nmod	1
Per	det	nsubj	1
Per	far	nmod	1
Per	kjøpmann	nmod	1
Per	kollega	nmod	1
Per	komme	acl	1
Per	løytnant	nmod	2
Per	med	case	2
Per	og	cc	9
Per	om	case	1
Per	pilot	nmod	2
Per	programdirektør	nmod	1
Per	prosjektsjef	nmod	1
Per	sammen	advmod	1
Per	som	case	1
Per	statsminister	acl	1
Per	statsminister	nmod	1
Per	talsmann	nmod	2
Per	til	case	2
Per	være	cop	1
Per-Otto	Bente	conj	1
Per-Otto	Fredrik	conj	1
Per-Otto	Fredrikstad	nmod	1
Per-Otto	Gullaksen	flat	2
Per-Otto	Jens-Petter	conj	1
Per-Otto	domprost	nmod	1
Per-Otto	utvalgsmedlem	nmod	1
Percy	EU-ambassadør	nmod	1
Percy	Westerlund	flat	1
Perisat	24	nmod	1
Peter	Galbraith	flat	1
Peter	Jones	flat	1
Peter	Kopteff	flat	1
Peter	Moore	flat	1
Peter	Tachell	flat	1
Peter	Tatchell	flat	5
Peter	diplomat	nmod	1
Peter	en	appos	1
Peter	gymlærer	nmod	1
Peter	hevde	acl	1
Peter	homofil	appos	1
Peter	journalist	nmod	1
Peter	med	case	1
Peter	nestkommanderende	nmod	1
Peter	parlamentskandidat	appos	1
Petra	Middelthon	flat	1
Petra	og	cc	1
Petra	stylist	nmod	1
Petter	23	nmod	1
Petter	Christian	conj	1
Petter	Christoffer	conj	1
Petter	Didrik	conj	1
Petter	Folkedal	flat	2
Petter	H	appos	1
Petter	Hessen	flat	2
Petter	Japan	obl	1
Petter	Løvberg	flat	1
Petter	Løvik	flat	1
Petter	Magnus	conj	1
Petter	Oslo	nmod	1
Petter	Phil	conj	1
Petter	Solberg	flat	4
Petter	Stian	conj	1
Petter	Stordalen	flat	1
Petter	Thomas	conj	1
Petter	gitar	nmod	1
Petter	landslagssjef	nmod	1
Petter	med	case	1
Petter	t.v.	advmod	1
Petter	være	cop	1
Phaithoon	Puengthong	flat	1
Phaithoon	vakt	nmod	1
Phil	Chelsea-manager	appos	1
Phil	Collins	flat	1
Phil	Mills	flat	2
Phil	Scolari	flat	1
Phil	kartleser	nmod	1
Phil	og	cc	1
Phil	om	mark	1
Phil	som	mark	1
Phil	til	case	1
Phil	være	cop	1
Phil	å	mark	1
Philippe	rullestol	nmod	1
Philippe	som	case	2
Phoebe	4	nmod	2
Phoebe	og	cc	2
Phra	Ayutthaya	flat	1
Phra	Historical	flat	1
Phra	Nakhon	flat	1
Phra	Park	flat	1
Phra	Si	flat	1
Phra	eller	cc	1
Phuket	på	case	1
Pia	@piatjelta	appos	1
Pia	Kjærsgaard	flat	4
Pia	Svensgaard	flat	1
Pia	Tjelta	flat	1
Pia	Tromsø	nmod	1
Pia	bakgrunn	flat	1
Pia	bildeserie	nmod	1
Pia	desember	nmod	1
Pia	fra	case	1
Pia	godjente	nmod	1
Pia	hellig	flat	1
Pia	høgskolelektor	nmod	1
Pia	høyre	nmod	1
Pia	i	flat	2
Pia	ku	flat	1
Pia	leder	nmod	1
Pia	med	flat	1
Pia	mot	case	1
Pia	og	cc	2
Pia	slum	flat	1
Pia	ta	acl	1
Pia	til	case	1
Pierre	Mulele	flat	1
Pierre	Sport	flat	1
Pierre	av	case	1
Pierre	minister	appos	1
Pierre	og	cc	1
Pietá	Rondanini	flat	1
Pietá	hans	nmod	1
Pietá	like	advmod	1
Pietá	overfor	case	1
Pietá	svanesang	nmod	1
Pietá	verk	appos	1
Pink	Floyd	flat	1
Pink	som	case	1
Pittsburgh	NHL-lag	nmod	1
Pittsburgh	Ottawa	conj	1
Pittsburgh	Penguins	flat	3
Pittsburgh	Post-Gazette	flat	1
Pittsburgh	Satan	flat	1
Pittsburgh	for	case	1
Pittsburgh	i	case	1
Platon	Nietzsche	obl	1
Platon	fra	case	1
PlayStation	3	flat	1
PlayStation	av	case	1
Polen	i	case	3
Polen	inn	case	1
Polen	kåre	acl	1
Polisario	frigjøringsbevegelse	nmod	1
Polisario	og	cc	1
Politiets	PST	appos	1
Politiets	i	case	1
Politiets	sikkerhetstjeneste	flat	1
Politiken	med	case	1
Politiken	til	case	1
Poll	Polls	flat	1
Poll	fra	case	1
Poll	nettsted	nmod	2
Poll	of	flat	2
Poll	poll	flat	1
Poll	på	case	1
Pompeius	alliert	appos	1
Poplar	Coroner's	flat	1
Poplar	Court	flat	1
Poplar	i	case	1
Poppe	Jon	nmod	1
Poppe	grense	nmod	1
Poppe	jobb	nmod	1
Poppe	pressefotograf	nmod	1
Poppe	t.v.	parataxis	1
Poppe	velge	acl	1
Poppe	visitt	nmod	1
Poppe	vulkanutbrudd	nmod	1
Porsche	911	flat	1
Porsche	Audi	conj	1
Porsche	en	det	1
Port-au-Prince	hovedstad	nmod	1
Port-au-Prince	med	case	1
Portrettet	i	case	1
Portugal	i	case	1
Posemannen	bli	conj	1
Posemannen	om	case	1
Post-	og	flat	1
Post-	teletilsyn	flat	1
Poznan	Polen	nmod	1
Poznan	i	case	2
Poznan	og	cc	1
Praha	i	case	1
Preikestolhytta	den	det	1
Preikestolhytta	ny	amod	1
Premier	League	flat	1
Premier	i	case	1
President	Annan	flat	1
President	erklære	parataxis	1
President	of	flat	1
President	the	flat	1
President	world	flat	1
Presidenten	til	case	1
Prestegard	studentutvalg	nmod	1
Pretty	AS	flat	2
Pretty	Woman	flat	5
Pretty	i	case	3
PricewaterhouseCoopers	til	case	1
Primo	Levi	flat	1
Primo	eneste	appos	1
Primo	fornøyd	acl	1
Primus-fan	og	cc	1
Princeton	University	flat	1
Princeton	ved	case	1
Prognosesenteret	ifølge	case	1
Prosessen	bok	nmod	1
Prosessen	i	case	1
Proust	hos	case	1
Proust	som	case	1
Psy	Gangnam	conj	2
Psy	popartist	nmod	2
Psykologisk	NTNU	nmod	1
Psykologisk	fakultet	flat	1
Psykologisk	ved	case	1
Pulp	Fiction	flat	1
Pulp	Quentin	nmod	1
Puls-innslag	en	det	1
Puls-innslag	etter	case	1
Puls-innslag	forskning	nmod	1
Pus	ha	flat	1
Pus	klar	advmod	1
Pus	låt	appos	1
Pus	løpetid	flat	1
Pyongyang	hovedstad	nmod	1
Pyongyang	i	case	1
Pål	Anders	flat	3
Pål	Olsen	flat	1
Pål	Oslo	nmod	1
Pål	Ullevålseter	flat	2
Pål	W.	flat	1
Pål	bror	nmod	1
Queen	2	flat	2
Queen	Elisabeth	flat	2
Queen	cruiseskip	nmod	1
Queen	på	case	2
Quentin	Tarantino	flat	1
Quisling-stempel	en	det	1
RBK-bur	over	case	1
RBK-overtak	det	det	1
RBK-overtak	massiv	amod	1
RBK-spiller	fra	case	1
REUTERS	$/	compound	1
REUTERS	SCANPIX	conj	1
RIP	Pater	parataxis	1
Radoslaw	Gasiorowski	flat	1
Radoslaw	med	case	1
Radoslaw	sammen	advmod	1
Ragnhild	Astrid	conj	1
Ragnhild	og	cc	1
Ragnhild	prinsesse	nmod	1
Ragnhild	samboer	nmod	1
Raja	i	case	1
Raja	løvetannsbarn	nmod	2
Raja	oppvekst	nmod	1
Rakel	Daniel	conj	1
Rakel	Hanna	conj	1
Rakel	Sara	conj	1
Rakel	jenteside	nmod	1
Rakel	kvinne	appos	1
Rakel	som	case	1
Rakel	til	case	1
Rally	Dakar	flat	2
Rally	Hellas	flat	3
Rally	Polen	flat	1
Rally	begynne	acl	1
Rally	i	case	4
Rally	til	case	1
Rally	år	nmod	1
Rambo	av	case	1
Rana	i	case	1
Randi	Ap	nmod	2
Randi	Sakshaug	flat	2
Randi	kone	nmod	1
Randi	nestleder	nmod	1
Raskere	Et	conj	1
Raskere	egen	flat	1
Raskere	enn	flat	1
Raskere	god	flat	1
Raskere	med	case	1
Raskere	show	nmod	1
Raskere	sin	flat	1
Rasmussen	statsminister	nmod	1
Ravi	eneste	nsubj	1
Ravi	være	cop	1
Ray	Nagin	flat	1
Ray	New	nmod	1
Ray	borgermester	nmod	1
Raymond	Bjare	conj	1
Raymond	Bård	conj	1
Raymond	Frank	conj	1
Raymond	Johansen	flat	1
Raymond	Ole	conj	1
Raymond	Petter	conj	1
Raymond	Tungesvik	flat	2
Raymond	tromme	nmod	1
Raymond	utvilsom	advmod	1
Razak	med	case	1
Razak	statsminister	nmod	1
Re	M.	flat	1
Re	navn	nmod	1
Re	under	case	1
Reagan	Margaret	acl	1
Reality	David	nmod	1
Reality	distortion	flat	1
Red	magasin	nmod	1
Redemption	Bob	nmod	1
Redemption	Song	flat	1
Reebok	Gatorade	conj	1
Reebok-reklame	en	det	1
Regjering	og	cc	1
Regjeringen	Nav	conj	1
Regjeringen	av	case	2
Regjeringen	hverken	cc	1
Regjeringen	i	case	1
Regjeringen	selv	det	1
Rehman	familie	nmod	1
Rehman-restaurant	på	case	1
Reidar	Hjermann	flat	1
Reidar	Nilsen	flat	1
Reidar	barneombud	nmod	1
Reidar	leder	nmod	1
René	Hedegaard	flat	1
René	Krokodillezoo	nmod	1
René	besøke	acl	1
Reportere	fra	case	1
Reportere	grense	flat	1
Reportere	organisasjon	nmod	1
Reportere	uten	flat	1
Representantenes	hus	flat	3
Representantenes	i	case	1
Representantenes	og	cc	1
Representantenes	ta	acl	1
Republikanerne	Party-bevegelse	conj	1
Republikanerne	rundt	case	1
Requiem	Domine	flat	1
Requiem	aeternam	flat	1
Requiem	dona	flat	1
Requiem	eis	flat	1
Requiem-modus	$/	compound	1
Requiem-modus	Tryllefløyte	compound	1
Requiem-modus	han	nsubj	1
Requiem-modus	i	mark	1
Requiem-modus	når	mark	1
Requiem-modus	være	cop	1
Reseptregisteret	det	det	1
Reseptregisteret	såkalt	amod	1
Resistance	2	flat	3
Resistance	kalle	acl	1
Resistance	om	case	1
Rest	in	flat	1
Rest	peace	flat	1
Rest	stå	parataxis	1
Retten	Finnmark	flat	1
Retten	NOU	nmod	1
Retten	fiske	flat	1
Retten	hav	flat	1
Retten	i	flat	1
Retten	innstilling	nmod	1
Retten	omhandle	acl	1
Retten	til	flat	1
Retten	utenfor	flat	1
Reuters	$/	compound	1
Reuters	Scanpix	conj	1
Reuters	til	case	1
Revolver	Beatles	nmod	1
Revolver	likeså	advmod	1
Rhode	4	nmod	1
Rhode	Island	flat	1
Rhode	og	cc	1
Rhodos	og	cc	1
Rhodos	på	case	1
Rice	med	case	1
Richard	Gere	flat	2
Richard	general	nmod	1
Richard	hærsjef	nmod	1
Richard	med	case	1
Richard	mellom	case	1
Richard	prostituert	conj	1
Richard	rolle	nmod	1
Richard	vår	nmod	1
Ridder	Den	flat	1
Ridder	Olavs	flat	1
Ridder	St	flat	1
Ridder	av	flat	1
Ridder	kongelig	flat	1
Ridder	norsk	flat	1
Ridder	orden	flat	1
Ridder	utmerkelse	nmod	1
Rieber-Mohn	poengtere	acl	1
Rieber-Mohn	riksadvokat	acl	1
Right	i	case	1
Right	play	flat	1
Right	to	flat	1
Rigmor	79	nmod	1
Rigmor	Aasrud	flat	1
Rigmor	Erenstsen	flat	1
Rigmor	av	case	1
Rigmor	fornyings-	nmod	1
Rigmor	og	cc	1
Rigoberta	José	conj	1
Rigoberta	Menchu	flat	2
Rigoberta	få	acl	1
Rikke	Dahl	flat	3
Rikke	Lind	flat	1
Rikke	Monsen	flat	3
Rikke	ifølge	case	1
Rikke	informasjonskonsulent	nmod	3
Rikke	statssekretær	nmod	1
Riksantikvaren	av	case	1
Rikshospitalet	Ullevål	conj	1
Rikshospitalet	på	case	4
Rikshospitalet	ved	case	2
Riksrevisjonen	ifølge	case	1
Rioja	flaske	nmod	1
Roar	Flaathen	flat	1
Roar	Flåthen	flat	4
Roar	LO-leder	nmod	4
Robbie	Fowler	flat	1
Robert	E.	flat	2
Robert	Fisk	flat	1
Robert	Jihad	conj	1
Robert	Larsen	flat	2
Robert	Rosa	nmod	1
Robert	Spencer	flat	3
Robert	bak	case	1
Robert	eksempel	nmod	1
Robert	få	acl	1
Robert	ifølge	case	1
Robert	med	case	1
Robert	megler	nmod	1
Robert	norsk	amod	1
Robin	Hood	flat	2
Rock	1	flat	1
Rock	2	flat	13
Rock	Band	flat	16
Rock	Guitar	conj	3
Rock	både	cc	2
Rock	det	det	1
Rock	det	expl	1
Rock	for	case	1
Rock	fra	case	1
Rock	første	amod	1
Rock	i	case	5
Rock	kun	advmod	1
Rock	med	case	1
Rock	men	cc	1
Rock	og	cc	1
Rock	redde	advcl	1
Rock	spill	acl	1
Rock	til	case	1
Rock	være	cop	1
Rockheim	opplevelsessenter	appos	1
Rogalandsforskning	Stavanger	nmod	1
Rogalandsforskning	av	case	1
Rogh-distrikt	i	case	1
Rolf	B.	flat	1
Rolf	Bryne-trener	nmod	1
