Dep_Lemma	Head_Lemma	Count
dødsfelle	framstå	1
dødsoffer	tall	1
dødsrate	ha	1
dødsrisiko	resultere	1
dødssliten	danse	1
dødsstraff	forbud	1
dødsstøt	gi	1
dødssyk	Hannah	2
dødstall	skyldes	1
dødstall	stige	1
dødstall	stor	1
dødstrussel	vold	1
døgn	bruke	1
døgn	ha	1
døgn	hendelse	1
døgn	jobbe	1
døgn	løp	1
døgn	medieoppmerksomhet	1
døgn	når	1
døgn	sammen	1
døgn	spille	1
døgn	time	2
døll	låt	1
døll	slippe	1
dømme	alt	4
dømme	bli	1
dømme	butler	1
dømme	fengsle	1
dømme	fåfengt	1
dømme	nekte	1
dømme	si	1
dømme	sitte	1
dømme	uenig	1
dømme	vi	1
dømmekraft	spørsmål	1
dømmekraft	utvise	1
døpe	dag	1
døpe	nok	1
dør	banke	1
dør	blokkere	1
dør	frakte	1
dør	få	1
dør	gi	1
dør	gå	1
dør	ha	1
dør	hamre	1
dør	holde	1
dør	høres	1
dør	knirke	1
dør	komme	2
dør	krok	1
dør	levere	1
dør	lukke	3
dør	låse	1
dør	oppsøke	1
dør	ringe	1
dør	skritt	1
dør	skyve	1
dør	slå	1
dør	snu	1
dør	stå	1
dør	vegg	1
dør	åpne	5
dørgende	kjedelig	1
dørterskel	falle	1
dørvakt	selektiv	1
døråpning	stå	1
døyve	hjelpe	1
døyve	prøve	1
e	telefon	1
e-bok	historie	1
e-bok	hundrevis	1
e-bok	kjøpe	1
e-bok	utgi	1
e-mail	bli	1
e-post	SMS	1
e-post	bli	1
e-post	sende	1
e-post	skrive	3
e-tjeneste	Kripos	1
e-tjeneste	samarbeide	1
ed	K.G.	1
edderkopp	edderkoppspinn	1
edderkopp	se	1
edderkopp	tro	1
edderkoppspinn	veve	1
edel	bli	1
edel	fortelle	1
edel	hensikt	1
edel	menneske	1
edil	leder	1
edru	tilstand	1
effekt	brukbar	1
effekt	bruke	1
effekt	debatt	1
effekt	evaluering	1
effekt	forskning	1
effekt	få	1
effekt	gjøre	1
effekt	ha	7
effekt	måle	1
effekt	spare	1
effekt	upålitelighet	1
effekt	uthule	2
effekt	utsette	1
effektiv	aktør	1
effektiv	bilde	1
effektiv	bistand	1
effektiv	embetsmannsstat	1
effektiv	gjøre	1
effektiv	god	1
effektiv	handling	1
effektiv	innkreving	1
effektiv	mesterlig	1
effektiv	press	1
effektiv	reagere	1
effektiv	samarbeid	2
effektiv	stopper	1
effektiv	verktøy	1
effektivisering	frigjøre	1
effektivisering	rett	1
eg	Åh	2
egalitær	Norge	1
egen	Daniel	1
egen	FN	1
egen	Raskere	1
egen	agenda	1
egen	akseptere	1
egen	alder	2
egen	ansvar	1
egen	attraksjon	1
egen	avgjørelse	1
egen	avgudsbilde	1
egen	bagasje	1
egen	barn	1
egen	bein	1
egen	bilde	2
egen	boble	1
egen	bok	2
egen	borger	1
egen	bruk	1
egen	business	1
egen	butikk	1
egen	byggmesterfirma	1
egen	container	1
egen	del	2
egen	dumskap	1
egen	eier	1
egen	ekspansjonspolitikk	1
egen	eldrepolitikk	1
egen	engasjementspolitikk	1
egen	erfaring	1
egen	ettermæle	1
egen	exit	1
egen	fagutvalg	1
egen	familie	4
egen	far	2
egen	farge	1
egen	fengsel	1
egen	festival	1
egen	fil	1
egen	firma	1
egen	fordel	1
egen	forelder	1
egen	forsikring	1
egen	forskning	1
egen	forsvar	1
egen	fortid	1
egen	fremtid	2
egen	få	1
egen	følelse	1
egen	glede	1
egen	god	1
egen	grense	1
egen	ha	1
egen	handlingsplan	1
egen	historie	2
egen	hjerte	1
egen	hus	1
egen	hverdag	1
egen	hylleplass	1
egen	hånd	4
egen	hår	1
egen	identitet	1
egen	innsats	1
egen	inntekt	1
egen	karakter	1
egen	karriere	1
egen	karttjeneste	1
egen	kjønn	1
egen	kjøtt	1
egen	kommentator	1
egen	konkurranse	1
egen	kontinentalsokkel	1
egen	kontroll	1
egen	kontrollorgan	1
egen	kostnadsnivå	1
egen	kostyme	2
egen	krav	1
egen	kropp	1
egen	land	1
egen	lass	1
egen	leder	1
egen	leilighet	2
egen	liv	8
egen	logikk	1
egen	lokallag	1
egen	låt	2
egen	mening	1
egen	miljø	1
egen	minne	1
egen	mobil	1
egen	mobiltelefon	1
egen	mor	1
egen	musikk	1
egen	navn	1
egen	nettavis	1
egen	oppmøte	1
egen	opptaksstudio	1
egen	ordning	1
egen	organ	2
egen	organisasjon	1
egen	overgrep	1
egen	oversettelse	1
egen	pakke	1
egen	parti	2
egen	plate	1
egen	politikk	1
egen	praksis	1
egen	privatbolig	1
egen	privilegium	1
egen	problem	1
egen	rapport	1
egen	regning	1
egen	rekke	2
egen	retningslinje	1
egen	rettssubjekt	1
egen	rockehelt	1
egen	råd	1
egen	rømningsluke	1
egen	sak	2
egen	sang	1
egen	sette	1
egen	sige	1
egen	sikkerhet	1
egen	sikkerhetsmargin	2
egen	sivil	1
egen	skolisse	1
egen	skriftstimulering	1
egen	skyld	2
egen	språk	1
egen	standpunkt	2
egen	status	1
egen	stemme	2
egen	stykke	1
egen	styringsorgan	1
egen	ståsted	2
egen	sønn	1
egen	talent	1
egen	tall	1
egen	tanke	1
egen	tiltak	1
egen	trimfigur	1
egen	trimspill	1
egen	urimelighet	1
egen	utspill	1
egen	utstilling	1
egen	uttrykk	1
egen	uttrykke	1
egen	vegg	1
egen	velger	1
egen	verden	2
egen	verdi	1
egen	vett	1
egen	vilje	1
egen	vitnesbyrd	1
egen	voldsspiral	1
egen	økonomi	1
egen	øre	1
egen	øverstkommanderende	1
egen	øye	1
egenandel	bidra	1
egenart	bestemme	1
egenart	bevare	1
egenart	morsom	1
egenart	selvforståelse	1
egenart	trossamfunn	1
egenhånd	reise	1
egenkomponert	nødkonstruksjon	1
egennavn	gi	1
egennyhet	troverdighet	1
egenproduksjon	likestille	1
egenskap	be	1
egenskap	falle	1
egenskap	få	1
egenskap	han	1
egenskap	tillegge	1
egentid	unne	1
egentlig	Svalbard	1
egentlig	ansvar	1
egentlig	avslutte	1
egentlig	bli	2
egentlig	bruke	1
egentlig	diskutere	1
egentlig	ettpartistat	1
egentlig	fin	1
egentlig	finnes	2
egentlig	foregå	2
egentlig	forlate	1
egentlig	fri	1
egentlig	gi	1
egentlig	gjest	1
egentlig	gjøre	2
egentlig	glad	2
egentlig	god	1
egentlig	grunn	1
egentlig	gå	1
egentlig	ha	5
egentlig	hende	1
egentlig	hipp	1
egentlig	holde	1
egentlig	hva	1
egentlig	hvem	1
egentlig	hvordan	1
egentlig	innertier	1
egentlig	innstramning	1
egentlig	kjip	1
egentlig	kvalitet	1
egentlig	lei	2
egentlig	leve	1
egentlig	like	2
egentlig	lykke	1
egentlig	positiv	1
egentlig	prosjekt	1
egentlig	rasist	1
egentlig	reise	1
egentlig	rekke	1
egentlig	riksveg	1
egentlig	se	1
egentlig	sitte	1
egentlig	skje	1
egentlig	skjønne	1
egentlig	starte	1
egentlig	stenge	1
egentlig	stå	2
egentlig	trene	1
egentlig	trenge	1
egentlig	umulig	1
egentlig	vente	1
egentlig	ville	1
egentlig	være	1
egentlig	ønske	1
egg	plagsom	1
egg	samboer	1
egg-	ha	1
egghode	Gaddafi	1
egne	mene	1
egne	spørre	1
egne	tall	1
egnet	gjøre	1
egnet	medisin	1
egnet	moden	1
egnet	realitet	1
egnet	si	1
ego	gå	1
egoisme	misnøye	1
egoist	påminner	1
egoistisk	mene	1
egyptisk	felles	1
egyptisk	gudinne	1
egyptisk	solår	1
ei	taffel	1
eie	Aftenposten	1
eie	Victoria	1
eie	administrere	1
eie	anskaffe	1
eie	finnes	1
eie	glad	1
eie	mann	1
eie	rik	1
eie	unnslippe	1
eiendel	klær	1
eiendel	penge	2
eiendom	anse	1
eiendom	beskatte	1
eiendom	bli	2
eiendom	eie	1
eiendom	flytte	1
eiendom	forsyne	1
eiendom	inndragelse	1
eiendom	investering	1
eiendom	kirke	1
eiendom	kirkegård	1
eiendom	liv	1
eiendom	melde	1
eiendom	overføre	1
eiendom	selskap	1
eiendom	tilføre	1
eiendom	verdsettelse	1
eiendomsbaron	interessefellesskap	1
eiendomskrakk	børsfall	1
eiendomsmarked	kollaps	1
eiendomsmasse	kirkebygg	1
eiendomsmegler	Andreas	1
eiendomsmegler	Audun	1
eiendomsmegler	Synnøve	1
eiendomsmegler	annonsere	1
eiendomsmeglerselskap	gå	1
eiendomsportefølje	ansvarlig	1
eiendomsrett	grunnprinsipp	1
eiendomsrett	spørsmål	1
eiendomsrett	ta	1
eiendomssjef	kommunikasjon	1
eier	General	1
eier	Grameen	1
eier	bedriftseier	1
eier	erkjenne	1
eier	finne	1
eier	gå	1
eier	leder	1
eier	oppgave	1
eier	rabatt	1
eier	riste	1
eier	stille	1
eier	syne	1
eier	vi	1
eierandel	gå	1
eierforhold	bygge	1
eierforhold	finansiering	1
eierforhold	finansieringsordning	1
eierselskap	Rotar	1
eierskap	overta	1
eierskap	redusere	1
eierskap	samle	1
eierskap	utøve	1
eierskap	viktig	1
eierskapspolitikk	legge	1
eierskifte	tall	1
eiliv@db.no	36	1
eim	smak	1
eim	åpne	1
ein	Ich	1
eis	Requiem	1
ej	Jeg	1
ekkel	sirene	1
ekkokammer	brikke	1
ekkokammer	fungere	1
eklektisk	slag	1
eks	få	1
eks	her	1
eks	kraftprodusent	1
eks-dronning	Anne-Marie	1
eks-håndballspiller	Mia	1
eks-president	bruke	1
eks-president	privatfly	1
eks-skøyteløper	Geir	1
eks.	betaling	1
eksakt	definisjon	1
eksakt	tall	1
eksamen	prøve	1
eksaminere	mye	1
eksbutler	arrestere	1
eksempel	Asia-krise	1
eksempel	Drammen	1
eksempel	Enron	1
eksempel	Etiopia	1
eksempel	Manson-drap	1
eksempel	Nietzsche	1
eksempel	OpenStreetMap	1
eksempel	Pentagon	1
eksempel	Robert	1
eksempel	Sidrah	1
eksempel	Sverige	1
eksempel	Tore	1
eksempel	W.E.	1
eksempel	animasjonsserie	1
eksempel	arbeid	1
eksempel	barnearbeid	1
eksempel	bevisst	1
eksempel	det	1
eksempel	ekskludere	1
eksempel	en	1
eksempel	ende	1
eksempel	erklære	1
eksempel	finne	1
eksempel	finnes	2
eksempel	forbindelse	1
eksempel	fordel	1
eksempel	forskrift	1
eksempel	framlegge	1
eksempel	få	1
eksempel	føre	1
eksempel	gi	1
eksempel	gjøre	2
eksempel	ha	2
eksempel	humør	1
eksempel	hvordan	1
eksempel	inngå	1
eksempel	investere	1
eksempel	jente	1
eksempel	karaktersystem	1
eksempel	kimchi	1
eksempel	kirkemusikk	1
eksempel	kirkemusikkomponist	1
eksempel	klassiker	1
eksempel	komme	2
eksempel	kritikk	1
eksempel	kroppsspråk	1
eksempel	kunne	1
eksempel	land	1
eksempel	legge	1
eksempel	lese	1
eksempel	live	1
eksempel	lære	1
eksempel	løfteplattform	1
eksempel	overraskelse	1
eksempel	peke	1
eksempel	politiker	1
eksempel	protestere	1
eksempel	rasistisk	1
eksempel	rask	1
eksempel	reise	1
eksempel	reklame	1
eksempel	rolle	1
eksempel	sannsynlig	1
eksempel	se	1
eksempel	sette	1
eksempel	si	1
eksempel	sjakk	1
eksempel	smaksprøve	1
eksempel	spekulere	1
eksempel	statuere	1
eksempel	steking	1
eksempel	ta	1
eksempel	tjene	1
eksempel	trekke	1
eksempel	ungdomsarbeid	1
eksempel	utpressing	1
eksempel	utsette	1
eksempel	utvikle	1
eksempel	valgkamp	1
eksempel	velge	1
eksempel	vite	1
eksempel	være	2
eksempelvis	bidra	1
eksempelvis	ha	1
eksempelvis	langrenn	1
eksemplar	SAAB	1
eksemplar	finnes	2
eksemplar	selge	1
eksentrisk	framstå	1
eksentrisk	tulling	1
eksepsjonell	fremstå	1
eksepsjonell	rask	1
eksepsjonell	vanskelig	1
ekshibisjonistisk	seksualitet	1
eksil	diktat	1
eksil	forfatter	1
eksil	leve	2
eksil	prege	1
eksistens	forutsetning	1
eksistens	sikkerhetsgaranti	1
eksistens	tostatsløsning	1
eksistensiell	spørsmål	1
eksistere	antyde	1
eksistere	arrestordre	1
eksistere	forsøke	1
eksistere	grums	1
eksistere	miljø	1
eksistere	ordning	1
eksistere	teknologi	1
eksistere	tviholde	1
eksistere	virksomhet	1
ekskludere	feil	1
ekskludere	ha	1
ekskludere	råd	1
eksklusiv	Gangnam-distrikt	1
eksklusiv	allianse	1
eksklusiv	hipp	2
eksklusiv	klubb	1
eksklusiv	kundekrets	1
eksklusiv	rett	1
eksklusiv	skyline	1
ekskone	-stunt	1
eksos	banan	2
eksosrør	putte	1
eksotisk	dyr	1
ekspandere	lov	1
ekspansjonspolitikk	beskrive	1
eksperiment	norm	1
ekspert	Bjørn	1
ekspert	Gunnhild	1
ekspert	advare	1
ekspert	de	1
ekspert	definere	1
ekspert	diplomat	1
ekspert	dommer	1
ekspert	framstille	1
ekspert	grenseverdi	1
ekspert	kombinasjon	1
ekspert	kritisk	1
ekspert	nettverk	1
ekspert	noen	1
ekspert	sette	1
ekspert	slippe	1
ekspert	spre	1
eksperthjelp	ha	1
ekspertise	bruke	1
ekspertise	tilkalle	1
ekspertkommentator	Shakeb	1
ekspertkommentator	eks-håndballspiller	1
eksplisitt	måte	1
eksplodere	1956	1
eksplodere	ta	1
eksplosiv	utroskap	1
eksplosjon	legge	1
eksplosjon	lyd	1
eksponere	kjøpe	1
eksponere	leve	1
eksponere	miste	1
eksponere	risiko	1
eksport	utgjøre	1
eksport	vekt	1
eksport	vokse	1
eksportere	reklamere	1
eksportere	uting	1
eksportør	Kina	1
ekspresident	ektemann	1
ekspressbuss	etablering	1
ekstern	ekspert	1
ekstern	finanskilde	1
ekstern	forkynnelsesfunksjon	1
ekstern	gransking	1
ekstra	belastning	1
ekstra	bli	1
ekstra	brutal	1
ekstra	bråkjøre	1
ekstra	cupcake	1
ekstra	dimensjon	1
ekstra	fart	1
ekstra	gir	1
ekstra	glass	1
ekstra	god	3
ekstra	innsats	1
ekstra	isolasjon	1
ekstra	kjærlighet	1
ekstra	koste	2
ekstra	million	1
ekstra	savne	1
ekstra	spandabel	1
ekstra	strakstiltak	1
ekstra	tung	1
ekstra	unne	1
ekstra	utfordrende	1
ekstra	utfordring	1
ekstra	vakt	1
ekstra	vanskelig	1
ekstraarbeid	kreve	1
ekstrafinale	svømme	1
ekstrajobb	få	2
ekstraordinær	statsråd	1
ekstraordinær	utgift	1
ekstrautgift	ha	1
ekstrautstyr	planlegge	1
ekstrem	element	1
ekstrem	fokus	1
ekstrem	holdning	1
ekstrem	ideologi	3
ekstrem	klimavariasjon	1
ekstrem	kraftig	1
ekstrem	mengde	1
ekstrem	målbevisst	1
ekstrem	opptatt	1
ekstrem	praktisk	1
ekstrem	sjelden	1
ekstrem	tilfelle	1
ekstrem	ytring	2
ekstrem	åpning	1
ekstremist	fokusere	1
ekstremvær	drepe	1
ekstremvær	forurensing	1
ekstremvær	robust	1
ekte	Facebook-profil	1
ekte	falsk	1
ekte	hattrick	1
ekte	kommandant	1
ekte	kopi	1
ekte	liksominstrument	1
ekte	mann	1
ekte	menneske	2
ekte	prostituert	1
ekte	skuespiller	1
ekte	skytelyd	1
ekte	venn	1
ekte	voldtekt	1
ektefelle	Mille	1
ektefelle	begi	1
ektefølt	unnskyldning	1
ektemann	Bertelsen	1
ektemann	Håvard	1
ektemann	Martin	1
ektemann	amatørekspert	1
ektemann	få	1
ektemann	kalle	1
ektemann	lese	1
ektemann	redningsoperasjon	1
ektemann	snakke	1
ektemann	så	1
ektemann	ønske	1
ektepakt	finlese	1
ektepar	regne	1
ekteskap	ferd	1
ekteskap	gå	1
ekteskap	leve	1
ekteskap	problem	1
ekteskap	selvfølge	1
ekteskap	stemor	1
ekteskap	tillate	1
ekteskapsproblem	fortelle	1
ekthet	løgn	1
ekthet	natur	1
el-gitar	gripe	1
el-overfølsom	fiende	1
el-overfølsomhet	dreie	1
elastisk	bånd	1
eldreløft	frykte	1
eldreomsorg	overføre	1
eldreomsorg	skole	1
eldreomsorg	skylde	1
eldrepolitikk	ta	1
eldstedatter	besøk	1
eldstedatter	spørre	1
eldstesønn	Odin	1
eldstesønn	Roy	1
eldstesønn	gripe	1
elefantsel	pels-	1
elefantsel	sette	1
eleganse	ideal	1
elegant	bøye	1
elegant	drible	1
elegant	legge	1
elegant	vennlig	1
elektrisitet	bensin	1
elektrisk	barbermaskin	1
elektrisk	ledning	1
elektrisk	muttertrekker	1
elektrisk	produkt	1
elektrisk	sporvogn	1
elektromagnetisk	strålingsgrense	1
elektronisk	arkiv	1
elektronisk	billett	1
elektronisk	billettsystem	1
elektronisk	helautomatisk	1
element	avhengig	1
element	finnes	3
element	fjerne	1
element	gi	1
element	ha	1
element	inneholde	1
element	legge	1
element	materiale	1
elendig	liten	1
elendighet	skape	1
elev	alternativ	1
elev	arrangere	1
elev	bære	1
elev	en	1
elev	gi	1
elev	komme	3
elev	kontakt	1
elev	lære	1
elev	prosent	2
elev	se	1
elev	skole	1
elev	starte	1
elev	ta	1
elev	være	1
elg	han	1
elgjakt	myr	1
elgokse	føle	1
elite	bli	1
elite	del	1
elite	maktmisbruk	2
elite	musikk	1
elite	overbevise	1
elite	styre	1
elite	tilholdssted	1
elitedemokratiet	faktum	1
elitemakt	68-opprør	1
elitemakt	forsøk	1
elitespiller	bli	1
ell	Itj	1
eller	00	1
eller	16	1
eller	@fleskedaier	1
eller	Arisdatter	1
eller	Audi	1
eller	Beat	1
eller	Brian	1
eller	Burma	1
eller	Einar	1
eller	Finland	1
eller	Frp	1
eller	G-8	1
eller	Gatorade	1
eller	Guitar	1
eller	Hermès	1
eller	Kari	1
eller	Kelly	1
eller	Maria	1
eller	Mo	1
eller	Montana	1
eller	Nav	1
eller	Nav-etat	1
eller	Norge	1
eller	PC	1
eller	Palestina	1
eller	Pantera	1
eller	Phra	1
eller	Romney	1
eller	Rødt	1
eller	SAAB	1
eller	Sacha	1
eller	Sv	2
eller	Sverige	1
eller	Tore	1
eller	abonnement	1
eller	aldri	1
eller	all	1
eller	allianse	1
eller	anledning	1
eller	annen	24
eller	arrogant	1
eller	avantgardekunstnerisk	1
eller	avhende	1
eller	avsky	1
eller	avvikle	3
eller	bagasjehylle	1
eller	bakgrunn	1
eller	barn	1
eller	bein	2
eller	beredt	1
eller	bidra	1
eller	bifil	2
eller	biskop	1
eller	blande	1
eller	bli	2
eller	blod	1
eller	blomst	1
eller	blå	1
eller	boks	1
eller	bra	1
eller	bruke	3
eller	bry	1
eller	bygning	1
eller	bønn	1
eller	cake	1
eller	data	1
eller	datamaskin	1
eller	daue	1
eller	deformere	1
eller	delta	1
eller	delvis	1
eller	det	1
eller	diplomatisk	1
eller	do	1
eller	drink	1
eller	drivstoff-forbruk	1
eller	dusj	1
eller	dyreliv	1
eller	død	2
eller	e-post	1
eller	ektemann	1
eller	elektrisitet	1
eller	ende	1
eller	endre	1
eller	enestående	1
eller	engelskmann	1
eller	enkeltvedtak	1
eller	enten	1
eller	erklæring	1
eller	evne	2
eller	faktum	1
eller	falle	1
eller	fan	1
eller	far	1
eller	fasilitet	1
eller	fastland	1
eller	feighet	1
eller	feste	1
eller	film	1
eller	finne	1
eller	fjerne	1
eller	fly	1
eller	folk	1
eller	folkekirke	1
eller	forby	1
eller	forebyggelse	1
eller	foredrag	1
eller	foreslå	2
eller	forfalle	1
eller	forkant	1
eller	forlenge	1
eller	form	1
eller	fornuftig	1
eller	forsikringsselskap	1
eller	forskrift	2
eller	forstå	2
eller	forsøke	1
eller	fortjeneste	1
eller	fortrenge	1
eller	forurensning	1
eller	fra	1
eller	fryse	1
eller	funksjonshemmet	1
eller	få	3
eller	føde	1
eller	føle	1
eller	følelse	1
eller	følge	1
eller	føre	1
eller	gal	3
eller	gi	3
eller	gjelde	1
eller	gjøre	3
eller	god	1
eller	gravplass	1
eller	grønnsak	1
eller	gå	3
eller	ha	10
eller	handle	1
eller	helseminister	1
eller	hendelse	1
eller	historie	1
eller	hjelpe	1
eller	holde	3
eller	hun	1
eller	hundre	1
eller	hva	1
eller	hytte	1
eller	høre	1
eller	ikke	6
eller	indirekte	1
eller	ingen	2
eller	ingenting	1
eller	innlegg	1
eller	innskrenke	1
eller	inntektsskatt	1
eller	integreringstempo	1
eller	jeg	2
eller	jeunesse	1
eller	jøde	1
eller	kanskje	1
eller	kassakreditt	1
eller	kilowatt	1
eller	kino	1
eller	kirkemøte	1
eller	kjæreste	1
eller	kjøre	1
eller	klare	2
eller	klassiker	1
eller	knull	1
eller	kollaps	1
eller	kommentar	2
eller	konkludere	1
eller	konservativ	1
eller	kreftlidelse	1
eller	krone	2
eller	kultur	1
eller	kulturminne	1
eller	kulturuttrykk	1
eller	kunde	1
eller	kunstgrep	1
eller	kunstner	1
eller	kårkallsperiode	1
eller	lag	1
eller	land	2
eller	lese	1
eller	leser	1
eller	leve	1
eller	liga	1
eller	liknende	1
eller	liten	8
eller	litografi	1
eller	lov	2
eller	lure	1
eller	lære	1
eller	mamma	1
eller	mange	1
eller	mann	1
eller	meningsløs	1
eller	menneskerettighet	1
eller	miljø	1
eller	milliardær	1
eller	million	1
eller	minoritet	1
eller	misforstå	1
eller	miste	1
eller	morsom	1
eller	musiker	1
eller	musikk	2
eller	mye	1
eller	måte	1
eller	narkotika	2
eller	naturforekomst	1
eller	naturmiljø	1
eller	nei	1
eller	nekte	1
eller	noe	1
eller	november	1
eller	offentlig	2
eller	og	5
eller	okkupere	1
eller	område	1
eller	omtanke	1
eller	omvendt	1
eller	ond	1
eller	oppleve	1
eller	opptatt	1
eller	pappa	1
eller	peke	1
eller	person	2
eller	pose	1
eller	potet	1
eller	problem	1
eller	prost	1
eller	protestere	1
eller	regime	1
eller	reiseskildring	1
eller	rekke	1
eller	rett	1
eller	rettighet	1
eller	rogn	1
eller	royalty	1
eller	rusproblem	1
eller	russer	1
eller	rømming	1
eller	satse	1
eller	scone	1
eller	se	1
eller	sen	2
eller	sende	4
eller	serie	1
eller	sette	2
eller	si	4
eller	siden	1
eller	skade	2
eller	skaffe	1
eller	skape	1
eller	ski	1
eller	skjelltelefon	1
eller	skjermbrev	1
eller	sko	1
eller	skrive	1
eller	snar	1
eller	snevre	1
eller	sofavelger	1
eller	solskinn	1
eller	speedfreaker	1
eller	spill	1
eller	spille	2
eller	spre	1
eller	stabilisere	1
eller	starte	1
eller	statsbudsjett	1
eller	statsstyrt	1
eller	stein	1
eller	sterk	1
eller	sti	1
eller	stå	1
eller	subsidiær	1
eller	supplement	1
eller	sykle	1
eller	synspunkt	1
eller	sånn	1
eller	sår	1
eller	sørover	1
eller	ta	5
eller	teori	1
eller	ti	1
eller	til	1
eller	tilbakegang	1
eller	tilhøre	1
eller	tilhører	1
eller	tillatelse	1
eller	tilstand	2
eller	tiltak	1
eller	to	7
eller	trene	1
eller	trenge	1
eller	trikse	1
eller	trussel	1
eller	tvile	1
eller	umulig	1
eller	unødig	1
eller	utdanning	2
eller	ute	1
eller	utsette	3
eller	uttrykk	1
eller	uvenn	1
eller	variere	1
eller	venn	1
eller	vente	2
eller	verdenssamfunn	1
eller	verne	1
eller	vilje	1
eller	vinne	1
eller	vite	1
eller	vulgær	1
eller	være	4
eller	whatever	1
eller	zombie	1
eller	ønskelig	2
ellers	bruke	1
ellers	finnes	1
ellers	forenkle	1
ellers	få	2
ellers	groovy	1
ellers	grunnstøte	1
ellers	havne	1
ellers	klare	1
ellers	kombinasjon	1
ellers	komme	1
ellers	liv	1
ellers	melde	1
ellers	minne	1
ellers	ork	1
ellers	overleve	1
ellers	restriktiv	1
ellers	risikere	1
ellers	samfunn	1
ellers	seanse	1
ellers	slitsom	1
ellers	snakke	1
ellers	tro	1
ellers	troverdig	1
ellers	tøff	1
ellers	være	1
elleve	hull	1
elleve	skru	1
elleveåring	ti-	1
ellevill	valgkampsatire	1
ellevte	album	1
ellevte	fartsprøve	1
elske	Jesus	1
elske	behov	1
elske	dame	2
elske	de	1
elske	der	1
elske	det	1
elske	digge	1
elske	drit	1
elske	estetiker	1
elske	far	1
elske	forfatter	1
elske	føle	1
elske	kjenne	1
elske	kjøpe	1
elske	leve	2
elske	mann	1
elske	mobiltelefon	1
elske	ordning	1
elske	slåss	2
elske	spille	1
elske	sted	2
elske	stå	1
elske	to	1
elske	vokalist	1
elskelig	herremann	1
elsker	mann	1
elskerinne	barn	1
elv	Liffey	1
elv	følge	1
elv	grunn	1
emaljeskilt	iføre	1
embete	ha	1
embetsmann	holde	1
embetsmann	høre	1
embetsmannsstat	ha	1
embryo	finnes	1
embryo	fryse	1
emigrere	underlegge	1
emirat	De	1
emne	modellere	1
emne	reportasje	1
emosjonell	aspekt	1
emosjonell	bekreftelse	1
emosjonell	bli	1
emosjonell	drama	1
emosjonell	hjelpe	1
emosjonell	nød	1
emosjonell	utgangspunkt	1
empati	evne	3
empatisk	måte	1
empatisk	venninne	1
en	-konsept	1
en	-spill	1
en	12-åring	1
en	15-åring	2
en	19-åring	1
en	30-40-åring	1
en	38-åring	1
en	40-årskrise	1
en	5-åring	1
en	5-årsperiode	1
en	A5-ark	1
en	AaFK-lag	1
en	Aalesund-lag	1
en	Absolute	1
en	Afrika	1
en	Anders	1
en	Ap-regjering	2
en	Ap-styre	1
en	Ap.-regjering	1
en	Audi	1
en	BMI	1
en	Beckstein-flygel	2
en	Beretta-pistol	1
en	Berliner-bolle	1
en	Birkin	4
en	Birkin-bag	3
en	Birkin-veske	2
en	Bjørvika	1
en	Bulat	1
en	Bush-dukke	1
en	Bush-situasjon	1
en	CO2-tak	1
en	COIN	1
en	Chelsea-kompis	1
en	Chianti-vin	1
en	Civita-konferanse	1
en	Disney-film	1
en	EU-rapport	1
en	FN	2
en	FN-kollega	1
en	FN-pilot	1
en	Facebook-profil	1
en	Fehn-utstilling	1
en	Ford	1
en	Frp	2
en	Høyre	1
en	Høyre-regjering	1
en	Inter	1
en	Italia	1
en	James	1
en	John	3
en	Kasakhstan-rundtur	1
en	Kelly	1
en	Kelly-veske	1
en	Kiwanuka-låt	1
en	Kofi	1
en	Kyoto-avtale	1
en	Ladies'	1
en	League-lag	1
en	Mirror-journalist	1
en	NHL-divisjon	1
en	NHL-kamp	1
en	NHL-kollaps	1
en	NHL-trøye	1
en	NHL-utvidelse	1
en	NHO-møte	1
en	Nato-land	1
en	Ni	1
en	Norge	2
en	O2-opptak	1
en	Olle	1
en	Oslo	1
en	PC	1
en	Peter	1
en	Porsche	1
en	Puls-innslag	1
en	Quisling-stempel	1
en	Reebok-reklame	1
en	Roma	1
en	Russell	1
en	SMS	1
en	Start-trener	1
en	Stian	1
en	Storting	1
en	TV-duell	1
en	TV-reportasje	1
en	TV-team	1
en	Tommy	1
en	Torquay	1
en	Tupperware-invitasjon	1
en	Unibuss-sjef	1
en	Union	1
en	United-plakat	1
en	VM-runde	1
en	VM-tittel	2
en	Volvo	1
en	Ytringsfrihetskommisjon	2
en	Zürich	1
en	actionfilm	1
en	adferd	1
en	adgang	1
en	administrator	1
en	advarsel	3
en	advokat	2
en	aftenkjole	1
en	agenda	1
en	agent	1
en	aktivitet	1
en	aktualitet	1
en	aktør	1
en	akuttvedtak	1
en	alder	2
en	alderdom	1
en	allianse	3
en	alliert	1
en	allmennhet	1
en	alternativ	5
en	aluminiumsvask	1
en	ambassade	1
en	ambassadebygning	1
en	amerikaner	2
en	anakronisme	1
en	analogi	2
en	analyse	2
en	analytiker	1
en	anbefale	1
en	anbefaling	1
en	andel	2
en	andreplass	1
en	anerkjennelse	1
en	angrep	4
en	angst	3
en	anledning	2
en	annen	8
en	annonse	2
en	ansikt	2
en	ansvar	6
en	ansvarsfraskrivelse	1
en	antagelse	1
en	antall	4
en	apartheid-stat	1
en	app	1
en	appell	1
en	arbeid	5
en	arbeiderklassefamilie	1
