Prec	Seq	Count
den	blytung	1
den	blå	2
den	bok	1
den	borgerlig	2
den	bred	1
den	britisk	3
den	britisk-amerikansk	1
den	bruke	1
den	brutal	1
den	burde	1
den	både	1
den	bære	1
den	californisk	1
den	canadisk	1
den	cup	1
den	dag	7
den	daglig	1
den	dansk	4
den	dansk-norsk	1
den	debatt	2
den	dekke	1
den	del	5
den	demokratisk	2
den	der	1
den	detaljert	1
den	digital	1
den	diskusjon	1
den	distanse	1
den	dominerende	1
den	du	1
den	dyr	1
den	dårlig	1
den	egenkomponert	1
den	egentlig	1
den	eksistere	1
den	ekstra	2
den	elektrisk	1
den	emosjonell	1
den	en	3
den	ene	23
den	energimengde	1
den	eneste	18
den	engelsk	1
den	enkel	1
den	enkelt	8
den	enorm	1
den	entusiasme	1
den	erfaren	1
den	erkjennelse	1
den	etisk	1
den	ettervirkning	1
den	europeisk	4
den	evangelisk-luthersk	1
den	eventuell	1
den	evig	2
den	faktisk	2
den	falle	2
den	falskhet	1
den	fantastisk	2
den	farlig	4
den	fascistisk	1
den	fastlegge	1
den	fattig	1
den	feil	2
den	feilslått	1
den	fersk	1
den	fin	2
den	finne	1
den	firhjule	1
den	fjerde	1
den	fjollete	1
den	flott	2
den	fokus	1
den	folk	1
den	for	3
den	forbi	1
den	forblåst	1
den	forekomme	1
den	foreløpig	1
den	forestående	1
den	forkjemper	1
den	formell	1
den	formiddag	1
den	fornybar	1
den	fornærma	1
den	forpliktelse	1
den	forrige	2
den	forrykende	1
den	fortapt	3
den	fortsatt	1
den	fra	2
den	framstå	1
den	fransk	4
den	fremre	2
den	fremstå	1
den	fremtidig	2
den	frihet	1
den	frist	1
den	fundamental	1
den	fungere	1
den	få	3
den	første	30
den	galskap	1
den	gammel	3
den	gang	5
den	garasje	1
den	generasjon	1
den	generell	1
den	generøs	1
den	genial	1
den	geologisk	1
den	gi	3
den	gift	1
den	gjelde	2
den	gjengrodd	1
den	gjennom	2
den	gjenstå	1
den	gjenvelge	2
den	gjøre	4
den	glitre	1
den	global	4
den	god	13
den	grad	2
den	grammatisk	1
den	gresk	2
den	gråte	1
den	gul	1
den	gullfarget	1
den	gunstig	1
den	gå	4
den	gørrkjedelig	1
den	ha	22
den	halt	1
den	halv-oppredd	1
den	handle	1
den	hard	1
den	hardfrossen	1
den	hel	1
den	hellig	1
den	hemmelighet	1
den	hestekur	1
den	hete	1
den	hijabbære	1
den	historisk	2
den	hjelp	1
den	hun	1
den	hund	1
den	hver	1
den	hviske	1
den	hvit	2
den	hviterussisk	1
den	hyggelig	2
den	hyresjef	1
den	høst	1
den	høy	4
den	høyre	1
den	høyrevridd	1
den	i	8
den	ideell	4
den	idrett	1
den	igjen	1
den	ikke	12
den	ikke-legitim	1
den	ikke-sosialistisk	1
den	ikonisk	1
den	ille	1
den	illegal	1
den	indre	1
den	informasjon	1
den	initiativrik	1
den	inn	1
den	innebære	2
den	inneholde	1
den	innflytelsesrik	1
den	inngrodd	1
den	inngå	1
den	innstramming	1
den	inntørka	1
den	institusjonell	1
den	intellektuell	1
den	internasjonal	7
den	invalid	1
den	invitere	1
den	involvere	1
den	irsk	2
den	islamistisk	1
den	islandsk	1
den	israelsk	3
den	italiensk	2
den	jeg	1
den	jente	1
den	jevn	2
den	jevnaldrende	1
den	jobb	2
den	journalistisk	1
den	jubilere	1
den	julaften	1
den	juliansk	1
den	jævla	1
den	kald	4
den	kanskje	1
den	kant	1
den	karamellfarget	1
den	katolsk	2
den	kenyansk	1
den	kinesisk	5
den	kirke	1
den	kirkelig	1
den	kirkeordning	1
den	kjekk	1
den	kjennelse	1
den	kjøpe	1
den	klar	2
den	klassisk	2
den	klebrig	1
den	kollektiv	2
den	komme	7
den	kompakt	1
den	kongelig	2
den	kongolesisk	1
den	konkret	1
den	kontekst	1
den	kontraproduktiv	1
den	koreansk	2
den	korrupsjonsanklage	1
den	kraftig	2
den	kreftsyk	1
den	kreve	1
den	kristen	1
den	kulinarisk	1
den	kun	1
den	kunne	8
den	kunstnerisk	1
den	kveld	7
den	kvinnelig	1
den	kypriotisk	1
den	lang	6
den	langsiktig	1
den	langvarig	1
den	lav	2
den	lavtliggende	1
den	lede	1
den	legendarisk	2
den	leilighet	1
den	lekker	1
den	lemfeldig	1
den	lete	1
den	leve	1
den	liberalkonservativ	1
den	libysk	2
den	ligge	3
den	link	1
den	lite	1
den	liten	15
den	litt	1
den	lokal	6
den	luthersk	4
den	lykkelig	1
den	lærd	1
den	lærdom	1
den	løpende	2
den	magisk	1
den	makt	1
den	mange	1
den	manusforfatter	1
den	medalje	1
den	medieoppmerksomhet	1
den	medisinsk	2
den	mektig	1
den	melodi	1
den	men	1
den	mening	1
den	menneskerettslig	1
den	merittere	1
den	metode	1
den	mild	1
den	militær	1
den	militærmakt	2
den	minne	2
den	mistenke	1
den	moderere	1
den	morgen	1
den	mot	3
den	motsatt	2
den	munter	1
den	mus	2
den	muslimsk	1
den	mye	15
den	mystisk	1
den	mytisk	1
den	måte	4
den	måtte	1
den	naken	1
den	nasjonal	1
den	natt	1
den	naturlig	3
den	nederlandsk	1
den	nedre	1
den	nest	3
den	neste	3
den	nordkoreansk	1
den	norsk	29
den	norsk-pakistansk	2
den	ny	35
den	nybakt	1
den	nyfødt	1
den	nyhetsorientere	1
den	nylig	1
den	nyskapende	1
den	nystartet	1
den	nyutkomme	1
den	nå	1
den	nåværende	4
den	nær	3
den	nødvendig	4
den	nøkternhet	1
den	nøytral	1
den	objektiv	1
den	offentlig	4
den	og	5
den	okkult	1
den	om	1
den	omfatte	1
den	omfattende	1
den	opp	1
den	oppdatere	2
den	opphøyd	1
den	oppkomling	1
den	oppsagt	1
den	oppvekst	1
den	ordinær	1
den	ordning	1
den	original	1
den	overdådig	1
den	parisisk	1
den	passe	1
den	pensjonere	1
den	perfekt	1
den	periode	1
den	person	1
den	pipe	1
den	planlegge	1
den	pliktoppfyllende	1
den	politikk	1
den	politisk	12
den	posisjon	1
den	positiv	2
den	postkolonial	1
den	praktisk	1
den	pris	1
den	prisbelønne	1
den	privat	1
den	privilegere	1
den	prostituert	2
den	psykose	1
den	på	9
den	pågående	2
den	radikal	1
den	ramme	3
den	rase	1
den	redaksjonell	1
den	reell	1
den	relativ	1
den	relativistisk	1
den	retning	2
den	rett	1
den	rettslig	1
den	riktig	1
den	risiko	1
den	risle	1
den	romersk	1
den	romersk-katolsk	1
den	romme	1
den	runge	1
den	russisk	4
den	rådende	3
den	rød	6
den	rødgrønn	8
den	røre	1
den	sak	2
den	saltinnhold	1
den	samisk	1
den	samle	1
den	samme	15
den	sammen	1
den	samtidig	1
den	sang	1
den	sart	1
den	sats	1
den	seierspall	1
den	selv	3
den	sen	1
den	setning	1
den	setting	1
den	si	2
den	siciliansk	2
den	side	1
den	sin	1
den	sist	23
den	sitre	1
den	sitte	7
den	situasjon	1
den	sivil	1
den	sivilisere	1
den	skandinavisk	1
den	skape	1
den	skarp	1
den	skjebnesvanger	1
den	skjule	1
den	skjønn	1
den	skriftlig	1
den	skulle	7
den	skyldfølelse	1
den	slags	4
den	slovakisk	1
den	slutte	1
den	smile	1
den	småluguber	1
den	som	28
den	sosial	1
den	sove	1
den	spansk	2
den	sparring	1
den	speilblank	1
den	spirituell	1
den	sprekke	1
den	sprø	1
den	srilankisk	1
den	stadig	1
den	standpunkt	1
den	statlig	2
den	statsministerkandidat	1
den	sterk	5
den	stige	1
den	stillingsprosent	1
den	stor	23
den	storvokst	1
den	stygg	1
den	stå	4
den	subjektiv	2
den	suge	1
den	sulte	1
den	sur	1
den	svak	1
den	svensk	12
den	svensk-amerikansk	1
den	svevende	1
den	svikte	1
den	svulstighet	1
den	svær	3
den	synes	1
den	synlig	1
den	så	3
den	såkalt	6
den	sånn	1
den	sørkoreansk	2
den	sørlandsk	1
den	ta	1
den	tanke	1
den	tegneserieaktig	1
den	teknisk	1
den	teknologisk	1
den	tekst	1
den	telefon	2
den	teori	1
den	thailandsk	1
den	ti	1
den	tid	13
den	tidlig	12
den	tidvis	1
den	til	3
den	tilgivelsesbit	1
den	tillit	1
den	tilsvare	1
den	tiltalt	1
den	tittel	1
den	toneangivende	1
den	tradisjonell	3
den	trafikkere	1
den	trassig	1
den	tredje	4
den	treffe	1
den	treffende	1
den	trend	1
den	trist	1
den	tro	3
den	trygghet	1
den	turnering	1
den	tvilsom	2
den	tvisynt	1
den	tydelig	1
den	type	1
den	typisk	1
den	tyrkisk	1
den	tysk	6
den	ubarmhjertig	1
den	ubehøvlet	1
den	uforsonlig	1
den	ugjestmild	1
den	ultimat	2
den	uløst	1
den	undertrykke	1
den	undertrykkelse	1
den	unevnelig	1
den	ung	5
den	unik	1
den	unison	1
den	upartisk	1
den	urolig	1
den	ut	3
den	utbre	1
den	utenfor	1
den	utenomjordisk	1
den	utenpå	1
den	utgjøre	1
den	utløse	1
den	utsatt	2
den	uttrykke	1
den	utvikling	1
den	vakker	2
den	vanlig	2
den	vanligvis	1
den	vanskelig	5
den	vant	1
den	veie	1
den	velbegrunnet	1
den	velstående	1
den	venstre	1
den	venstreekstremistisk	1
den	vente	1
den	verden	4
den	verdensberømt	1
den	verdensvid	1
den	vesentlig	1
den	vestlig	4
den	vi	4
den	vid	2
den	vidunderlig	1
den	viktig	13
den	ville	5
den	virkelig	2
den	virksom	1
den	vise	2
den	voldsom	1
den	vond	7
den	våt	1
den	være	41
den	ydmykelse	1
den	ypperlig	1
den	ytre	4
den	å	1
den	åpen	2
den	åpne	1
den	årlig	3
den	ødelegge	1
den	øke	1
den	økologisk	1
den	økonomisk	9
den	øvelse	1
den	øvre	1
dendrofil	også	1
denge	løs	1
denne	Michea´l	1
denne	analyse	1
denne	artikkel	2
denne	avgjørelse	1
denne	bakgrunn	2
denne	balanse	1
denne	bedrift	1
denne	beskrivelse	1
denne	bevegelse	2
denne	bilinteresse	1
denne	bli	1
denne	bok	3
denne	bransje	1
denne	bred	1
denne	brokollaps	1
denne	by	1
denne	cupcakesbestilling	1
denne	dag	5
denne	debatt	3
denne	drikk	1
denne	drittbuss	1
denne	elskelig	1
denne	enorm	1
denne	episode	1
denne	familie	1
denne	fare	1
denne	farge	1
denne	feriebolig	1
denne	film	1
denne	foredling	1
denne	form	2
denne	frifinnelse	1
denne	frihet	1
denne	gang	18
denne	garasje	1
denne	generell	1
denne	glipp	1
denne	greie	1
denne	grunnlovsparagraf	1
denne	gruppe	2
denne	gutt	1
denne	ha	1
denne	handling	1
denne	helg	2
denne	hendelse	1
denne	historie	1
denne	historisk	1
denne	hjemmel	1
denne	hyperaktiv	1
denne	høst	2
denne	idrett	1
denne	informasjon	2
denne	innsikt	1
denne	innvending	1
denne	interaksjon	1
denne	jakt	1
denne	jente	1
denne	kamp	1
denne	kirke	1
denne	kirkelov	1
denne	kjedelig	1
denne	klubb	1
denne	komfyr	1
denne	kommentar	2
denne	konflikt	1
denne	krig	1
denne	kronikk	1
denne	krysseksaminasjon	1
denne	kunst	1
denne	kveld	1
denne	kvinne	1
denne	la	1
denne	latter	1
denne	lekeplass	1
denne	lekker	1
denne	levne	1
denne	like	1
denne	liten	1
denne	litteratur	1
denne	livsfarlig	1
denne	lov	1
denne	lykkedag	1
denne	låt	1
denne	mangel	1
denne	mann	1
denne	medalje	2
denne	meningsmåling	1
denne	missekonkurranse	1
denne	modus	1
denne	motorvei	1
denne	mulighet	1
denne	målformulering	1
denne	måned	1
denne	måte	4
denne	mørk	1
denne	navigasjonsøvelse	1
denne	ny	1
denne	nyhet	1
denne	næring	1
denne	og	2
denne	omgang	1
denne	operasjon	1
denne	opplysning	1
denne	orientering	1
denne	over	1
denne	periode	2
denne	planleggingsdag	1
denne	politikk	2
denne	politisk	1
denne	pose	1
denne	posisjon	2
denne	pris	1
denne	pristildeling	1
denne	psykososial	1
denne	påvirkning	1
denne	reform	1
denne	reise	1
denne	reklame	1
denne	rettssak	2
denne	runddans	1
denne	runde	1
denne	sak	17
denne	sammenheng	7
denne	seier	2
denne	sesong	4
denne	sist	1
denne	situasjon	2
denne	skatt	1
denne	sleazy	1
denne	splintring	1
denne	stat	3
denne	stige	1
denne	stor	1
denne	stortingsperiode	2
denne	stram	1
denne	strategi	1
denne	stråling	2
denne	studie	1
denne	stålplate	1
denne	støtte	1
denne	syk	1
denne	sykdom	1
denne	synth	1
denne	ta	1
denne	teknologi	1
denne	terror	1
denne	tid	1
denne	tidsånd	1
denne	til	1
denne	tildeling	1
denne	tone	1
denne	tro	1
denne	tur	1
denne	type	5
denne	tørr	1
denne	uimotståelig	1
denne	uke	8
denne	undersøkelse	1
denne	utgave	1
denne	utgiftsvekst	1
denne	utleie	1
denne	utstilling	1
denne	utvikling	1
denne	valgkamp	1
denne	valgnattspilleliste	1
denne	vei	1
denne	viktig	1
denne	virkelighet	2
denne	vits	1
denne	vurdering	1
denne	være	1
denne	økning	1
denne	økonomisk	1
departement	av	1
departement	for	1
departement	gå	1
departement	ha	2
departement	i	2
departement	kunne	1
departement	med	1
departement	og	2
departement	sette	1
departement	side	1
departement	svare	1
departement	ville	1
departement	§	1
deportere	til	1
depresjon	annen	1
depresjon	handle	2
depresjon	i	1
depresjon	ikke	1
depresjon	jeg	1
depresjon	være	1
deprimert	menneske	1
der	162.000	1
der	2008-utgave	1
der	43	1
der	538	1
der	98	1
der	Armand	1
der	Bangstad	1
der	Blindleia	1
der	Daniel	1
der	Elise	1
der	Erik	1
der	Espen	1
der	Frp	1
der	Gilbert	1
der	Herta	1
der	Høyre	1
der	Karzai	1
der	Koss	1
der	Lars	1
der	Marco	1
der	NRK	1
der	Nikolaj	1
der	Norge	1
der	Olaf	1
der	Pandora	1
der	RBK	1
der	Romney	1
der	Taliban-ledelse	1
der	Thiis-Evensen	1
der	USA	2
der	alle	3
der	alt	1
der	ane	1
der	ankomme	1
der	annen	1
der	at	1
der	barn	1
der	bli	2
der	bo	1
der	borte	2
der	brenne	1
der	brud	2
der	bygning	1
der	dannelse	1
der	de	11
der	deltaker	1
der	den	7
der	det	18
der	du	7
der	dubbe	1
der	en	7
der	ende	1
der	etikk	1
der	etter	1
der	film	1
der	finne	1
der	folk	4
der	folketysker	1
der	for	5
der	foran	1
der	forbilde	1
der	fortsatt	2
der	framgang	1
der	få	1
der	følge	1
der	før	1
der	gå	1
der	ha	6
der	halvpart	1
der	han	13
der	heder	1
der	hel	1
der	henge	1
der	historie	1
der	hjemme	2
der	hodeskalle	1
der	hore	1
der	hovedmål	1
der	hun	8
der	håp	1
der	i	4
der	ingen	1
der	inne	7
der	inntekt	1
der	intellektuell	1
der	invitasjon	1
der	jeg	9
der	jente	1
der	kineser	1
der	kirke	1
der	klippe	1
der	klubb	1
der	komme	1
der	kunne	3
der	land	1
der	lang	1
der	legge	1
der	ligge	1
der	lokalbefolkning	1
der	man	6
der	mange	2
der	mann	1
der	med	2
der	medium	1
der	miljøbevegelse	1
der	mote	1
der	mye	1
der	målsetning	1
der	nede	4
der	noen	3
der	nordmann	1
der	nybygg	1
der	nær	1
der	og	11
der	også	3
der	omtrent	1
der	oppe	5
der	oppleve	1
der	opprører	1
der	opptil	1
der	ord	1
der	overlevere	1
der	parti	1
der	peke	1
der	plutselig	1
der	på	6
der	pågang	1
der	påstå	1
der	rett	1
der	rollefigur	1
der	røyke	1
der	seks	1
der	selveste	1
der	sen	1
der	si	1
der	sitte	3
der	slutte	1
der	smittefarlig	1
der	som	3
der	somalier	1
der	spiller	1
der	sprette	1
der	statsminister	1
der	stor	1
der	styrke	1
der	stå	3
der	så	1
der	ta	3
der	tenke	1
der	tenne	1
der	til	1
der	toalettveske	1
der	treffe	1
der	tuberkulose	1
der	tøff	1
der	understreke	1
der	ute	7
der	uten	2
der	utløver	1
der	valgmannstemme	1
der	velger	1
der	venn	1
der	vente	1
der	vestlig	1
der	vett	1
der	vi	7
der	ville	1
der	vinner	2
der	vold	1
der	være	8
der	ødelegge	1
dere	11	1
dere	Manpower	1
dere	annen	1
dere	bytte	1
dere	cupcakeinnspill	1
dere	det	1
dere	drabelig	1
dere	drive	1
dere	en	1
dere	endelig	1
dere	feire	2
dere	finne	1
dere	fram	1
dere	fri	1
dere	gjøre	4
dere	ha	4
dere	hvor	1
dere	i	1
dere	ikke	2
dere	jo	1
dere	kanskje	1
dere	kjenne	1
dere	kunne	2
dere	lukke	1
dere	med	2
dere	minne	1
dere	nå	1
dere	også	1
dere	om	1
dere	opp	1
dere	plassere	1
dere	rolig	1
dere	se	1
dere	skulle	1
dere	som	6
dere	tegning	1
dere	tenke	1
dere	til	1
dere	velge	1
dere	ville	2
dere	vinne	1
dere	virkelig	1
dere	vite	1
dere	våken	1
dere	være	2
dere	å	2
deregulere	global	1
deregulere	økonomi	1
deres	aktiv	1
deres	alder	1
deres	bekjent	1
deres	bekymring	1
deres	beretning	1
deres	bli	2
deres	dansebandfavoritt	1
deres	deltagelse	1
deres	dom	1
deres	egen	2
deres	ellevte	1
deres	estetisk	1
deres	evne	1
deres	familiemedlem	1
deres	fire	2
deres	forhold	1
deres	fotspor	1
deres	fra	1
deres	frustrasjon	1
deres	første	1
deres	førstefødt	1
deres	gammel	1
deres	god	1
deres	ha	2
deres	historie	2
deres	islamistisk	1
deres	joker	1
deres	kapasitet	1
deres	kjøp	1
deres	kombinasjon	1
deres	kontroll	1
deres	kritikk	2
deres	lukke	1
deres	lukte	1
deres	lære	1
deres	løfte	1
deres	marked	1
deres	medlem	1
deres	minne	1
deres	mørk	1
deres	naturgrunnlag	1
deres	noen	1
deres	opplevelse	1
deres	organisasjon	3
deres	parti	2
deres	personlig	1
deres	på	1
deres	reise	1
deres	retorikk	1
deres	romlig	1
deres	sak	1
deres	sikkerhet	1
deres	sist	1
deres	styrke	1
deres	stå	1
deres	støttespiller	1
deres	synes	1
deres	to	1
deres	tro	1
deres	unnskyldning	1
deres	uro	1
deres	venn	2
deres	virke	1
deres	være	4
deres	økonomi	1
deretter	betale	2
deretter	fostre	1
deretter	følge	1
deretter	gå	1
deretter	lukke	1
deretter	skolere	1
deretter	skulle	1
deretter	storhertug	1
deretter	true	1
deretter	ville	2
deretter	å	1
derfor	Bangstad	1
derfor	alle	1
derfor	at	5
derfor	avhengig	1
derfor	bestemme	1
derfor	bli	4
derfor	bruke	1
derfor	burde	1
derfor	både	1
derfor	dele	1
derfor	en	3
derfor	forby	1
derfor	fortjene	1
derfor	få	1
derfor	følge	1
derfor	gjøre	1
derfor	gudegave	1
derfor	ha	5
derfor	hakk	1
derfor	heller	1
derfor	her	1
derfor	hete	1
derfor	homodebatt	1
derfor	hverken	1
derfor	håpe	1
derfor	i	1
derfor	ideologisk	1
derfor	ikke	10
derfor	innebære	1
derfor	jage	1
derfor	jeg	3
derfor	klare	1
derfor	kunne	3
derfor	late	1
derfor	legge	1
derfor	mange	1
derfor	midlertidig	1
derfor	mye	1
derfor	måtte	2
derfor	normgivende	1
derfor	objektiv	1
derfor	protestere	1
derfor	på	1
derfor	påfallende	1
derfor	riste	1
derfor	se	2
derfor	senke	1
derfor	sjelden	1
derfor	skulle	2
derfor	spørre	1
derfor	svær	1
derfor	søke	2
derfor	til	1
derfor	trenge	1
derfor	tro	2
derfor	ulik	1
derfor	uten	1
derfor	valgnattspilleliste	1
derfor	vanskelig	1
derfor	velge	2
derfor	vi	1
derfor	videreføre	1
derfor	ville	4
derfor	virke	1
derfor	vite	1
derfor	vurdere	1
derfor	være	15
derfor	å	1
derfra	gå	1
derfra	kunne	1
derfra	med	1
derfra	ringe	1
deri	ligge	2
deriblant	kostyme	1
deriblant	maskin	1
derimot	at	1
derimot	fot	1
derimot	ha	1
derimot	henge	1
derimot	hva	1
derimot	ikke	1
derimot	kunne	2
derimot	lite	1
derimot	måtte	1
derimot	opp	1
derimot	relatere	1
derimot	som	1
derimot	svær	1
derimot	synes	1
derimot	til	1
derimot	under	1
derimot	ville	1
derimot	være	3
derimot	ypperlig	1
dermed	Det	1
dermed	bli	7
dermed	de	1
dermed	den	1
dermed	det	1
dermed	dra	1
dermed	en	1
dermed	etterlate	1
dermed	feilbehandle	1
dermed	formuesskatt	1
dermed	forsvinne	1
dermed	fortsette	1
dermed	forutsette	1
dermed	få	5
dermed	første	1
dermed	gjennomtenke	1
dermed	gradvis	1
dermed	ha	4
dermed	ikke	3
dermed	inneha	1
dermed	kartdata	1
dermed	komme	3
dermed	kunne	6
dermed	lang	1
dermed	legitimere	1
dermed	måtte	3
dermed	også	1
dermed	oppleve	1
dermed	seg	1
dermed	sikre	1
dermed	sin	1
dermed	som	1
dermed	svekke	1
dermed	til	2
dermed	true	1
dermed	ville	4
dermed	være	7
dermed	å	1
dermed	åpne	1
dernest	måtte	1
dernest	være	1
derpå	i	1
dersom	Ap	1
dersom	Fremskrittspartiet	1
dersom	Frp	1
dersom	Hamas	1
dersom	Hantveit	1
dersom	Knut	1
dersom	Kreftregisteret	1
dersom	Simen	1
dersom	Sydneshaugen	1
dersom	beløp	1
dersom	dag	1
dersom	de	9
dersom	den	1
dersom	det	10
dersom	domstol	1
dersom	du	3
dersom	en	1
dersom	flertall	1
dersom	fred	1
dersom	han	1
dersom	investering	1
dersom	jeg	2
dersom	krigsherre	1
dersom	lege	1
dersom	man	1
dersom	mobil	1
dersom	mye	1
dersom	måling	1
dersom	næring	1
dersom	omdømmerisiko	1
dersom	parti	1
dersom	selger	1
dersom	smittefarlig	1
dersom	testresultat	1
dersom	undervisning	1
dersom	ung	1
dersom	ungdom	1
dersom	vi	2
dersom	å	1
derved	tape	1
desember	1963	1
desember	1980	1
desember	2000	1
desember	2003	2
desember	2004	1
desember	ha	1
desember	i	4
desember	ifølge	1
desember	kommentere	1
desember	spekulere	1
desember	synes	1
desember	ville	1
desember	være	2
desembermørk	Oslo	1
desentralisere	landbruk	1
design	i	1
design	og	3
designbutikk	som	1
designe	den	1
designe	en	1
designe	for	1
designer	men	1
designer	og	1
designhøyskole	være	1
designprodukt	være	1
desillusjonert	Obama-supporter	1
desimalkarakter	og	1
desperat	bønn	1
desperat	eller	1
desperat	etter	1
desperat	forhold	1
desperat	kalle	1
desperat	ord	1
despot	en	1
dess	lik	1
dessert	Parfait	2
dessert	med	1
dessuten	altfor	1
dessuten	at	3
dessuten	begynne	1
dessuten	bli	1
dessuten	bo	1
dessuten	ekstra	1
dessuten	en	1
dessuten	finnes	1
dessuten	glimre	1
dessuten	gratis	1
dessuten	ha	2
dessuten	ikke	1
dessuten	latin	1
dessuten	mange	1
dessuten	mangle	1
dessuten	måtte	1
dessuten	nylig	1
dessuten	når	1
dessuten	oppnå	1
dessuten	over	1
dessuten	referere	1
dessuten	sitere	1
dessuten	skinne	1
dessuten	skjønn	1
dessuten	skulle	1
dessuten	spesiell	1
dessuten	sønn	1
dessuten	tro	1
dessuten	utfordre	1
dessuten	ville	2
dessuten	være	5
dessuten	å	1
dessverre	at	1
dessverre	begge	1
dessverre	elske	1
dessverre	en	2
dessverre	gå	2
dessverre	ha	1
dessverre	i	1
dessverre	ikke	2
dessverre	kopiere	1
dessverre	kunne	1
dessverre	legitimere	1
dessverre	slik	1
dessverre	standard	1
dessverre	tyde	1
dessverre	upopulær	1
dessverre	være	5
destinasjon	Djibouti	1
desto	god	1
desto	lang	1
desto	lett	1
desto	mye	4
desto	stor	1
desto	tydelig	1
desto	vanskelig	1
desto	viktig	2
desto	vond	1
destruere	på	1
destruere	samme	1
destruktiv	tekst	1
det	150	1
det	16	1
det	172	1
det	2050	1
det	25-åring	1
det	37	1
det	450	1
det	50-årstreff	1
det	570	1
det	Bangstad	1
det	Cathrine	1
det	Chongqing-fart	1
det	Domstoladministrasjonen	1
det	Dubai	1
det	Ekern	1
det	Handelsportal.no	1
det	Helsedirektoratet	1
det	Hustadmarmor	1
det	Joseph	1
det	Kenneth	1
det	Maria	1
det	Martin	1
det	Nathan	1
det	Penguins	1
det	Pittsburgh	1
det	Sacha	1
det	Schibstedske	1
det	Senators	1
det	Vesten	1
det	absolutt	1
det	absurd	1
det	administrativ	2
det	afghansk	1
det	akseptabel	2
det	aktiv	2
det	aktuell	2
det	akutt	1
det	aldri	4
det	alene	2
det	all	2
det	alle	1
det	allerede	3
det	allmenngyldig	1
det	allt	1
det	alltid	2
det	alt	1
det	altså	2
det	alvor	1
det	alvorlig	3
det	amatørvirksomhet	1
det	amerikansk	12
det	amerikansk-kinesisk	1
det	an	3
det	andre	10
det	annen	8
det	annerledes	2
det	anse	1
det	anspent	1
det	antirasistisk	2
det	antyde	1
det	arbeid	1
det	at	27
det	autoritær	1
det	av	4
det	avantgardekunstnerisk	1
det	avgjørende	5
det	avhenge	1
det	bad	1
det	bare	26
det	barsk	1
det	befolkning	1
det	begge	1
det	begrense	2
det	begynne	8
det	behov	1
det	bekrefte	3
det	bekymringsverdig	1
det	besværlig	1
det	besøke	1
det	betrakte	1
det	bety	25
det	bidra	1
det	bilde	5
det	billig	1
det	blant	4
det	blek	1
det	bli	119
det	blikk	1
det	blodig	1
det	blodspor	1
det	bloggtreff	1
det	blå	1
det	blåse	3
det	bo	2
det	boikott	1
det	bolivisk	1
det	borgerkrigsherjet	1
det	bort	1
det	bortimot	1
det	bra	9
det	bred	1
det	bringe	1
det	britisk	3
det	bruke	1
det	bry	1
det	bryllup	1
det	budsjett	1
det	bue	1
det	bukk	1
det	burde	11
det	bygge	2
det	bysamfunn	1
det	bytte	1
det	både	3
det	bære	2
det	ca.	1
det	chilensk	1
det	cirka	2
det	da	9
det	dag	1
det	dagligdags	1
det	dametekke	1
det	dansk	1
det	de	20
det	definisjon	1
det	definitiv	1
det	deltager	1
det	demokrati	2
det	dempe	1
det	den	5
det	denne	1
det	der	3
det	dere	1
det	derfor	2
det	derimot	1
det	dermed	1
det	dessuten	1
det	desto	2
det	det	6
det	dette	3
det	din	1
det	diskutere	1
det	disse	1
det	dobbelt	1
det	dog	1
det	dokumentere	1
det	dramatisk	1
det	dreie	7
det	drivkraft	1
det	du	10
det	dubbe	2
det	duke	1
det	dukke	2
det	dum	1
det	dure	1
det	dvele	1
det	dyp	2
det	dyr	3
det	dårlig	3
det	dø	1
det	død	1
det	døgn	1
det	egen	1
det	egentlig	5
det	egyptisk	1
det	eklektisk	1
det	eksistere	2
det	eksklusiv	1
det	ekstra	2
det	ekstrem	1
det	eller	2
det	ellers	1
det	emosjonell	1
det	en	49
det	ende	1
det	endelig	2
det	ene	10
det	eneste	15
det	engelsk	2
det	enkel	1
det	enkelt	1
det	enkeltgrep	1
det	enn	1
det	ennå	1
det	enorm	2
det	ens	1
det	entydig	1
det	eskalere	1
det	etablere	3
det	etisk	3
det	etter	5
det	europeisk	2
det	eventyrlysten	1
det	faktisk	5
det	faktum	1
det	falle	3
det	fare	1
det	farlig	1
det	fast	1
det	femte	1
det	femtende	1
det	fersk	1
det	feste	1
det	fin	3
det	finanskrise	1
det	finnes	41
det	flau	1
det	fleretnisk	1
det	flerkulturell	1
det	flink	1
det	flott	1
det	for	21
det	forbudt	1
det	forbund	1
det	fordi	5
det	fordre	1
det	foregå	3
det	foreligge	1
det	foreslå	2
det	forgangen	2
det	forhindre	2
det	forhold	1
det	forkastelig	1
det	formell	1
det	formidabel	1
det	forresten	1
det	forsprang	2
det	forståelig	2
det	forsvinne	1
det	forsøke	1
det	fort	3
det	fortelle	1
det	fortjene	1
det	fortone	1
det	fortsatt	6
det	forunderlig	1
det	forutsette	3
det	forvente	1
det	fotballverden	1
det	fotografi	1
det	fra	4
det	fram	1
det	fransk	2
det	frem	1
det	fremdeles	1
det	fremgå	3
det	fremmed	1
det	fremstå	1
det	fremtidig	1
det	fri	1
det	frisk	1
det	frivillig	1
det	fryde	1
det	full	3
det	fungere	2
det	funke	1
det	få	13
det	føles	7
det	følgende	1
det	før	2
det	føre	4
det	først	4
det	første	35
det	gal	1
