Prec	Seq	Count
aconseguir	que	16
aconseguir	recollir	1
aconseguir	recurs	1
aconseguir	relació	1
aconseguir	remuntar	1
aconseguir	saltar	1
aconseguir	si	1
aconseguir	situar	2
aconseguir	superar	1
aconseguir	suport	1
aconseguir	també	2
aconseguir	tirar	1
aconseguir	triplicar	1
aconseguir	un	10
aconseguit	mai	1
aconsellable	que	1
aconsellar	incrementar	1
aconsellar	no	1
acord	a	1
acord	abans	2
acord	al	1
acord	amb	33
acord	anar	2
acord	bilateral	1
acord	de	9
acord	del	3
acord	dins	1
acord	el	2
acord	ell	1
acord	en	4
acord	entre	4
acord	es	2
acord	extrajudicial	1
acord	firmat	1
acord	haver	2
acord	i	1
acord	necessari	1
acord	o	1
acord	parlamentari	1
acord	per	5
acord	permetre	1
acord	poder	1
acord	polític	3
acord	pres	1
acord	preveure	1
acord	puntual	1
acord	que	8
acord	segons	2
acord	ser	2
acord	també	1
acord	tripartit	1
acordar	ahir	1
acordar	amb	2
acordar	aquest	2
acordar	ara	1
acordar	atorgar	1
acordar	avui	1
acordar	desestimar	1
acordar	dirigir	1
acordar	el	7
acordar	fer	1
acordar	i	1
acordar	institucionalitzar	1
acordar	per	1
acordar	presentar	1
acordar	que	2
acordar	sol·licitar	1
acordat	pel	1
acordat	per	1
acordió	Toni	1
acorralar	membre	1
acostament	a	2
acostament	que	1
acostar	a	3
acostar	al	3
acostar	el	1
acostar	ell	3
acostar	posició	1
acostumar	a	2
acostumat	a	1
acreditar	com	1
acreditar	el	3
acreditar	haver	1
acreditat	durant	1
acreditat	per	1
acreditat	tàctica	1
acrobàcia	i	1
acta	contra	1
acta	de	1
acta	del	1
acta	previst	1
acte	Encuentro	1
acte	Fira	1
acte	a	1
acte	acabar	2
acte	acadèmic	1
acte	administratiu	3
acte	al	1
acte	celebrat	1
acte	central	3
acte	com	2
acte	començar	2
acte	comptar	1
acte	davant	1
acte	de	29
acte	del	3
acte	dictat	1
acte	el	2
acte	en	1
acte	es	4
acte	exasperar	1
acte	festiu	1
acte	haver	4
acte	hi	2
acte	i	3
acte	inaugural	1
acte	incloure	2
acte	molt	1
acte	més	2
acte	oficial	1
acte	organitzat	1
acte	participar	1
acte	pel	1
acte	per	2
acte	perquè	1
acte	polític	1
acte	públic	1
acte	que	8
acte	recordar	1
acte	reivindicatiu	2
acte	relacionat	1
acte	ser	2
acte	també	2
acte	un	1
actitud	'	1
actitud	al	1
actitud	amb	1
actitud	compartit	1
actitud	concret	1
actitud	de	6
actitud	del	2
actitud	es	1
actitud	i	2
actitud	preventiu	1
actitud	que	2
actitud	violent	1
actiu	Canàries	1
actiu	a	2
actiu	comptable	1
actiu	de	3
actiu	el	1
actiu	i	2
actiu	immobiliari	3
actiu	industrial	1
actiu	poder	1
actiu	que	1
actiu	tant	1
activació	de	1
activament	el	1
activar	a	1
activar	i	1
activat	entre	1
activitat	'	1
activitat	Biciter	1
activitat	a	5
activitat	actual	1
activitat	agrari	1
activitat	agroforestal	1
activitat	agropecuari	1
activitat	al	1
activitat	algun	1
activitat	aquàtic	1
activitat	caldre	1
activitat	característica	1
activitat	científic	1
activitat	com	2
activitat	compatible	1
activitat	de	9
activitat	del	4
activitat	des	1
activitat	divers	1
activitat	econòmic	3
activitat	el	2
activitat	en	1
activitat	es	2
activitat	estar	1
activitat	extra-escolar	1
activitat	familiar	1
activitat	formatiu	1
activitat	haver	1
activitat	i	3
activitat	investigador	1
activitat	jove	1
activitat	logístic	1
activitat	lúdic	2
activitat	miner	2
activitat	musical	1
activitat	o	1
activitat	organitzat	1
activitat	paral·lel	4
activitat	per	4
activitat	polític	1
activitat	popular	1
activitat	portuari	1
activitat	productiu	1
activitat	programat	2
activitat	que	11
activitat	ramader	1
activitat	rural	1
activitat	ser	1
activitat	submergit	1
activitat	tradicional	1
activitat	turístic	4
actor	Jordi	1
actor	Lionel	1
actor	Pedro	1
actor	autor	1
actor	brasiler	1
actor	coreògraf	1
actor	de	1
actor	i	4
actor	publicista	1
actriu	Mercè	1
actriu	anar	2
actriu	de	1
actuació	a	2
actuació	així	1
actuació	col·lectiu	2
actuació	concret	2
actuació	contra	1
actuació	convenient	1
actuació	correspondre	1
actuació	de	18
actuació	del	7
actuació	divers	1
actuació	divulgatiu	1
actuació	durant	1
actuació	ell	1
actuació	empresarial	1
actuació	en	5
actuació	englobat	1
actuació	es	4
actuació	espanyol	1
actuació	estel·lar	1
actuació	global	1
actuació	i	1
actuació	incloure	1
actuació	irregular	1
actuació	musical	3
actuació	més	1
actuació	mínimament	1
actuació	per	5
actuació	pilot	1
actuació	plaça	1
actuació	policial	1
actuació	possibilitar	1
actuació	previst	1
actuació	programat	1
actuació	proposat	1
actuació	que	9
actuació	realitzat	1
actuació	segons	1
actuació	ser	2
actuació	també	1
actuació	un	1
actuació	urbanístic	1
actual	'	1
actual	90	1
actual	Codi	1
actual	Comarcal-1411	1
actual	Metro	1
actual	a	2
actual	acabar	1
actual	agència	1
actual	alcalde	3
actual	alcaldessa	1
actual	amb	2
actual	anar	1
actual	aparcament	1
actual	competidor	1
actual	de	2
actual	del	7
actual	direcció	1
actual	dèficit	1
actual	edifici	1
actual	el	1
actual	ell	1
actual	en	1
actual	es	1
actual	estar	2
actual	flagel·lat	1
actual	freqüència	1
actual	fàbrica	1
actual	grau	1
actual	i	4
actual	identificació	1
actual	infraestructura	1
actual	instal·lació	1
actual	legislatura	1
actual	malgrat	1
actual	marc	1
actual	mentre	1
actual	ocupació	1
actual	oferta	1
actual	on	1
actual	per	3
actual	perjudicar	1
actual	president	2
actual	primer	1
actual	propietari	1
actual	quant	1
actual	regulació	1
actual	ser	1
actual	situació	2
actualitat	Ahold	1
actualitat	a	1
actualitat	com	1
actualitat	de	1
actualitat	del	1
actualitat	destacar	1
actualitat	el	2
actualitat	http://www.tinetdigital.org	1
actualitat	i	2
actualitat	internacional	1
actualitat	jazzístic	1
actualitat	només	1
actualitat	polític	2
actualitat	segons	1
actualitat	un	1
actualitat	vist	1
actualitzar	contínuament	1
actualitzar	el	1
actualitzar	un	1
actualitzat	de	1
actualitzat	el	1
actualitzat	especialment	1
actualitzat	sobre	1
actualment	Banesto	1
actualment	Hernández	1
actualment	La	2
actualment	Viesgo	1
actualment	a	7
actualment	des	1
actualment	el	8
actualment	ell	2
actualment	en	4
actualment	encara	1
actualment	entre	1
actualment	es	1
actualment	estar	2
actualment	hi	4
actualment	integrat	1
actualment	ja	1
actualment	molt	1
actualment	més	1
actualment	no	1
actualment	només	1
actualment	perquè	1
actualment	representar	1
actualment	requerir	1
actualment	seguir	1
actualment	sense	1
actualment	ser	5
actualment	superar	1
actualment	tenir	2
actualment	treballar	1
actuar	Jaume	1
actuar	Joaquín	1
actuar	a	2
actuar	al	2
actuar	amb	7
actuar	aquest	1
actuar	bé	1
actuar	com	8
actuar	contra	1
actuar	correctament	1
actuar	de	1
actuar	deliberadament	1
actuar	el	2
actuar	en	10
actuar	i	1
actuar	mai	1
actuar	per	1
actuar	primer	1
actuar	ràpidament	1
actuar	segons	2
actuar	sols	1
actuar	sota	1
actuar	sovint	1
acudir	a	7
acudir	al	3
acudir	buscar	1
acudir	de	1
acudir	organitzar	1
acudir	quan	1
acudit	de	1
acumulació	de	1
acumular	al	1
acumular	més	1
acumulat	del	1
acumulat	i	1
acurat	en	1
acusació	'	2
acusació	anar	1
acusació	de	5
acusació	del	2
acusació	el	8
acusació	entre	2
acusació	particular	5
acusació	per	2
acusació	que	1
acusació	respecte	1
acusació	sostenir	1
acusada	Betlem	1
acusada	intern	1
acusada	no	2
acusada	només	1
acusada	per	1
acusar	CiU	1
acusar	ERC	1
acusar	Llansó	1
acusar	Martinell	1
acusar	Pujol	1
acusar	a	1
acusar	de	18
acusar	el	14
acusar	en	1
acusar	literalment	1
acusar	un	1
acusat	David	1
acusat	Lot	1
acusat	a	1
acusat	amb	1
acusat	anar	18
acusat	conduir	1
acusat	cosa	1
acusat	de	15
acusat	dos	1
acusat	dur	1
acusat	ell	4
acusat	haver	3
acusat	ho	1
acusat	i	1
acusat	ja	2
acusat	mentre	1
acusat	no	1
acusat	patir	1
acusat	que	2
acusat	tenir	1
acusat	tot	1
acusat	un	1
acústic	i	1
ad	limina	3
adaptable	a	1
adaptable	al	1
adaptació	a	1
adaptació	de	3
adaptació	del	1
adaptació	en	1
adaptació	lliure	1
adaptació	per	1
adaptar	a	3
adaptar	bé	1
adaptar	el	3
adaptar	ell	2
adaptar	jo	1
adaptar	un	1
adaptat	a	1
adaptat	al	1
adaptat	i	1
adaptat	per	1
adaptat	procedent	1
addicció	a	1
addicció	grupal	1
addicció	i	1
addicional	de	1
addicionalment	a	1
adduït	pel	1
adepte	consumir	1
adequació	al	1
adequació	de	4
adequació	i	1
adequar	al	2
adequar	aquest	1
adequar	el	3
adequar	suficientment	1
adequat	'	1
adequat	a	4
adequat	com	1
adequat	el	1
adequat	i	3
adequat	ja	1
adequat	no	1
adequat	on	1
adequat	per	6
adequat	però	1
adequat	ser	1
adequat	sobre	1
adequat	tant	1
adherir	a	2
adherir	ell	1
adherit	a	2
adherit	al	1
adhesiu	al	1
adhesió	a	2
adhesió	de	5
adhesió	ell	1
adhesió	que	1
adient	pel	1
adient	per	2
adient	seguir	1
adient	sobre	1
adjacent	no	1
adjectiu	benèvol	1
adjudicació	de	1
adjudicació	del	2
adjudicació	internacional	1
adjudicació	provisional	1
adjudicar	a	3
adjudicar	el	7
adjudicar	recentment	1
adjudicar	ser	2
adjudicar	un	1
adjudicat	el	1
adjudicatari	aportar	1
adjunt	del	1
adjunt	en	1
admetre	'	1
admetre	avui	1
admetre	el	5
admetre	en	1
admetre	home	1
admetre	que	10
admetre	recurs	1
admetre	situació	1
administració	'	1
administració	Generalitat	2
administració	a	1
administració	català	3
administració	central	3
administració	com	3
administració	competent	1
administració	de	3
administració	el	3
administració	en	1
administració	estar	1
administració	europeu	1
administració	gestionat	1
administració	haver	1
administració	i	4
administració	local	3
administració	municipal	1
administració	o	2
administració	obert	1
administració	penitenciari	1
administració	per	1
administració	perquè	1
administració	possible	1
administració	públic	3
administració	que	3
administració	reaccionar	1
administració	titular	2
administrador	Merisel	1
administrador	de	5
administrar	el	2
administratiu	'	1
administratiu	al	1
administratiu	ara	1
administratiu	de	1
administratiu	del	5
administratiu	diferent	1
administratiu	en	1
administratiu	haver	1
administratiu	més	1
administratiu	oportú	1
administratiu	per	2
administratiu	presentat	1
administratiu	totalment	1
administrativament	el	1
administrativament	parlar	1
admissible	que	1
admissió	anual	1
adob	com	1
adolescent	del	1
adonar-se	a	1
adonar-se	de	2
adonar-se	ell	1
adonar-se	que	2
adoptar	'	1
adoptar	a	2
adoptar	com	1
adoptar	dependre	1
adoptar	diferent	1
adoptar	el	4
adoptar	en	1
adoptar	mesura	2
adoptar	obligatòriament	1
adoptar	per	2
adoptar	posició	1
adoptar	ser	1
adoptar	un	2
adoptat	contra	1
adoptat	pel	1
adorar	el	1
adornar	el	1
adossat	de	1
adquirir	2	1
adquirir	Diario	1
adquirir	a	1
adquirir	al	1
adquirir	algun	1
adquirir	de	1
adquirir	el	4
adquirir	llibre	1
adquirir	per	1
adquirir	sis	1
adquirir	un	3
adquirit	per	1
adquisició	a	1
adquisició	de	4
adquisició	i	1
adquisició	opa	1
adquisició	situar	1
adquisitiu	a	1
adquisitiu	per	1
adreça	'	1
adreça	de	2
adreça	electrònic	1
adreça	http://cultura.gencat.es	1
adreça	http://diabetis.org	1
adreça	www.estaciojove.org	1
adreçar	a	7
adreçar	algun	1
adreçar	avui	1
adreçar	ell	1
adreçat	a	7
adreçat	al	6
adreçat	avui	1
adscrit	el	1
adscriure	a	1
adult	conviure	1
adult	del	1
adult	i	1
adult	perquè	1
adversari	més	1
adversos	del	1
advertir	Vicens	1
advertir	a	1
advertir	ahir	1
advertir	al	1
advertir	continuar	1
advertir	de	1
advertir	del	3
advertir	el	3
advertir	ell	1
advertir	que	6
advertència	del	1
advocada	anar	1
advocar	avui	1
advocar	en	1
advocar	pel	1
advocat	Eugeni	1
advocat	Sebastià	1
advocat	almenys	1
advocat	arquitecte	1
advocat	assessor	1
advocat	barceloní	1
advocat	celestial	1
advocat	com	1
advocat	de	7
advocat	defensor	2
advocat	del	4
advocat	el	1
advocat	en	1
advocat	haver	4
advocat	i	2
aeri	'	1
aeri	central	1
aeri	costar	1
aeri	de	2
aeri	del	1
aeri	haver	1
aeri	i	1
aeri	per	2
aeri	ser	1
aeri	treballar	1
aeri	unir	1
aeroport	'	1
aeroport	barceloní	1
aeroport	català	2
aeroport	de	7
aeroport	del	3
aeroport	en	1
aeroport	regional	1
aeròbic	i	1
aeròdrom	de	1
afany	dansaire	1
afany	recaptatori	1
afany	un	1
afanyar	apuntar	1
afavorir	'	1
afavorir	el	9
afavorir	itinerari	1
afavorir	ja	1
afecció	entre	1
afecció	lleu	1
afectar	12	1
afectar	53005	1
afectar	a	3
afectar	ahir	1
afectar	al	2
afectar	aquest	1
afectar	d'	1
afectar	de	2
afectar	derivat	1
afectar	directament	1
afectar	dos	1
afectar	el	26
afectar	i	2
afectar	més	1
afectar	negativament	1
afectar	només	2
afectar	poc	1
afectar	prop	1
afectar	també	1
afectar	tot	1
afectar	un	1
afectat	Antonio	1
afectat	a	1
afectat	com	1
afectat	considerar	1
afectat	constatar	1
afectat	convocat	1
afectat	del	1
afectat	directament	3
afectat	el	4
afectat	en	1
afectat	es	1
afectat	fer	1
afectat	haver	2
afectat	i	1
afectat	més	1
afectat	ni	1
afectat	o	1
afectat	pel	5
afectat	per	15
afectat	però	1
afectat	poder	1
afectat	que	1
afectat	sortir	1
afectats	pels	1
afecte	'	1
afecte	personal	1
afectiu	entre	1
afegir	'	4
afegir	Carod	1
afegir	Duisenberg	1
afegir	Nolla	1
afegir	Ramon	1
afegir	a	7
afegir	actualment	1
afegir	al	1
afegir	allò	1
afegir	aquest	2
afegir	citar	1
afegir	dos	1
afegir	el	10
afegir	ell	1
afegir	es	1
afegir	hi	1
afegir	jo	1
afegir	on	1
afegir	que	36
afegir	ser	1
afegir	si	1
afegir	tenir	1
afegir	un	1
afegit	a	1
afer	el	1
afer	ell	1
afer	i	1
afer	ratllar	1
afer	ser	1
afermar	el	1
aferrar	a	1
aferrissadament	el	1
aficionat	al	1
aficionat	del	1
aficionat	ell	1
afició	cada	1
afició	i	1
afició	respondre	1
afincat	a	1
afincat	llavors	1
afinitat	cap	1
afirmació	'	1
afirmació	Carod-Rovira	1
afirmació	en	1
afirmació	que	1
afirmació	ser	1
afirmar	Obiols	2
afirmar	Paty	1
afirmar	Raimon	1
afirmar	Richard	1
afirmar	ahir	5
afirmar	avui	3
afirmar	després	1
afirmar	divendres	1
afirmar	el	6
afirmar	en	2
afirmar	haver	1
afirmar	molt	1
afirmar	possiblement	1
afirmar	que	47
afirmar	també	1
afirmatiu	que	1
afligir	el	1
afluència	de	1
afluència	del	1
afluència	turístic	1
afores	de	1
afortunadament	molt	1
africà	Oxala	1
africà	i	1
africà	que	1
afrontar	aquest	1
afrontar	canvi	1
afrontar	el	5
afrontar	en	2
afrontar	nou	1
afrontar	repte	1
afrontar	un	2
afí	a	1
agafar	Efe	1
agafar	cada	1
agafar	el	4
agafar	ell	1
agafar	fort	1
agafar	pel	1
agafar	per	3
agafar	un	1
agafat	per	1
agafat	ser	1
agenda	cultural	1
agenda	de	2
agenda	del	1
agent	'	1
agent	a	1
agent	anar	5
agent	antiavalot	1
agent	controlar	1
agent	de	17
agent	del	1
agent	ell	4
agent	empresari	1
agent	en	1
agent	haver	1
agent	i	1
agent	no	1
agent	públic	1
agent	que	5
agent	rural	1
agent	sense	1
agent	social	3
agent	un	1
agermanat	i	1
agilitar	el	4
agilitat	del	1
agilitzar	el	2
aglutinador	de	1
aglutinar	36	1
aglutinar	el	1
agonia	dels	1
agosarat	i	1
agost	amb	1
agost	creure	1
agost	de	3
agost	del	1
agost	dos	1
agost	el	2
agost	en	1
agost	i	1
agost	per	1
agost	però	1
agost	principalment	1
agost	recordar	1
agost	segons	1
agradar	a	2
agradar	centrar	1
agradar	molt	1
agradar	ni	1
agradar	o	1
agradar	pagar	1
agradar	que	1
agradar	tenir	1
agradar	tornar	1
agrair	a	1
agrair	el	3
agrair	poder	1
agrari	Unió	1
agrari	a	1
agrari	amb	1
agrari	aqüífer	1
agrari	creure	1
agrari	de	3
agrari	en	1
agrari	haver	1
agrari	i	1
agrari	no	1
agrari	perquè	1
agrari	però	1
agrari	que	1
agredida	al	1
agredir	a	1
agredir	de	1
agredir	el	1
agredir	ell	1
agredir	i	2
agredir	presumptament	1
agredir	segons	1
agredir	sexualment	4
agredit	ell	1
agregació	de	1
agressiu	'	1
agressiu	enemic	1
agressiu	tarifa	1
agressivitat	comercial	1
agressió	anar	2
agressió	de	1
agressió	el	1
agressió	físic	2
agressió	perquè	1
agressió	que	2
agressió	seu	1
agressió	sexual	6
agressor	el	1
agressor	i	2
agressor	que	1
agressor	tenir	1
agreujant	de	2
agreujar	amb	1
agreujar	davant	1
agreujar	el	2
agricultor	arrosser	1
agricultor	el	1
agricultor	existir	1
agricultor	que	2
agricultura	amb	4
agricultura	català	1
agricultura	de	2
agricultura	en	1
agricultura	europeu	1
agricultura	però	1
agricultura	ser	1
agroalimentari	amb	1
agroalimentari	i	1
agroforestal	tradicional	1
agropecuari	de	1
agropecuari	i	1
agroquímic	haver	1
agrupació	de	3
agrupació	local	1
agrupament	de	2
agrupar	diari	1
agrupar	el	3
agrupar	per	1
agrupar	tot	1
agrupat	en	2
agrícola	a	1
agrícola	així	1
agrícola	com	1
agrícola	el	1
agrícola	i	3
agrícola	important	1
agrícola	més	1
aguantar	ell	1
aguerrit	ell	1
agulla	de	1
agència	EFE	1
agència	Efe	2
agència	France	1
agència	Gescartera	1
agència	Havas	1
agència	Prensa	1
agència	a	1
agència	anglosaxó	1
agència	britànic	1
agència	català	2
agència	de	42
agència	es	1
agència	espanyol	1
agència	i	1
agència	internacional	2
agència	més	1
agència	no	1
agència	nord-americà	1
agència	oficial	1
agència	poder	1
agència	propi	1
agència	prussià	1
agència	que	3
agència	ser	3
agència	sòlidament	1
ahir	30	1
ahir	3158000	1
ahir	Begoña	1
ahir	Canal	1
ahir	Horacio	1
ahir	La	1
ahir	a	40
ahir	acabar	1
ahir	al	8
ahir	amb	3
ahir	anar	9
ahir	com	1
ahir	conjuntament	1
ahir	contra	1
ahir	contrari	1
ahir	davant	3
ahir	de	2
ahir	deixar	1
ahir	del	1
ahir	dijous	1
ahir	durant	1
ahir	el	23
ahir	ell	1
ahir	en	7
ahir	es	1
ahir	generós	1
ahir	haver	2
ahir	hi	1
ahir	ja	1
ahir	mateix	3
ahir	no	1
ahir	només	1
ahir	pel	2
ahir	per	3
ahir	quan	2
ahir	que	16
ahir	quin	1
ahir	sensiblement	1
ahir	tot	1
ahir	un	1
aigua	a	1
aigua	al	3
aigua	arribar	1
aigua	calent	1
aigua	cap	1
aigua	contaminat	2
aigua	de	9
aigua	del	5
aigua	dessalat	2
aigua	dolç	1
aigua	durant	1
aigua	el	2
aigua	es	1
aigua	fecal	1
aigua	fins	1
aigua	haver	1
aigua	i	3
aigua	judicial	1
aigua	més	1
aigua	no	1
aigua	pel	2
aigua	per	3
aigua	perquè	1
aigua	pluvial	1
aigua	que	4
aigua	residual	2
aigua	salat	1
aigua	sortit	1
aiguamoll	al	1
aiguamoll	insalubre	1
aiguamoll	sense	1
aiguat	de	2
aiguat	el	1
aiguat	tot	1
aire	ambient	1
aire	aspirat	1
aire	del	1
aire	en	1
aire	i	1
aire	lliure	2
aire	nou	2
aire	per	1
aire	que	2
aire	sense	1
airós	del	1
aixecament	del	2
aixecar	acta	1
aixecar	al	1
aixecar	el	1
aixecar	ell	1
aixecar	i	1
aixecar	un	2
aixeta	de	1
aixeta	estar	1
així	'	3
així	Follia	1
així	Rosa	1
així	a	2
així	acabar	1
així	al	2
així	almenys	1
així	amb	1
així	anar	2
així	aquest	1
així	col·lateral	1
així	com	41
així	de	1
així	doncs	4
així	durant	1
així	el	22
així	en	6
així	entre	2
així	es	4
així	fins	1
així	forçar	1
així	haver	4
així	hi	1
així	ho	2
així	i	2
així	mateix	21
així	millorar	1
així	més	1
així	no	1
així	organització	1
així	pel	1
així	pensar	1
així	però	2
així	poder	2
així	qualificar	1
així	quan	1
així	que	3
així	quin	1
així	revolucionari	1
així	ser	2
així	sol·licitar	1
així	successivament	1
així	un	1
això	'	1
això	Albinyana	1
això	CCOO	1
això	Franco	1
això	González	2
això	Maragall	1
això	Mas-Colell	1
això	Pimec-Sefes	1
això	Saura	1
això	Sirera	1
això	a	1
això	acabar	1
això	agreujar	1
això	al	1
això	anar	3
això	aquest	2
això	cada	1
això	comportar	1
això	des	1
això	dir	2
això	el	10
això	ell	2
això	em	1
això	en	1
això	es	7
això	explicar	1
això	fer	4
això	formar	1
això	fracassar	1
això	haver	6
això	hi	2
això	ho	2
això	i	1
això	implicar	1
això	jo	1
això	lamentar	1
això	mostrar	1
això	no	10
això	oferir	1
això	pel	3
això	poder	4
això	provocar	1
això	que	2
això	reivindicar	1
això	representar	2
això	respectar	1
això	respondre	1
això	segons	4
això	ser	15
això	significar	1
això	subratllar	1
això	suposar	5
això	sí	2
això	també	1
això	voler	1
això	és	1
ajardinat	de	1
ajornament	de	1
ajornar	el	2
ajornar	fins	2
ajornar	per	1
ajornar	sense	1
ajuda	'	1
ajuda	a	5
ajuda	al	3
ajuda	de	3
ajuda	directe	2
ajuda	econòmic	2
ajuda	el	1
ajuda	i	1
ajuda	ja	1
ajuda	no	1
ajuda	per	1
ajuda	procedent	1
ajuda	públic	1
ajuda	que	1
ajuda	segons	1
ajudant	de	1
ajudar	a	13
ajudar	al	2
ajudar	el	5
ajudar	ell	2
ajudar	gens	1
ajudar	i	1
ajudar	mai	1
ajudar	que	1
ajudar	un	1
ajudat	per	1
ajuntament	'	1
ajuntament	Joaquim	1
ajuntament	a	2
ajuntament	amb	1
ajuntament	anar	1
ajuntament	com	1
ajuntament	contra	1
ajuntament	convocant	1
ajuntament	de	17
ajuntament	del	1
ajuntament	ell	5
ajuntament	en	1
ajuntament	gironí	1
ajuntament	governat	1
ajuntament	haver	4
ajuntament	i	3
ajuntament	implicat	1
ajuntament	interessat	1
ajuntament	no	2
ajuntament	o	1
ajuntament	obrir	1
ajuntament	per	1
ajuntament	poder	1
ajuntament	que	5
ajuntament	seguir	1
ajuntament	sempre	1
ajuntament	ser	1
ajuntament	sobre	1
ajust	al	1
ajustar	el	1
ajustar	ell	1
ajustat	a	1
ajustat	marge	1
ajut	a	2
ajut	al	3
ajut	de	2
ajut	del	2
ajut	destinat	1
ajut	directe	2
ajut	econòmic	1
ajut	el	1
ajut	ell	1
ajut	específic	1
ajut	europeu	3
ajut	existent	1
ajut	i	1
ajut	per	2
ajut	que	3
ajut	rebut	1
ajut	servir	1
ajut	socioeconòmic	1
ajut	també	1
al	'	2
al	0,7	1
al	0.60	1
al	10	3
al	10/100	1
al	100	1
al	10000	1
al	1124	1
al	12	1
al	12.6	1
al	125	1
al	125000	1
al	14	1
al	144	1
al	15	4
al	16	1
al	17	3
al	17.8/100.000	1
al	19,74	1
al	1985	1
al	1986	1
al	1989	1
al	1992	1
al	1993	1
al	1994	1
al	1999	2
al	2	2
al	20	1
al	200	1
al	2000	4
al	2001	2
al	2002	1
al	2003	3
al	2012	2
al	2013	1
al	23	1
al	24	1
al	25	1
al	26,6	2
al	26,8	1
al	2600	1
al	28	1
al	29	2
al	3	2
al	30	3
al	30/100	1
al	34	1
al	35772	1
al	360	1
al	46	1
al	480300	1
al	49.5/100	1
al	50	1
al	57	1
al	7	2
al	75	1
al	8	2
al	8,30	1
al	800	1
al	83	1
al	85	1
al	89	1
al	89,4	1
al	90	1
al	91	1
al	9525.4	1
al	99	1
al	BCE	1
al	Bages	2
al	Baix	6
al	Banco	1
al	Barcelonès	1
al	Barça	2
al	Berguedà	2
al	Bernabéu	1
al	Bombers	1
al	CCCB	1
al	CGPJ	2
al	Café	1
al	Camp	4
al	Campus	2
al	Canadà	1
al	Casal	1
al	Castell	1
al	Celta	3
al	Centre	8
al	Club	2
al	Col·legi	1
al	Complex	1
al	Comú	1
al	Congrés	23
al	Consell	15
al	Conservatori	2
al	Consorci	3
al	Constitucional	2
al	Círculo	3
al	DOGC	1
al	Delta	5
al	Departament	5
al	Desenvolupament	1
al	EUA	4
al	Estats	6
al	FC	1
al	Festival	1
al	Fiscal	1
al	Full	1
al	Garraf	2
al	Garxal	1
al	Girona	1
al	Govern	14
al	Gran	2
al	Grup	2
al	Japó	3
al	Jardins	1
al	Joves	1
al	Jutjat	4
al	Liceu	1
al	Lincoln	1
al	MNAC	1
al	Madrid	1
al	Manlleu	2
al	Mar	1
al	Maresme	1
al	Mas	2
al	Masnou	1
al	Medi	1
al	Mercat	4
al	Ministeri	5
al	Moll	1
al	Monestir	1
al	Morell	1
al	Mossos	1
al	Moviment	1
al	Museu	7
al	Nàpols	1
al	PHN	2
al	PNB	1
al	PP	2
al	PSC	18
al	PSC-Cpc	1
al	PSOE	4
al	PSUC	1
al	PSV	1
al	Palast-Hotel	1
al	Palau	9
al	Pallars	1
al	Paradís	1
al	Paratge	2
al	Parc	8
al	Parlament	42
al	Partit	1
al	Passat	2
al	Passeig	2
al	Pastorets	1
al	Pati	1
al	País	5
al	Països	1
al	Pirineu	1
al	Pirineus	2
al	Pla	10
al	Ple	4
al	Pont	1
al	Port	1
al	Prat	1
al	Premià	1
al	Principat	2
al	Programa	1
al	Prozac	1
al	REASS	1
al	Raval	1
al	Rectorat	2
al	Reial	1
al	Restaurant	1
al	Ripollès	1
al	Roc	1
al	Rocherter	1
al	Rosari	1
al	Saló	1
al	Segle	2
al	Segrià	2
al	Seminari	4
al	Senat	2
al	Serveis	1
al	Solsonès	1
al	Solutrià	1
al	TBO	2
al	TGV	2
al	Taller	2
al	Teatre	6
al	Teatreneu	3
al	Teatro	1
al	Tren	1
al	Tribunal	1
al	VII	1
al	Vallès	2
al	Village	1
al	Vélez	1
al	abonat	1
al	accionista	3
al	acròbata	1
al	acte	1
al	adolescent	1
al	advocat	1
al	afores	1
al	aire	1
al	ajuntament	1
al	ajut	2
al	alcalde	1
al	altre	9
al	alumne	3
al	analista	1
al	andorrà	1
al	anys	2
al	aparcament	1
al	aprovat	1
al	aproximadament	1
al	assaig	2
al	assecador	1
al	assistent	2
al	autor	2
al	avi	1
al	bacallà	1
al	baix	1
al	balcó	3
al	banc	1
al	bar	1
al	barri	19
al	benefici	1
al	bisbe	4
al	blanqueig	1
al	bo	1
al	brasiler	1
al	braç	1
al	camioner	1
al	camp	8
al	camí	1
al	canal	2
al	candidat	1
al	canvi	5
al	cap	12
al	capdavall	1
al	capdavant	9
al	capellà	1
al	carrer	26
al	cas	2
al	castell	1
al	català	1
al	catedràtic	1
al	catorzè	1
al	cedir	1
al	cent	1
al	central	2
al	centre	16
al	cicle	2
al	cinquè	1
al	ciutadà	9
al	client	1
al	club	1
al	cobriment	1
al	coll	5
al	col·lectiu	1
al	comentari	1
al	començament	1
al	comerç	2
al	comicis	2
al	comitè	1
al	compliment	2
al	complir	1
al	compositor	1
al	comprometre	1
al	compte	1
al	concert	1
al	concurs	4
al	conductor	1
al	coneixement	2
al	conflicte	1
al	congrés	2
al	conjunt	5
al	conseller	7
al	considerar	3
al	consistori	3
al	consorci	4
al	consum	1
al	consumidor	3
al	contenidor	2
al	continent	1
al	contingut	2
al	contrabaix	1
al	contrapès	1
al	contrari	5
al	conèixer	1
al	cor	4
al	cost	1
al	costat	18
al	cotxe	7
al	creixement	4
al	crèdit	1
al	cultiu	2
al	curs	6
al	càrrec	3
al	damunt	1
al	darrer	2
al	darrere	2
