Dep_Lemma	Head_Lemma	Count
ajudar	afirmar	1
ajudar	assegurar	1
ajudar	centre	1
ajudar	considerar	1
ajudar	despertar	1
ajudar	eina	1
ajudar	el	1
ajudar	esperar	1
ajudar	estudiar	1
ajudar	fer	1
ajudar	incloure	1
ajudar	maqueta	1
ajudar	plànol	1
ajudar	problema	1
ajudar	promoure	1
ajudar	realitzar	1
ajudar	ser	2
ajudar	signar	1
ajudar	tractament	1
ajudar	treballar	1
ajudat	persona	1
ajuntament	Generalitat	1
ajuntament	Renfe	1
ajuntament	Sindicatura	1
ajuntament	acordar	1
ajuntament	actuar	1
ajuntament	adjudicar	1
ajuntament	administració	1
ajuntament	advertir	1
ajuntament	afegir	1
ajuntament	anunciar	1
ajuntament	aplegar	1
ajuntament	apostar	1
ajuntament	aprovar	1
ajuntament	arquitecte	1
ajuntament	començar	1
ajuntament	comprar	1
ajuntament	comptar	1
ajuntament	concedir	1
ajuntament	consell	4
ajuntament	corporació	1
ajuntament	demanar	2
ajuntament	el	1
ajuntament	empresa	1
ajuntament	encapçalar	1
ajuntament	entitat	1
ajuntament	enviar	1
ajuntament	estar	1
ajuntament	estudiar	1
ajuntament	formar	1
ajuntament	grup	1
ajuntament	informar	1
ajuntament	iniciar	1
ajuntament	interposat	1
ajuntament	marge	1
ajuntament	obrir	1
ajuntament	organitzat	1
ajuntament	pactat	1
ajuntament	participar	1
ajuntament	permetre	1
ajuntament	personar-se	2
ajuntament	població	1
ajuntament	poc	1
ajuntament	portar	1
ajuntament	posar	1
ajuntament	promogut	1
ajuntament	promoure	1
ajuntament	pronunciar	1
ajuntament	reclamar	1
ajuntament	reduir	1
ajuntament	regidor	2
ajuntament	regidora	1
ajuntament	secretari	1
ajuntament	sol·licitar	1
ajuntament	suport	1
ajuntament	tenir	2
ajuntament	treballar	1
ajuntament	votar	1
ajust	reflexió	1
ajustar	negociar	1
ajustar	tenir	1
ajustat	declarar	1
ajustat	marge	1
ajut	accés	2
ajut	aplicar	1
ajut	arribar	1
ajut	atorgar	1
ajut	basar	1
ajut	considerar	1
ajut	continuïtat	1
ajut	creació	1
ajut	defensar	1
ajut	demanar	2
ajut	desena	1
ajut	especialment	1
ajut	establiment	1
ajut	incrementar	1
ajut	línia	2
ajut	necessari	1
ajut	part	1
ajut	petició	2
ajut	prorrogar	1
ajut	pròrroga	1
ajut	rebre	2
ajut	recerca	1
ajut	reclamar	1
ajut	servir	1
ajut	sol·licitud	1
al	'	2
al	0,7	1
al	10	2
al	10/100	1
al	100	1
al	1124	1
al	12	1
al	15	4
al	17	3
al	19,74	1
al	1985	1
al	1986	1
al	1989	1
al	1992	1
al	1993	1
al	1994	1
al	1999	2
al	2	2
al	2000	4
al	2001	3
al	2002	1
al	2003	3
al	2012	2
al	2013	1
al	21	1
al	23	1
al	24	1
al	25	1
al	26,6	2
al	26,8	1
al	2600	1
al	28	1
al	29	2
al	3	1
al	3/100	1
al	30	4
al	30/100	1
al	34	1
al	35772	1
al	40	1
al	46	1
al	50	2
al	7	1
al	8	2
al	8,30	1
al	83	1
al	85	1
al	89,4	1
al	90	1
al	91	1
al	BCE	1
al	Bages	2
al	Baix	6
al	Banco	1
al	Banespa	1
al	Barcelona	1
al	Barça	2
al	Berguedà	2
al	Bernabéu	1
al	Bombers	1
al	CGPJ	2
al	Café	1
al	Camp	4
al	Campus	2
al	Canadà	1
al	Casal	1
al	Castell	1
al	Celta	3
al	Centre	8
al	Club	2
al	Col·legi	1
al	Comissions	1
al	Complex	1
al	Comú	1
al	Congrés	23
al	Consell	15
al	Conservatori	2
al	Consorci	3
al	Constitucional	2
al	Covivencia	1
al	Círculo	3
al	DOGC	1
al	Delta	5
al	Departament	5
al	Desenvolupament	1
al	EUA	4
al	Estats	5
al	FC	1
al	Festival	1
al	Filial	1
al	Fiscal	1
al	Full	1
al	Garraf	2
al	Garxal	1
al	Getxo	1
al	Girona	1
al	Govern	14
al	Gran	2
al	Grup	2
al	IPC	1
al	Japó	3
al	Jardins	1
al	Joves	1
al	Jutjat	4
al	Liceu	1
al	Lincoln	1
al	MNAC	1
al	Madrid	1
al	Manlleu	2
al	Mar	1
al	Maresme	1
al	Mas	1
al	Masnou	1
al	Medi	1
al	Mercat	4
al	Ministeri	5
al	Moll	1
al	Morell	1
al	Mossos	1
al	Moviment	1
al	Museu	7
al	Nàpols	1
al	Oliana	1
al	PHN	2
al	PSC	18
al	PSC-Cpc	1
al	PSOE	3
al	PSUC	1
al	PSV	1
al	Palast-Hotel	1
al	Palau	9
al	Pallars	1
al	Paratge	2
al	Parc	8
al	Parlament	41
al	Passat	2
al	Passeig	2
al	Pastorets	1
al	Pati	1
al	País	4
al	Pirineu	1
al	Pirineus	2
al	Pla	10
al	Ple	4
al	Pont	1
al	Port	1
al	Prat	1
al	Premià	1
al	Principat	1
al	Programa	1
al	Prozac	1
al	REASS	1
al	Raval	1
al	Rectorat	2
al	Reial	1
al	Restaurant	1
al	Ripollès	1
al	Roc	1
al	Rocherter	1
al	Rosari	1
al	SEPI	1
al	Saló	1
al	Segle	2
al	Segrià	2
al	Seminari	4
al	Senat	2
al	Serveis	1
al	Societat	1
al	Solsonès	1
al	Solutrià	1
al	TBO	2
al	TGV	2
al	Taller	2
al	Teatre	6
al	Teatreneu	3
al	Teatro	1
al	Tren	1
al	Tribunal	1
al	VII	1
al	Vallès	2
al	Vicens	1
al	Village	1
al	Vélez	1
al	abast	1
al	abonat	1
al	acabar	1
al	accionista	3
al	acròbata	1
al	acte	1
al	acusar	1
al	adolescent	1
al	advocat	2
al	afores	1
al	agent	2
al	aire	2
al	ajuntament	2
al	ajut	2
al	alcalde	1
al	altre	1
al	alumne	3
al	analista	1
al	andorrà	1
al	ans	1
al	anticipadament	1
al	any	11
al	anys	2
al	aparcament	1
al	aprovat	1
al	art	1
al	aspecte	1
al	assaig	2
al	assecador	1
al	assegurar	1
al	assistent	2
al	associat	1
al	autor	2
al	avi	1
al	baix	1
al	balcó	3
al	banc	1
al	bar	1
al	barri	19
al	benefici	1
al	bisbe	4
al	blanqueig	1
al	braç	1
al	camioner	1
al	camp	8
al	camí	1
al	canal	4
al	candidat	1
al	canvi	5
al	cap	16
al	capdavant	1
al	capellà	1
al	carrer	26
al	cas	2
al	castell	1
al	catedràtic	1
al	cedir	1
al	central	2
al	centre	16
al	cicle	4
al	cim	1
al	ciutadà	9
al	client	3
al	club	1
al	cobriment	1
al	coll	5
al	col·lectiu	1
al	com	2
al	comentari	1
al	començament	1
al	comerç	2
al	comicis	2
al	comitè	1
al	company	7
al	competidor	1
al	compliment	2
al	complir	1
al	compositor	1
al	comprometre	1
al	compte	1
al	concert	2
al	concurs	4
al	condemnar	1
al	conductor	2
al	coneixement	1
al	conflicte	1
al	congrés	4
al	conjunt	5
al	consell	2
al	conseller	7
al	consistori	3
al	consorci	4
al	consum	1
al	consumidor	3
al	contenidor	2
al	continent	1
al	contingut	2
al	contrabaix	1
al	contrapès	1
al	contrari	1
al	conveni	1
al	conversa	1
al	conèixer	1
al	cor	4
al	cost	1
al	costa	1
al	costat	17
al	cosí	1
al	cotxe	6
al	creixement	3
al	creure	1
al	crèdit	1
al	cultiu	2
al	curs	6
al	càrrec	3
al	damunt	1
al	darrere	1
al	davant	2
al	de	5
al	decret	1
al	del	1
al	delegat	1
al	delta	1
al	denunciant	1
al	denunciat	1
al	departament	6
al	descans	3
al	descartar	1
al	descobrir	1
al	desembre	3
al	desempat	1
al	desenvolupament	7
al	desig	1
al	despatx	4
al	desplaçament	1
al	desplegament	2
al	detingut	1
al	dia	12
al	diabètic	1
al	diari	8
al	dibuixant	1
al	diccionari	1
al	dies	2
al	difondre	1
al	dilluns	1
al	dinamisme	1
al	diputat	1
al	dirigent	4
al	disseny	1
al	districte	1
al	diumenge	1
al	diàleg	1
al	diòxid	1
al	dolor	2
al	domicili	3
al	donar	2
al	dormitori	1
al	dos	2
al	dèficit	2
al	edifici	1
al	empresari	4
al	en	9
al	entendre	3
al	equipament	1
al	escenari	1
al	escèptic	1
al	esdeveniment	1
al	església	1
al	espai	2
al	especialment	2
al	espectacle	1
al	establiment	1
al	estatut	1
al	estimulat	1
al	estona	1
al	estudiant	1
al	euro	2
al	exigir	1
al	exposició	1
al	expositor	1
al	febrer	1
al	festa	1
al	festival	1
al	fet	6
al	figura	1
al	final	11
al	finançament	1
al	fins	10
al	fiscal	1
al	focus	1
al	fon	1
al	fons	1
al	fracàs	1
al	fred	1
al	front	3
al	fruit	1
al	funcionament	2
al	funcionari	1
al	fundador	1
al	funeral	1
al	funicular	1
al	futur	2
al	garantia	1
al	garatge	1
al	gat	1
al	gener	4
al	gorg	1
al	govern	9
al	gran	2
al	grup	8
al	gràcies	4
al	guardó	1
al	habitant	4
al	habitual	1
al	haver	1
al	hora	1
al	hospital	3
al	immigrant	1
al	immoble	1
al	infant	2
al	ingrés	1
al	instrument	1
al	interior	2
al	intern	2
al	interès	2
al	ja	1
al	jaciment	4
al	jove	6
al	judici	1
al	jugador	1
al	juliol	5
al	juny	5
al	just	1
al	justificar	1
al	jutge	2
al	jutjat	16
al	laboratori	1
al	llarg	2
al	llenguatge	1
al	llibre	2
al	llit	1
al	lloc	16
al	local	1
al	líder	2
al	límit	3
al	maig	7
al	majoria	1
al	manera	1
al	manifestant	1
al	mantenir	1
al	mar	2
al	marge	3
al	marit	1
al	març	4
al	mateix	1
al	matrimoni	1
al	matí	10
al	matís	1
al	medi	1
al	membre	2
al	menjador	1
al	mercat	11
al	mes	8
al	mesos	1
al	mestissatge	1
al	mestre	1
al	mig	6
al	migdia	11
al	militant	1
al	milió	8
al	mil·límetre	1
al	miner	1
al	ministre	5
al	minut	1
al	mirar	1
al	mitjà	3
al	modernisme	1
al	moment	2
al	monestir	2
al	monstre	1
al	mosso	1
al	mostra	1
al	municipi	18
al	mur	1
al	museu	1
al	musulmà	1
al	màxim	5
al	més	1
al	món	13
al	música	1
al	nen	2
al	ni	1
al	no	2
al	noi	1
al	nomenament	1
al	només	3
al	nord	3
al	novembre	1
al	nucli	2
al	nòvio	1
al	número	1
al	núvol	1
al	oncle	1
al	oportunitat	1
al	pagament	4
al	pagès	3
al	papa	1
al	paratge	1
al	parc	3
al	pare	2
al	parent	1
al	parer	5
al	parlar	1
al	participant	2
al	partir	1
al	partit	9
al	pas	7
al	passar	2
al	passat	1
al	passatge	4
al	passatger	1
al	passeig	5
al	pati	3
al	patrimoni	1
al	patró	1
al	pavelló	2
al	país	16
al	peix	1
al	pel	24
al	pensar	1
al	periodista	8
al	permís	1
al	període	2
al	petit	2
al	peu	4
al	piano	2
al	pis	3
al	pit	2
al	pla	2
al	ple	4
al	poble	4
al	poder	1
al	poeta	1
al	policia	1
al	poliesportiu	1
al	polígon	3
al	ponent	1
al	port	11
al	portal	2
al	portaveu	2
al	porter	1
al	posar	2
al	posseir	1
al	practicant	1
al	preguntar	1
al	premi	1
al	president	5
al	preu	1
al	preveure	2
al	previst	1
al	problema	2
al	procediment	1
al	processat	2
al	productor	1
al	professor	2
al	programa	4
al	programador	1
al	projecte	12
al	promotor	1
al	promoure	1
al	propietari	3
al	punt	5
al	públic	7
al	qual	12
al	quant	1
al	que	1
al	quilòmetre	5
al	rang	1
al	recinte	3
al	reconeixement	1
al	recorregut	4
al	rectorat	1
al	recuperar	1
al	redactar	1
al	reequilibri	2
al	regant	2
al	regidor	1
al	registre	1
al	regne	1
al	reintegrament	1
al	reiterar	1
al	relleu	1
al	remetre	1
al	representant	1
al	resoldre	1
al	respecte	14
al	responsable	2
al	resposta	1
al	restaurant	1
al	retorn	3
al	retrobament	1
al	reunir	1
al	revés	2
al	risc	1
al	riu	4
al	rock	1
al	rècord	1
al	saber	1
al	salt	1
al	saló	1
al	sanitat	1
al	sardanista	2
al	satisfactori	1
al	secretari	2
al	sector	23
al	segell	2
al	segle	1
al	segment	1
al	sentiment	1
al	servei	6
al	sessió	1
al	setembre	1
al	setmana	2
al	sis	1
al	sistema	9
al	situar	2
al	so	1
al	sobretot	2
al	soci	4
al	socialista	1
al	socorrista	1
al	solar	1
al	solo	1
al	solstici	1
al	sol·lícit	1
al	sortida	2
al	soterrament	1
al	subinspector	2
al	subsòl	1
al	sud	6
al	sud-est	1
al	suport	1
al	taller	2
al	també	2
al	tanatori	2
al	tancament	4
al	tancar	1
al	tard	1
al	tast	1
al	taxista	4
al	teatre	2
al	telecentre	1
al	telenotícies	1
al	telèfon	6
al	tema	4
al	temple	1
al	temps	12
al	tenora	1
al	terme	5
al	terra	1
al	terraplè	1
al	terrat	1
al	terreny	2
al	territori	5
al	terrorista	1
al	tipus	1
al	titular	2
al	torn	1
al	trair	1
al	tram	2
al	transport	3
al	trasllat	1
al	travesser	1
al	treball	3
al	treballador	2
al	trencar	1
al	tres	1
al	tribunal	4
al	trimestre	1
al	trompetista	1
al	trànsit	3
al	tumor	1
al	turisme	1
al	títol	1
al	túnel	5
al	ull	2
al	un	2
al	usuari	4
al	vehicle	3
al	ventre	1
al	vespre	3
al	vestidor	1
al	veure	1
al	veí	2
al	vianant	4
al	viatge	1
al	vici	1
al	vida	1
al	videoclip	1
al	visitant	5
al	vistiplau	1
al	viure	1
al	vodú	1
al	voler	2
al	voltant	4
al	web	2
al	xocar	1
al	èxit	1
al	òrgan	1
al-Xara	Faruq	1
alarma	disparar	1
alarma	perjudicar	1
alarma	popularitat	1
alarma	produir	1
alarma	provocar	1
alarmant	forma	1
alarmar	sinó	1
alarmista	descoordinat	1
alarmista	informe	1
alarmista	justificar	1
alberg	visitar	1
albergar	exposició	1
albergar	saló	1
alcaldable	argument	1
alcalde	Antoni	1
alcalde	Ortiz	1
alcalde	Salamanca	1
alcalde	acomiadar	1
alcalde	acusar	1
alcalde	afegir	1
alcalde	afirmar	2
alcalde	alcalde	1
alcalde	anar	1
alcalde	anunciar	2
alcalde	aprofitar	1
alcalde	assegurar	4
alcalde	assenyalar	2
alcalde	cacic	1
alcalde	cap	1
alcalde	captar	1
alcalde	coincidir	1
alcalde	comentar	1
alcalde	conseller	2
alcalde	convertir	1
alcalde	declarar	3
alcalde	demanar	4
alcalde	destacar	3
alcalde	dictar	1
alcalde	dinar	1
alcalde	diputat	1
alcalde	dir	1
alcalde	disputar	1
alcalde	donar	1
alcalde	encadenar	1
alcalde	encarregat	1
alcalde	entendre	1
alcalde	entrevista	1
alcalde	entrevistar	1
alcalde	enviar	1
alcalde	enviat	1
alcalde	especificar	1
alcalde	explicar	2
alcalde	habitatge	1
alcalde	homenatjar	1
alcalde	inaugurar	1
alcalde	informar	1
alcalde	inquietud	1
alcalde	insistir	1
alcalde	manifestar	2
alcalde	manifestat	1
alcalde	marcat	1
alcalde	ministra	2
alcalde	mostrar	1
alcalde	normal	1
alcalde	ordenar	1
alcalde	participació	1
alcalde	portaveu	1
alcalde	posar	2
alcalde	preferir	1
alcalde	presentar	1
alcalde	president	1
alcalde	presidit	2
alcalde	presència	1
alcalde	pronunciat	1
alcalde	reciclar	1
alcalde	recordar	2
alcalde	rectificar	1
alcalde	referir	2
alcalde	resoldre	1
alcalde	reunir	3
alcalde	reunió	1
alcalde	rumor	1
alcalde	senador	1
alcalde	tinent	3
alcalde	voluntat	1
alcaldessa	adreçat	1
alcaldessa	alcalde	1
alcaldessa	confirmar	1
alcaldessa	dir	1
alcaldessa	marcar	1
alcaldessa	participar	1
alcaldessa	presidir	1
alcaldia	abandonar	1
alcaldia	arribar	2
alcaldia	candidat	1
alcaldia	candidata	2
alcaldia	decret	2
alcaldia	deixar	1
alcaldia	donat	1
alcaldia	tinença	1
alcista	previsió	1
alcohol	addicció	1
alcohol	beure	1
alcohol	consum	3
alcohol	efecte	3
alcohol	ingesta	1
alcohol	mesclar	1
alcohol	milligram	1
alcohol	venda	1
alcohol	vendre	1
alcoholmia	prova	1
alcohòlic	beguda	4
aldarull	coincidir	1
alegre	sit-com	1
alegria	alegria	1
alegria	luxe	1
alegria	provocar	1
alegria	viure	1
alemany	banc	1
alemany	circuit	1
alemany	ciutadà	1
alemany	empresa	1
alemany	executiu	1
alemany	fer	1
alemany	francès	1
alemany	marc	1
alemany	mercat	1
alenada	donar	1
alentir	empitjorar	1
alerta	donar	1
alerta	fer	1
alerta	llindar	1
alerta	límit	1
alerta	raó	1
alerta	toc	1
alertar	impedir	1
alertar	informar	1
alertar	mosso	1
alertar	resposta	2
alertat	desplaçar	1
aleshores	anar	1
aleshores	d'	1
aleshores	demanar	1
aleshores	desaparèixer	1
aleshores	desemborsar	1
aleshores	donar	1
aleshores	dubtar	1
aleshores	dur	1
aleshores	establir	1
aleshores	identificar	1
aleshores	iniciar	1
aleshores	llençar	1
aleshores	paralitzat	1
aleshores	president	1
aleshores	produir	1
aleshores	propietari	1
aleshores	publicar	1
aleshores	treballar	1
aleshores	trepitjar	1
aleshores	viure	1
alfabètic	part	1
alfabèticament	ordenar	1
alfabèticament	ordenat	1
alga	infecció	2
alga	nivell	1
alga	població	1
algerià	Sàhara	1
algun	Cantigas	1
algun	Conferència	1
algun	acte	1
algun	actuar	1
algun	allunyament	1
algun	altre	2
algun	alumne	1
algun	anar	1
algun	apuntar	1
algun	aspecte	2
algun	assumir	1
algun	atorgar	1
algun	autonomia	1
algun	avançament	1
algun	caldre	1
algun	carretera	2
algun	cas	1
algun	caure	1
algun	cercle	1
algun	citar	2
algun	comarca	1
algun	complir	1
algun	comprar	1
algun	comunicar	1
algun	comunitat	1
algun	confraria	1
algun	conservar	1
algun	constituir	1
algun	contacte	1
algun	cosa	4
algun	decisió	1
algun	descobrir	1
algun	desperfecte	1
algun	destacar	1
algun	destinar	1
algun	dia	3
algun	dificultat	1
algun	dirigent	1
algun	entrada	1
algun	escena	1
algun	escorxador	1
algun	espai	1
algun	espectador	1
algun	estar	1
algun	estudi	1
algun	experiència	1
algun	exposar	1
algun	extrem	1
algun	familiar	1
algun	fer	1
algun	finançar	1
algun	finca	1
algun	forçar	1
algun	gestió	1
algun	govern	1
algun	grup	1
algun	haver	3
algun	hi	1
algun	homenatjar	1
algun	homicidi	1
algun	idèntic	1
algun	indici	1
algun	indústria	1
algun	institució	1
algun	insult	1
algun	interí	1
algun	irregularitat	1
algun	jugada	1
algun	jutjat	1
algun	llengua	1
algun	lliçó	1
algun	lloc	1
algun	manera	1
algun	membre	1
algun	metre	1
algun	minoria	1
algun	mitjà	2
algun	moment	2
algun	mostrar	1
algun	nerviosisme	1
algun	obra	1
algun	obrir	2
algun	ocasió	1
algun	ocupar	1
algun	opinió	1
algun	paralitzar	1
algun	paralitzat	1
algun	patró	1
algun	país	1
algun	persona	1
algun	pertànyer	1
algun	pescador	1
algun	peça	2
algun	pista	1
algun	portar	1
algun	pregunta	1
algun	problema	1
algun	producte	2
algun	projecte	1
algun	proposar	1
algun	punt	2
algun	quedar	1
algun	raó	1
algun	realitzable	1
algun	relatar	1
algun	reparació	2
algun	responsabilitat	3
algun	retall	1
algun	saltar	1
algun	sector	2
algun	seguir	1
algun	ser	2
algun	servei	1
algun	sortir	2
algun	tertúlia	1
algun	tipus	2
algun	tram	2
algun	tramitació	1
algun	treballar	1
algun	tribut	1
algun	trobada	1
algun	variació	2
algun	voler	1
algun	àrea	1
algú	acudir	1
algú	altre	1
algú	disparar	1
algú	donar	1
algú	fer	1
algú	veure	1
alhora	acceptar	1
alhora	aprofundir	1
alhora	caldre	1
alhora	comunicar	1
alhora	considerar	1
alhora	constituir	1
alhora	dedicar	1
alhora	destacar	1
alhora	dir	1
alhora	expressar	1
alhora	fer	1
alhora	local	1
alhora	oferir	1
alhora	passar	1
alhora	preservar	1
alhora	pretendre	1
alhora	repartir	1
alhora	servir	3
alhora	situat	1
alhora	sol·licitar	1
alhora	tema	1
alhora	tocar	1
alhora	votar	1
aliança	estratègia	1
aliança	fracassar	1
aliança	marca	1
aliança	subscriure	1
aliat	oferir	1
aliment	acomiadar	1
aliment	exposició	1
aliment	fer	1
aliment	ser	1
aliment	venda	1
alimentació	L'	1
alimentació	considerar	1
alimentació	higiene	1
alimentació	invertir	1
alimentació	sector	1
alimentar	Ovidi	1
alimentar	contribuir	1
alimentar	enviar	1
alimentari	sanitari	1
alimentari	sobirania	2
aliè	casa	1
aliè	immoble	1
aliè	pujar	1
all	Ever	1
allargar	apostar	1
allargar	aprovar	1
allargar	començar	1
allargar	crear	1
allargar	iniciar	1
allargar	període	1
allargar	procés	1
allargar	suposar	1
allargar	voluntat	1
allau	haver	1
allau	inculpar	1
allau	suportar	1
alleugerir	oferir	1
alliberar	portar	1
alliberat	arribar	1
alliberat	quedar	1
alliberat	sòl	1
alliberat	veure	1
allotjament	gestionar	1
allotjament	informació	2
allotjament	modalitat	1
allotjament	oferta	3
allotjament	pagar	1
allotjament	plaça	2
allotjament	possibilitat	1
allotjar	dona	1
allunyament	explicar	1
allunyar	assegurar	1
allunyar	voler	2
allunyat	comprovar	1
allunyat	esdeveniment	1
allunyat	mantenir	1
allà	caminar	1
allà	consumir	1
allà	conèixer	1
allà	emmagatzemar	1
allà	home	1
allà	intervenir	1
allà	lluitar	1
allà	poblar	1
allà	repartir	1
allà	repassar	1
allà	tàctica	1
allà	un	1
allí	estudiar	1
allí	sol·licitar	1
allí	treballar	1
allò	afegir	1
allò	centrat	1
allò	compliment	1
allò	complir	1
allò	d'	1
allò	dir	1
allò	encarnar	1
allò	esclau	1
allò	faltar	1
allò	fer	1
allò	ho	1
allò	implicació	1
allò	justificar	1
allò	participar	1
allò	sentit	1
allò	ser	1
allò	subratllar	1
allò	suposar	2
allò	treure	1
almas	La	1
almenys	'	1
almenys	així	1
almenys	limitar	1
almenys	milió	1
almenys	palestí	1
almenys	setmana	1
almenys	variat	1
almívar	indústria	1
alpinisme	superar	1
alpí	localitat	1
als	Hebreus	1
als	Patis	1
als	fins	1
als	inferns	2
als	patis	1
als	respecte	2
alt	alça	1
alt	cambra	1
alt	cim	1
alt	comandament	1
alt	conca	1
alt	cost	1
alt	creixement	1
alt	càrrec	2
alt	dirigent	1
alt	edificació	1
alt	freqüència	1
alt	gamma	1
alt	nombre	1
alt	ocupació	1
alt	passar	1
alt	percentatge	1
alt	poder	3
alt	prestació	1
alt	pujar	1
alt	qualitat	2
alt	registrat	1
alt	risc	2
alt	saxo	1
alt	taxa	3
alt	tensió	2
alt	tribunal	1
alt	valor	1
alt	velocitat	13
alt	volum	1
alt	xifra	2
alt	índex	1
alta	donar	2
altament	interessant	1
altament	regressiu	1
altempordanès	centre	1
alteració	estat	1
alteració	mesurar	1
alteració	presentar	1
alterar	embrutar	1
alterar	explicar	1
alterar	negar	1
alternar	fer	1
alternar	pastoret	1
alternat	representar	1
alternatiu	estudi	1
alternatiu	itinerari	1
alternatiu	línia	1
alternatiu	material	1
alternatiu	rave	1
alternatiu	ruta	1
alternatiu	traçat	1
alternativa	defensar	1
alternativa	discurs	1
alternativa	durar	1
alternativa	existir	1
alternativa	invertir	1
alternativa	partit	1
alternativa	plantejar	1
alternativa	presentar	1
alternativa	qualificar	2
alternativament	admetre	1
altra	perpetuar	1
altra	recordar	1
altra	una	1
altre	10	1
altre	14	2
altre	4	1
altre	Biciter	1
altre	Cogul	1
altre	Corte	1
altre	Destino	1
altre	Diane	1
altre	Endesa	1
altre	James	1
altre	Minerva	1
altre	Noureddine	1
altre	Pedro	1
altre	Pròtesi	1
altre	Salamanca	1
altre	Tercera	1
altre	The	1
altre	Torelló	1
altre	accident	1
altre	acció	1
altre	aconseguir	1
altre	activitat	2
altre	actuació	3
altre	acusat	2
altre	administració	2
altre	agressió	1
altre	algun	1
altre	aplicar	1
altre	aquest	1
altre	aspecte	2
altre	assalt	1
altre	assenyalar	1
altre	banda	39
altre	campanya	1
altre	cantant	1
altre	cas	1
altre	casc	1
altre	catalogació	1
altre	centre	2
altre	citar	1
altre	ciutat	1
altre	compatriota	1
altre	completar	2
altre	comunicar	1
altre	comunitat	1
altre	concepte	1
altre	concert	1
altre	confirmar	1
altre	convençut	1
altre	convertir	1
altre	cos	1
altre	cosa	6
altre	costat	1
altre	cultura	1
altre	de	1
altre	debat	1
altre	deficiència	1
altre	deixar	1
altre	departament	1
altre	desprestigi	1
altre	dirigent	2
altre	dissenyar	1
altre	donar	1
altre	dret	1
altre	efecte	1
altre	el	29
altre	embarcació	2
altre	empresa	2
altre	encàrrec	1
altre	entitat	1
altre	entrevista	1
altre	equipament	2
altre	escultura	1
altre	esdeveniment	1
altre	espai	1
altre	estimar	1
altre	explotació	1
altre	factor	1
altre	falta	1
altre	fer	1
altre	ferir	1
altre	fet	1
altre	figura	1
altre	fons	1
altre	força	1
altre	forçar	1
altre	fòrum	1
altre	fórmula	1
altre	gestió	1
altre	govern	1
altre	grup	3
altre	guanyar	1
altre	haver	1
altre	incendi	1
altre	inclusió	1
altre	indret	2
altre	informació	1
altre	infraestructura	1
altre	iniciativa	3
altre	institució	2
altre	intern	1
altre	jove	1
altre	lesió	1
altre	lligat	1
altre	lloc	2
altre	malaltia	1
altre	maquinària	1
altre	matar	1
altre	mecanisme	1
altre	mesura	3
altre	mitjà	3
altre	moció	1
altre	monstre	1
altre	municipi	1
altre	nom	1
altre	nomenar	1
altre	novetat	1
altre	obeir	1
altre	objectiu	1
altre	obtenció	1
altre	ocasió	3
altre	oli	1
altre	opció	1
altre	organisme	1
altre	organització	1
altre	paper	1
altre	partit	3
altre	passar	1
altre	país	6
altre	permís	1
altre	persona	4
altre	peça	2
altre	pilar	1
altre	pla	1
altre	poeta	1
altre	portal	1
altre	posada	1
altre	possibilitat	2
altre	produir	1
altre	programa	1
altre	projecte	2
altre	promoció	1
altre	promotor	1
altre	proposta	3
altre	punt	2
altre	qualsevol	3
altre	rec	1
altre	reclam	1
altre	recollida	1
altre	regió	1
altre	reivindicació	1
altre	representació	1
altre	requeriment	1
altre	rere	1
altre	residència	1
altre	sala	1
altre	salvar	1
altre	sardanista	2
altre	secretari	2
altre	sector	2
altre	ser	5
altre	servei	2
altre	servilisme	1
altre	stradivarius	1
altre	sumar	1
altre	suport	1
altre	taller	1
altre	tasca	1
altre	tema	3
altre	temps	2
altre	testimoni	1
altre	tipus	1
altre	transmissió	1
altre	tres	1
altre	trobada	1
altre	trobar	1
altre	un	70
altre	utilitzar	1
altre	valor	1
altre	vegetal	1
altre	veure	1
altre	via	1
altre	viatger	1
altre	víctima	2
altre	xicot	1
altre	zona	1
altre	àmbit	1
altruïsme	solidaritat	1
alts	patir	1
alts	ple	1
alts	retirada	1
altura	confiscar	1
altura	saber	1
altura	ària	1
altíssim	dificultat	1
alumna	abús	1
alumna	destinat	1
alumna	resultar	1
alumne	Classes	1
alumne	Curley	1
alumne	abandonar	1
alumne	agrupar	1
alumne	crear	1
alumne	fer	1
alumne	lliurar	1
alumne	tenir	1
alumne	tractar	1
al·legació	a	1
al·legació	abastar	1
al·legació	cas	1
al·legació	conjunt	2
al·legació	declaració	1
al·legació	destacar	2
al·legació	fer	1
al·legació	presentar	2
al·legació	signar	1
al·leridís	bàndol	1
al·lucinant	viatge	1
al·ludir	excusar	1
al·lusiu	ninot	1
al·lusió	declarar	1
al·lusió	en	1
al·lusió	fer	1
al·lusió	recordar	1
al·lèrgia	sordesa	1
alça	anotar	1
alça	consum	1
alça	experimentar	1
alça	recaptar	1
alça	registrar	2
alça	ser	1
alça	tendència	1
alçada	aparell	1
alçada	baixar	1
alçada	circular	1
alçada	fer	1
alçada	intentar	1
alçada	metre	3
alè	contenir	1
amable	senzill	1
amagar	càlcul	1
amagar	desqualificar	1
amagar	editor	1
amagar	intentar	1
amagar	objectiu	1
amagat	acorralar	1
amagat	diner	1
amagat	jove	1
amagat	mantenir	1
amagat	pesseta	1
amagat	sentiment	1
amant	dona	1
amant	pelegrí	1
amant	també	1
amarg	record	1
