Head_Lemma	Dep_Lemma	Relation	Count
aumentar	cifra	nsubj	1
aumentar	cobertura	obj	1
aumentar	competencia	nsubj	1
aumentar	compra	obj	1
aumentar	con	mark	1
aumentar	conductividad	nsubj	2
aumentar	consumo	nsubj	1
aumentar	continuar	aux	1
aumentar	coste	obj	1
aumentar	cotización	obj	1
aumentar	crecer	advcl	1
aumentar	cuando	mark	1
aumentar	cuarto	obj	1
aumentar	cuatro	advmod	1
aumentar	cuenta	obj	1
aumentar	de	mark	3
aumentar	debido	mark	1
aumentar	defensa	obl	1
aumentar	diciembre	obl	1
aumentar	diferencia	obj	2
aumentar	disco	nsubj	1
aumentar	disminuir	advcl	1
aumentar	donde	obl	1
aumentar	dos	advmod	1
aumentar	dosis	obl	1
aumentar	el	det	2
aumentar	en	mark	1
aumentar	encargar	advcl	1
aumentar	esfuerzo	nsubj	1
aumentar	espesor	nsubj	1
aumentar	estadística	obl	1
aumentar	exigencia	obj	1
aumentar	exportación	obj	2
aumentar	firma	obl	1
aumentar	frecuencia	nsubj	1
aumentar	frigorífico	nsubj	1
aumentar	gasto	nsubj	1
aumentar	gobernador	advcl	1
aumentar	haber	aux	11
aumentar	importación	nsubj	1
aumentar	impuesto	obj	1
aumentar	incentivo	obj	1
aumentar	intención	obl	1
aumentar	inversión	obj	1
aumentar	ir	aux	1
aumentar	lanzar	conj	1
aumentar	libertad	obj	1
aumentar	llegar	advcl	1
aumentar	lograr	aux	1
aumentar	líder	conj	1
aumentar	medida	obl	1
aumentar	mercado	obl	2
aumentar	mientras	mark	1
aumentar	millón	obl	2
aumentar	mundo	obj	1
aumentar	no	advmod	1
aumentar	número	nsubj	3
aumentar	número	obj	1
aumentar	ocho	advmod	1
aumentar	para	mark	9
aumentar	paro	nsubj	1
aumentar	país	obl	1
aumentar	penetración	obj	1
aumentar	posibilidad	obj	2
aumentar	precio	nsubj	1
aumentar	prestigio	nsubj	1
aumentar	previsión	obl	1
aumentar	probabilidad	nsubj	1
aumentar	producción	obj	4
aumentar	propiedad	obj	1
aumentar	punto	obj	1
aumentar	que	cc	1
aumentar	que	mark	11
aumentar	que	nsubj	5
aumentar	que	obl	1
aumentar	quejar	csubj	1
aumentar	realmente	advmod	1
aumentar	retirada	obl	1
aumentar	s.	obl	1
aumentar	se	obj	1
aumentar	seguir	conj	1
aumentar	semana	obl	1
aumentar	ser	cop	1
aumentar	situar	advcl	2
aumentar	situar	ccomp	1
aumentar	situar	conj	2
aumentar	sorprendentemente	advmod	1
aumentar	sucesor	obl	1
aumentar	superficie	obj	1
aumentar	símbolo	obl	1
aumentar	tabla	obl	1
aumentar	tamaño	obl	1
aumentar	también	advmod	1
aumentar	tasa	obj	1
aumentar	tener	conj	1
aumentar	tolerancia	obj	1
aumentar	valor	nsubj	1
aumentar	valor	obj	1
aumentar	ventaja	obj	1
aumentar	volumen	obj	1
aumentar	y	cc	6
aumento	1	nummod	1
aumento	10.86	nmod	1
aumento	23,3	nummod	1
aumento	50	nummod	1
aumento	a	case	1
aumento	accidente	nmod	1
aumento	alcanzar	acl	1
aumento	carretera	nmod	1
aumento	caso	nmod	1
aumento	conductividad	nmod	2
aumento	cooperación	nmod	1
aumento	de	case	1
aumento	decidido	amod	1
aumento	depósito	nmod	1
aumento	disminuir	acl	1
aumento	el	det	17
aumento	en	case	4
aumento	estabilidad	nmod	1
aumento	este	det	1
aumento	exigido	amod	1
aumento	experimentado	amod	1
aumento	experimentar	acl	1
aumento	fuerte	amod	1
aumento	grado	nmod	1
aumento	gran	amod	1
aumento	helada	nmod	1
aumento	importante	amod	2
aumento	junto	case	1
aumento	mayor	amod	1
aumento	mercado	nmod	1
aumento	no	cop	1
aumento	número	nmod	2
aumento	paso	conj	1
aumento	pese	case	2
aumento	por	case	3
aumento	precio	nmod	4
aumento	producción	nmod	2
aumento	producir	acl	1
aumento	reivindicación	nmod	1
aumento	resultado	appos	1
aumento	ruido	appos	1
aumento	ráfaga	appos	1
aumento	salarial	amod	1
aumento	sobre	case	1
aumento	sostenido-	amod	1
aumento	sueldo	nmod	1
aumento	sustancial	amod	1
aumento	tarifa	nmod	1
aumento	temperatura	nmod	1
aumento	total	nmod	2
aumento	tributo	nmod	1
aumento	tráfico	nmod	1
aumento	uno	det	7
aumento	venta	nmod	1
aumento	y	cc	2
aumento	índice	nmod	1
aun	a	case	1
aun	altar	nmod	1
aunar	anoche	advmod	1
aunar	candidato	obl	1
aunar	candidatura	obl	1
aunar	con	mark	1
aunar	de	mark	1
aunar	esfuerzo	obj	1
aunar	fuerza	obj	1
aunar	hoy	advmod	1
aunar	interés	obj	1
aunar	izquierda	obj	1
aunar	mientras	mark	1
aunar	que	cc	1
aunar	socialista	nsubj	1
aureola	y	cc	1
aurora	de	case	1
aurora	el	det	1
aurora	la	det	1
aurora	manto	flat	1
aurora	tiende	flat	1
ausencia	Argentina	nmod	2
ausencia	Baltasar	nmod	1
ausencia	Barcelona	appos	1
ausencia	Juegos	nmod	1
ausencia	Oberto	nmod	1
ausencia	Pauleta	nmod	1
ausencia	Sogecable	nmod	1
ausencia	a	case	1
ausencia	actividad	nmod	1
ausencia	ante	case	2
ausencia	como	cc	1
ausencia	con	case	1
ausencia	de	case	1
ausencia	diálogo	nmod	1
ausencia	el	det	12
ausencia	en	case	3
ausencia	factor	nmod	1
ausencia	metal	nmod	1
ausencia	motor	nmod	1
ausencia	posible	amod	1
ausencia	reunión	nmod	1
ausencia	sanción	nmod	1
ausencia	sobre	case	1
ausencia	solo	amod	1
ausencia	su	det	1
ausencia	uno	det	1
ausencia	votación	nmod	1
ausencia	y	cc	2
ausencia	zurdo	nmod	1
australiano	el	det	3
australiano	entre	case	1
austriaco	RHI	appos	1
austriaco	al	case	1
austriaco	y	cc	1
autarquía	y	cc	1
autenticidad	sobre	case	1
autenticidad	su	det	1
autentificación	de	case	1
auto	cada	det	1
auto	con	case	1
auto	de	case	3
auto	del	case	1
auto	su	det	1
auto	sólido	amod	1
auto	vapor	nmod	1
autobús	al	case	1
autobús	de	case	2
autobús	en	case	3
autobús	mil	nummod	1
autobús	su	det	1
autobús	traqueteante	amod	1
autocar	el	det	1
autoconocimiento	al	case	1
autodeterminación	a	case	1
autodeterminación	de	case	1
autodeterminación	el	det	1
autoescuela	a	case	1
autoescuela	el	det	3
autoescuela	formación	nmod	1
autoestima	basado	amod	1
autoestima	de	case	1
autoestima	uno	det	1
autofoco	de	case	1
autogenerarse	además	advmod	1
autogenerarse	permanentemente	advmod	1
autogenerarse	piel	nsubj	1
autogenerarse	poder	aux	1
autogenerarse	él	obj	1
autogobierno	del	case	1
autogobierno	sobre	case	1
autogolpe	Estado	nmod	1
autogolpe	uno	det	1
automoción	de	case	1
automovilismo	de	case	1
automovilismo	el	det	1
automovilismo	español	amod	1
automovilismo	para	case	1
automóvil	Ford	appos	1
automóvil	al	case	1
automóvil	comitiva	nmod	1
automóvil	cuál	nsubj	1
automóvil	de	case	5
automóvil	del	case	2
automóvil	el	det	8
automóvil	en	case	2
automóvil	este	det	1
automóvil	hacia	case	1
automóvil	hasta	case	1
automóvil	modelo	appos	1
automóvil	norteamericano	amod	1
automóvil	oficial	amod	1
automóvil	prestado	amod	1
automóvil	primero	amod	1
automóvil	primero	appos	1
automóvil	ser	cop	1
automóvil	su	det	2
automóvil	tener	acl	1
automóvil	tercero	amod	1
automóvil	uno	det	1
automóvil	usar	acl	1
automóvil	utilizar	acl	1
autonomía	a	case	1
autonomía	autarquía	conj	1
autonomía	de	case	3
autonomía	el	det	5
autonomía	en	case	1
autonomía	entre	case	1
autonomía	fundamento	acl	1
autonomía	libre	amod	1
autonomía	moral	amod	1
autonomía	otro	det	1
autonomía	partido	nmod	1
autonomía	que	nmod	1
autonomía	respeto	conj	1
autonomía	su	det	1
autonómico	el	det	1
autonómico	y	cc	1
autopista	Barcelona-Valencia	appos	1
autopista	España	nmod	1
autopista	a-7	appos	1
autopista	de	case	4
autopista	el	det	6
autopista	en	case	1
autopista	peaje	nmod	4
autopista	unir	acl	1
autor	a	case	1
autor	al	case	1
autor	de	case	2
autor	dos	nummod	1
autor	el	det	7
autor	escuela	conj	1
autor	gol	nmod	2
autor	naturaleza	nmod	1
autor	no	advmod	1
autor	primero	amod	1
autor	puesto	mark	1
autor	según	case	1
autor	ser	cop	1
autor	su	det	2
autor	tanto	nmod	2
autora	conspiración	nmod	1
autora	de	mark	1
autora	el	det	1
autora	haber	aux	1
autora	que	mark	1
autora	ser	cop	1
autora	él	nsubj	1
autoridad	Argentina	nmod	1
autoridad	Belgrado	nmod	1
autoridad	Colombia	nmod	1
autoridad	Estado	nmod	1
autoridad	Estados	nmod	1
autoridad	Indonesia	nmod	1
autoridad	Madrid	nmod	1
autoridad	Yugoslavia	nmod	1
autoridad	a	case	10
autoridad	alto	amod	1
autoridad	ambiental	amod	1
autoridad	ante	case	1
autoridad	asistente	amod	1
autoridad	austriaco	amod	1
autoridad	cafetero	amod	1
autoridad	centro	nmod	1
autoridad	chino	amod	1
autoridad	ciudad	nmod	1
autoridad	colombiano	amod	1
autoridad	competencia	nmod	1
autoridad	con	case	1
autoridad	condado	nmod	1
autoridad	costarricense	amod	1
autoridad	cubano	amod	1
autoridad	de	case	10
autoridad	decretar	acl	1
autoridad	económico	amod	1
autoridad	egipcio	amod	1
autoridad	el	det	57
autoridad	electoral	amod	3
autoridad	empresario	conj	1
autoridad	en	case	1
autoridad	encargado	amod	1
autoridad	entre	case	2
autoridad	esforzar	acl	1
autoridad	español	amod	1
autoridad	estadounidense	amod	1
autoridad	europeo	amod	2
autoridad	francés	amod	1
autoridad	gubernamental	amod	2
autoridad	inversor	conj	1
autoridad	invitado	conj	1
autoridad	jordano	amod	1
autoridad	mayor	amod	1
autoridad	mexicano	amod	4
autoridad	migratorio	amod	2
autoridad	militar	amod	2
autoridad	molesto	amod	1
autoridad	monetario	amod	3
autoridad	máximo	amod	1
autoridad	oficial	amod	1
autoridad	organismo	nmod	1
autoridad	otro	det	2
autoridad	panameño	amod	2
autoridad	país	nmod	1
autoridad	pedaleo	nmod	1
autoridad	por	case	6
autoridad	regional	amod	1
autoridad	ruso	amod	1
autoridad	sanitario	amod	1
autoridad	según	case	1
autoridad	solicitar	acl	1
autoridad	su	det	1
autoridad	u	cc	1
autoridad	uno	nmod	1
autoridad	vietnamita	amod	1
autorización	a	case	1
autorización	administrativo	amod	1
autorización	aplicar	acl	1
autorización	autoridad	nmod	1
autorización	con	case	1
autorización	de	case	1
autorización	definitivo	amod	1
autorización	el	det	3
autorización	emitir	acl	1
autorización	hacer	acl	1
autorización	imponer	acl	1
autorización	operar	acl	1
autorización	preliminar	amod	1
autorización	previsto	amod	1
autorización	uno	det	1
autorizado	Yemen	nsubj	1
autorizado	agente	nsubj	1
autorizado	durar	advcl	1
autorizado	estar	aux	1
autorizado	estar	cop	2
autorizado	exportar	xcomp	1
autorizado	no	advmod	1
autorizado	ocupar	xcomp	1
autorizado	que	mark	1
autorizado	y	cc	1
autorizado	él	obl	1
autorizar	31	obl	1
autorizar	España	iobj	1
autorizar	España	obj	1
autorizar	Secretario	nsubj	1
autorizar	abrir	xcomp	1
autorizar	caída	nsubj	1
autorizar	ciencia	nsubj	1
autorizar	comercializar	ccomp	1
autorizar	curso	obl	1
autorizar	de	mark	3
autorizar	demandar	xcomp	1
autorizar	día	obl	1
autorizar	envío	obj	1
autorizar	estado	iobj	1
autorizar	fusión	obj	1
autorizar	institución	nsubj	1
autorizar	para	mark	1
autorizar	pero	cc	1
autorizar	que	mark	2
autorizar	que	obj	1
autorizar	solicitud	obl	1
autorizar	venta	obj	1
autorizar	yo	iobj	1
autorregulación	de	case	2
autoría	ETA	nmod	1
autoría	el	det	1
autoría	sobre	case	1
autoservicio	el	det	1
autoservicio	metro	nmod	1
autoservicio	tienda	conj	1
autovía	A-3	appos	1
autovía	Madrid-Valencia	appos	1
autovía	Ruta	appos	1
autovía	el	det	2
autovía	en	case	1
auténtico	carta	nsubj	1
auténtico	que	mark	1
auténtico	seguro	amod	1
auténtico	ser	cop	1
autómata	capaz	amod	1
autómata	uno	det	1
auxiliar	encontrar	conj	1
auxiliar	operadora	nsubj	1
auxiliar	ser	aux	1
auxilio	Frodo	nmod	1
auxilio	en	case	1
aval	Estado	nmod	1
aval	con	case	1
aval	de	case	1
aval	decena	nmod	1
aval	el	det	5
aval	firma	nmod	1
aval	millón	nmod	1
aval	necesario	amod	2
aval	socio	nmod	1
aval	uno	det	1
aval	y	cc	1
avalado	número	obj	1
avalancha	acontecimiento	nmod	1
avalancha	ante	case	1
avalancha	el	det	1
avalancha	semejante	det	1
avalancha	ser	cop	1
avalancha	uno	det	1
avalancha	uno	nsubj	1
avalar	Consejo	nsubj	1
avalar	amenazar	advcl	1
avalar	avalar	conj	1
avalar	candidatura	obj	1
avalar	firma	obj	1
avalar	no	advmod	1
avalar	o	cc	1
avalar	operación	obj	1
avalar	para	mark	2
avalar	proceso	obj	1
avalar	que	nsubj	1
avalar	rebatir	conj	1
avalar	ser	aux	1
avalar	trayectoria	obj	1
avalar	victoria	nsubj	1
avance	a	case	1
avance	además	case	1
avance	aspecto	nmod	1
avance	año	nmod	1
avance	como	mark	2
avance	con	case	2
avance	constitucional	amod	1
avance	desear	acl	1
avance	el	det	5
avance	entre	case	1
avance	fijar	acl	1
avance	filosofía	nmod	1
avance	investigación	nmod	1
avance	logrado	amod	2
avance	medicina	nmod	1
avance	notable	amod	1
avance	principal	amod	1
avance	protección	nmod	1
avance	punto	nmod	1
avance	su	det	1
avance	tecnológico	amod	2
avance	uno	det	4
avance	vertiginoso	amod	1
avance	y	cc	1
avanzado	Gobierno	obj	2
avanzado	fracaso	obl	1
avanzado	mes	obl	1
avanzado	más	advmod	2
avanzado	tiempo	obl	1
avanzar	0,74	obj	1
avanzar	París	nsubj	1
avanzar	País	obl	1
avanzar	a	mark	2
avanzar	calleja	obl	1
avanzar	candidato	nsubj	1
avanzar	concepto	obl	1
avanzar	crear	advcl	1
avanzar	de	mark	1
avanzar	fuente	nsubj	1
avanzar	haber	aux	1
avanzar	haber	ccomp	1
avanzar	hacer	aux	1
avanzar	hipótesis	obj	1
avanzar	hoy	advmod	1
avanzar	huir	advcl	1
avanzar	idea	nsubj	1
avanzar	lograr	conj	1
avanzar	luego	advmod	1
avanzar	no	advmod	2
avanzar	parar	advcl	1
avanzar	pensar	aux	1
avanzar	pero	cc	1
avanzar	pesimista	conj	1
avanzar	planeta	nsubj	1
avanzar	poder	aux	1
avanzar	política	obl	1
avanzar	proceso	obj	1
avanzar	que	cc	1
avanzar	que	mark	2
avanzar	quedar	advcl	1
avanzar	rajar	advcl	1
avanzar	reforma	obl	1
avanzar	relación	obl	1
avanzar	resultado	obj	1
avanzar	retroceder	conj	1
avanzar	se	expl	2
avanzar	seguir	aux	1
avanzar	semana	obl	1
avanzar	sentido	obl	1
avanzar	siglo	obl	1
avanzar	sustancialmente	advmod	1
avanzar	sólo	advmod	1
avanzar	temporada	nsubj	1
avanzar	tropa	nsubj	1
avanzar	vencer	advcl	1
avanzar	ver	conj	1
avanzar	vez	obl	1
avanzar	y	cc	2
avatar	Historia	nmod	1
avatar	de	case	1
avatar	el	det	1
ave	a	case	1
ave	costero	amod	2
ave	de	case	3
ave	el	det	4
ave	en	case	1
ave	lograr	acl	1
ave	paloma	appos	1
ave	poliandria	nmod	1
avena	de	case	1
avenida	Meridiana	nmod	1
avenida	Máximo	appos	1
avenida	capitalino	amod	1
avenida	el	det	2
avenida	en	case	1
avenida	y	cc	1
aventajado	más	advmod	1
aventajar	3.5-2.5	advmod	1
aventajar	Kasparov	obj	1
aventajar	Kramnik	nsubj	1
aventajar	después	advmod	1
aventajar	encuesta	obl	1
aventajar	punto	obl	1
aventajar	que	nsubj	1
aventajar	y	cc	1
aventajar	él	obj	1
aventura	Bakero	nmod	1
aventura	Lawrence	nmod	1
aventura	ZZTO	nmod	1
aventura	banquillo	nmod	1
aventura	de	case	2
aventura	democrático	amod	1
aventura	el	det	4
aventura	en	case	1
aventura	lanzar	acl	1
aventura	literario	amod	1
aventura	nuevo	amod	1
aventura	selva	nmod	1
aventura	su	det	2
aventurar	contienda	obl	1
aventurar	disputar	advcl	2
aventurar	no	advmod	2
aventurar	quien	nsubj	2
aventurar	tocar	xcomp	2
aventurar	él	iobj	2
average	basket	appos	1
averiar	grupo	nsubj	1
averiar	haber	aux	1
averiar	por	mark	1
averiar	él	obj	1
avería	mecánico	amod	1
avería	por	case	1
avería	superar	acl	1
avería	uno	det	1
aviación	civil	amod	1
aviación	de	case	1
aviador	RAF	nmod	1
aviador	el	det	1
aviador	y	cc	1
avisar	Ibarretxe	iobj	1
avisar	Japón	obl	1
avisar	acabar	ccomp	1
avisar	acusar	xcomp	1
avisar	aunque	mark	2
avisar	avisar	advcl	1
avisar	como	mark	1
avisar	conservar	advcl	1
avisar	contar	ccomp	1
avisar	de	mark	1
avisar	este	obl	1
avisar	extorsionado	iobj	1
avisar	haber	aux	1
avisar	hoy	advmod	1
avisar	jugador	nsubj	1
avisar	mañana	obl	1
avisar	nefasto	ccomp	1
avisar	peligro	obj	1
avisar	presencia	obj	1
avisar	que	cc	1
avisar	respuesta	obl	1
avisar	rival	nsubj	1
avisar	saldo	obj	1
avisar	sentido	obl	1
avisar	ser	aux	1
avisar	sin	mark	1
avisar	sistema	nsubj	1
avisar	taxista	nsubj	1
avisar	venir	ccomp	1
avisar	ya	advmod	1
avisar	él	obj	1
aviso	desprendimiento	nmod	1
aviso	el	det	1
aviso	más	advmod	1
aviso	primero	amod	1
aviso	sin	case	1
aviso	su	det	1
aviso	uno	det	1
avispado	el	det	1
avispado	más	advmod	1
avión	400	nummod	1
avión	Barak	nmod	1
avión	Cubana	nmod	1
avión	centenar	nmod	1
avión	chino	amod	1
avión	cifra	appos	1
avión	combate	nmod	2
avión	de	case	4
avión	del	case	2
avión	el	det	2
avión	en	case	1
avión	estallar	acl	1
avión	misil	conj	1
avión	narcotráfico	nmod	1
avión	norteamericano	amod	1
avión	nuevo	amod	1
avión	pequeño	amod	1
avión	por	case	3
avión	portador	amod	1
avión	procedente	amod	1
avión	radiocontrolado	amod	1
avión	reacción	nmod	1
avión	recorrido	nmod	1
avión	su	det	1
avión	traer	acl	1
avión	trece	nummod	1
avión	uno	det	2
avión	volar	acl	1
ayer	a	case	1
ayer	anteayer	conj	1
ayer	de	case	16
ayer	desde	case	2
ayer	domingo	obl	2
ayer	el	det	1
ayer	entre	case	1
ayer	hoy	conj	1
ayer	jueves	obl	1
ayer	marcar	acl	1
ayer	miércoles	obl	3
ayer	peor	nsubj	1
ayer	que	mark	1
ayer	ser	cop	1
ayer	uno	det	1
ayer	viernes	obl	1
ayuda	Estado	nmod	1
ayuda	Serbia	nmod	1
ayuda	UE	nmod	1
ayuda	a	case	1
ayuda	alimentario	amod	1
ayuda	arresto	nmod	1
ayuda	asegurar	acl	1
ayuda	así	cc	1
ayuda	beca	conj	1
ayuda	comunitario	amod	1
ayuda	con	case	4
ayuda	concedido	amod	1
ayuda	condicionado	amod	1
ayuda	contestado	amod	2
ayuda	contratación	nmod	1
ayuda	crédito	nmod	1
ayuda	de	case	13
ayuda	demás	nmod	1
ayuda	desactivar	acl	1
ayuda	el	det	17
ayuda	empresa	nmod	2
ayuda	en	case	1
ayuda	encontrar	acl	1
ayuda	enviar	acl	1
ayuda	este	det	1
ayuda	existir	acl	1
ayuda	familiar	amod	1
ayuda	financiero	amod	2
ayuda	gestionar	acl	1
ayuda	gubernamental	amod	1
ayuda	helicóptero	nmod	1
ayuda	humanitario	amod	2
ayuda	indulto	conj	1
ayuda	internacional	amod	2
ayuda	ley	nmod	1
ayuda	millón	appos	1
ayuda	millón	nmod	1
ayuda	modernización	nmod	1
ayuda	más	advmod	1
ayuda	necesidad	nmod	1
ayuda	niño	nmod	1
ayuda	otorgado	amod	1
ayuda	país	nmod	1
ayuda	personalizado	amod	1
ayuda	público	amod	1
ayuda	reloj	nmod	1
ayuda	república	nmod	1
ayuda	sector	nmod	2
ayuda	segundo	amod	1
ayuda	su	det	2
ayuda	subsidio	conj	1
ayuda	trabajo	nmod	1
ayuda	uno	det	3
ayuda	víctima	nmod	1
ayuda	y	cc	4
ayudante	Denis	appos	1
ayudante	con	case	1
ayudante	por	case	1
ayudante	su	det	2
ayudar	Rusia	obj	1
ayudar	Yarnall	nsubj	1
ayudar	a	mark	3
ayudar	acceder	xcomp	1
ayudar	candidato	iobj	1
ayudar	ciento	obj	1
ayudar	colaborador	iobj	1
ayudar	compañía	iobj	1
ayudar	comunicado	obl	1
ayudar	con	mark	1
ayudar	consulta	nsubj	1
ayudar	de	mark	4
ayudar	el	det	2
ayudar	enemigo	obj	1
ayudar	esfuerzo	obj	1
ayudar	establecimiento	obj	1
ayudar	fomentar	xcomp	1
ayudar	haber	aux	1
ayudar	hacer	advcl	1
ayudar	hacer	xcomp	1
ayudar	impedir	xcomp	1
ayudar	información	nsubj	1
ayudar	niño	obj	3
ayudar	otro	obj	1
ayudar	para	mark	4
ayudar	país	iobj	1
ayudar	país	obj	1
ayudar	personalidad	nsubj	1
ayudar	poder	aux	4
ayudar	promoción	obj	1
ayudar	prójimo	obj	1
ayudar	que	cc	1
ayudar	que	mark	2
ayudar	que	nsubj	2
ayudar	recuperar	xcomp	1
ayudar	resolver	xcomp	1
ayudar	retirar	xcomp	1
ayudar	reunión	nsubj	1
ayudar	romper	xcomp	1
ayudar	situar	xcomp	1
ayudar	superar	advcl	1
ayudar	superar	xcomp	2
ayudar	título	nsubj	1
ayudar	ver	aux	1
ayudar	violencia	nsubj	1
ayudar	y	cc	2
ayudar	yo	iobj	2
ayudar	él	obj	8
ayudar	único	amod	1
ayunar	haber	advcl	1
ayunar	haber	aux	2
ayunar	pueblo	obl	1
ayunar	se	expl	1
ayunar	voluntariamente	advmod	1
ayuntamiento	al	case	1
ayuntamiento	como	mark	1
ayuntamiento	constituido	amod	1
ayuntamiento	de	case	1
ayuntamiento	desde	case	1
ayuntamiento	el	det	7
ayuntamiento	mayor	amod	1
ayuntamiento	mundo	nmod	1
ayuntamiento	para	case	1
ayuntamiento	por	case	1
ayuntamiento	socio	appos	1
ayuntamiento	uno	det	1
azafrán	de	case	1
azar	del	case	1
azotar	país	obj	1
azotar	que	nsubj	1
azotea	de	case	1
azotea	el	det	1
azufre	de	case	1
azul	al	case	2
azul	celeste	amod	1
azul	como	cc	1
azul	de	case	1
azul	el	det	1
azul	y	cc	2
azulejo	contra	case	1
azulejo	derecha	appos	1
azulejo	el	det	2
azulejo	pared	nmod	1
azulgrana	como	mark	1
azulgrana	de	case	1
azulgrana	el	det	5
azulgrana	para	case	1
azulgrana	privado	amod	1
azulgrana	y	cc	1
azuzar	de	mark	1
azuzar	extranjero	obl	1
azúcar	aceite	conj	1
azúcar	arroz	conj	1
azúcar	el	cop	1
añadir	Alonso	nsubj	1
añadir	Arévalo	nsubj	1
añadir	Asefi	nsubj	1
añadir	Castells	nsubj	1
añadir	Gruand	nsubj	1
añadir	Ibarretxe	nsubj	2
añadir	Jané	nsubj	1
añadir	José	nsubj	1
añadir	MSNBC	nsubj	1
añadir	Mal	obj	1
añadir	Marx	nsubj	1
añadir	Metsu	nsubj	1
añadir	Milosevic	nsubj	1
añadir	Mondeo	nsubj	1
añadir	Oliva	nsubj	1
añadir	Ramón	obj	1
añadir	Ribadeneira	nsubj	1
añadir	Serra	nsubj	1
añadir	Wadhwani	nsubj	1
añadir	absurdo	ccomp	1
añadir	acto	ccomp	1
añadir	algo	ccomp	1
añadir	alusión	obl	1
añadir	amigo	ccomp	1
añadir	apoderar	ccomp	1
añadir	artículo	obj	1
añadir	así	cc	1
añadir	atento	ccomp	1
añadir	autorizado	ccomp	1
añadir	avanzar	xcomp	1
añadir	ayer	advmod	1
añadir	cifra	nsubj	1
añadir	coincidir	ccomp	1
añadir	compartir	ccomp	1
añadir	complicar	ccomp	1
añadir	comprender	advcl	1
añadir	comprometer	ccomp	1
añadir	comunicado	nsubj	1
añadir	constituir	conj	1
añadir	contento	ccomp	1
añadir	creación	obj	1
añadir	criticar	xcomp	1
añadir	cuestión	ccomp	1
añadir	cuestión	obj	1
añadir	de	mark	1
añadir	decir	ccomp	1
añadir	declaración	obl	1
añadir	demostrar	ccomp	1
añadir	derrota	nsubj	1
añadir	desconocer	ccomp	1
añadir	difundir	ccomp	1
añadir	dimensión	obj	1
añadir	dosis	obj	2
añadir	débil	ccomp	1
añadir	el	det	1
añadir	encajar	advcl	1
añadir	entender	ccomp	1
añadir	entonces	advmod	1
añadir	ese	obj	1
añadir	este	obj	1
añadir	estrategia	obl	1
añadir	estudiar	ccomp	1
añadir	examinar	ccomp	1
añadir	fabricar	ccomp	1
añadir	factor	nsubj	1
añadir	falta	obj	1
añadir	faltar	ccomp	1
añadir	fuente	nsubj	1
añadir	haber	aux	6
añadir	haber	ccomp	1
añadir	hacer	ccomp	1
añadir	hoy	ccomp	1
añadir	imagen	obj	1
añadir	insistir	ccomp	1
añadir	ir	ccomp	1
añadir	luego	advmod	1
añadir	mal	obj	1
añadir	marcar	advcl	1
añadir	marcha	ccomp	1
añadir	merecer	ccomp	1
añadir	millón	obj	1
añadir	ministro	nsubj	1
añadir	mirada	obl	1
añadir	misiva	obj	1
añadir	muestra	ccomp	1
añadir	multar	ccomp	1
añadir	negar	ccomp	1
añadir	normal	ccomp	1
añadir	nota	nsubj	1
añadir	número	obj	1
añadir	organización	nsubj	1
añadir	pedir	ccomp	2
añadir	perder	parataxis	1
añadir	permitir	ccomp	2
añadir	pero	advmod	1
añadir	poco	obl	1
añadir	poder	aux	1
añadir	político	nsubj	1
añadir	popular	nsubj	1
añadir	precio	obj	1
añadir	preferir	ccomp	1
añadir	presentar	ccomp	1
añadir	principio	obl	1
añadir	probablemente	advmod	1
añadir	prohibir	conj	1
añadir	pronunciar	advcl	1
añadir	provocar	xcomp	1
añadir	que	cc	1
añadir	que	iobj	1
añadir	que	nsubj	2
añadir	que	obj	2
añadir	querer	ccomp	1
añadir	quien	nsubj	1
añadir	recibir	xcomp	1
añadir	recordar	advcl	1
añadir	registrar	ccomp	1
añadir	relación	obj	1
añadir	representante	nsubj	1
añadir	retirar	ccomp	1
añadir	revés	obj	1
añadir	sarpullido	obj	1
añadir	se	obj	3
añadir	según	mark	1
añadir	sentencia	nsubj	1
añadir	sentido	obl	1
añadir	ser	ccomp	2
añadir	servir	ccomp	1
añadir	si	mark	2
añadir	situación	nsubj	1
añadir	sostener	conj	1
añadir	sólido	ccomp	1
añadir	también	advmod	1
añadir	titular	nsubj	1
añadir	tribuna	obl	1
añadir	técnico	nsubj	2
añadir	utilizar	ccomp	1
añadir	válido	ccomp	1
añadir	y	advmod	1
añadir	y	cc	6
añadir	él	obj	2
añejo	engañar	parataxis	1
añejo	un	advmod	1
año	0-1	appos	1
año	1,3	conj	1
año	10	nummod	2
año	100	nummod	1
año	12	nummod	1
año	13	nmod	1
año	13	nummod	2
año	14	nummod	2
año	15	nummod	2
año	16	nummod	2
año	17	nummod	3
año	18	nummod	3
año	19	nummod	3
año	1918	compound	1
año	1977	compound	1
año	1985	compound	1
año	1987	compound	1
año	1988	appos	1
año	1989	compound	1
año	1998	compound	1
año	2	nummod	1
año	20	nummod	3
año	2000	compound	9
año	2001	compound	1
año	2002	compound	3
año	2003	compound	1
año	2006	compound	1
año	2007	compound	1
año	2015	compound	1
año	21	nummod	3
año	22	nummod	3
año	23	nummod	3
año	24	nummod	3
año	25	nummod	7
año	26	nummod	2
año	27	nummod	2
año	28	nummod	2
año	29	nummod	2
año	30	nummod	3
año	31	nummod	3
año	32	nummod	3
año	33	nummod	1
año	34	nummod	3
año	35	nummod	2
