Dep_Lemma	Head_Lemma	Count
a	interpret	1
a	interpretace	1
a	invalida	1
a	investice	1
a	investiční	1
a	investor	2
a	investovat	1
a	italský	1
a	izolace	1
a	izolační	1
a	izolovat	1
a	jak	1
a	jakost	2
a	jaký	1
a	jasný	2
a	jasně	1
a	jazz	2
a	jazzový	1
a	jeden	5
a	jednat	4
a	jednoduchý	1
a	jednota	2
a	jednotlivec	1
a	jemně	1
a	jet	1
a	jev	1
a	jezdit	1
a	ještě	1
a	jih	1
a	jihovýchodní	1
a	jinde	1
a	jiný	4
a	jistota	3
a	jištění	1
a	jižní	2
a	jmenovat	2
a	jméno	1
a	justice	1
a	já	8
a	játra	1
a	jít	12
a	kalhoty	1
a	kamarád	1
a	kamení	1
a	kampelička	1
a	kanadský	1
a	kanalizace	2
a	kancelář	3
a	kancionál	1
a	kandidatura	1
a	kapitál	1
a	kapitálový	1
a	kapsle	1
a	kardinál	1
a	kariéra	1
a	katalog	1
a	katolický	1
a	každý	1
a	kdo	4
a	kdy	2
a	kilometr	1
a	kinestetika	1
a	kladný	1
a	klasický	1
a	klepat	1
a	klesat	3
a	klesnout	3
a	klidný	1
a	klidně	1
a	klub	1
a	klást	1
a	klíčový	1
a	kniha	1
a	knírek	1
a	knížecí	1
a	koalice	1
a	koktejl	1
a	kolega	1
a	kolečkový	1
a	kolkovné	1
a	kolo	1
a	kolt	1
a	kombinace	1
a	komentář	1
a	komerční	2
a	komerčněprávní	1
a	komfort	1
a	komisař	1
a	komise	1
a	kompletizace	1
a	komplex	1
a	komplikovaný	1
a	komunikace	1
a	komunismus	1
a	koncepce	1
a	konec	1
a	koneckonců	1
a	konečný	1
a	konečně	1
a	konfekční	1
a	konflikt	1
a	kongregace	1
a	konsolidační	1
a	konsolidovat	1
a	konstantní	1
a	konstatovat	1
a	konstruktér	1
a	kontaktovat	1
a	kontinent	1
a	kontrola	2
a	kontrolovaný	1
a	kontrolování	1
a	konzervatoř	1
a	konzultační	1
a	konzultovat	1
a	koníček	1
a	končit	2
a	kooperační	1
a	koridor	1
a	koruna	2
a	kosmetický	1
a	kost	1
a	kotelna	1
a	koupit	5
a	kousat	1
a	kouř	1
a	kov	1
a	kovovýroba	3
a	kočka	1
a	koš	1
a	kraj	1
a	krajský	1
a	kralický	1
a	kravata	1
a	krejčí	1
a	kresba	1
a	kriminalita	1
a	kritik	1
a	kritika	2
a	kritérium	1
a	krize	1
a	krok	1
a	krvavý	1
a	krytí	1
a	krása	1
a	který	2
a	kultura	3
a	kulturní	1
a	kupovat	2
a	kupující	3
a	kurie	1
a	kvalifikovaný	1
a	kvalita	6
a	kvalitní	2
a	káva	1
a	kód	1
a	kůra	1
a	kůň	1
a	ladný	1
a	lajdáckost	1
a	lampa	1
a	leden	2
a	ledvina	1
a	legislativní	1
a	legální	1
a	lehký	1
a	lektorka	1
a	letní	1
a	letošní	1
a	levný	2
a	levně	1
a	lešení	1
a	ležící	1
a	lhát	1
a	licence	3
a	lidovec	1
a	likvidace	1
a	limuzína	1
a	list	2
a	literatura	1
a	literární	1
a	litovat	1
a	litr	1
a	lišit	1
a	liška	1
a	lobování	1
a	logicky	1
a	logický	1
a	logika	1
a	logistika	1
a	lov	1
a	luxovat	1
a	lyžař	1
a	lze	11
a	lákadlo	1
a	lákat	1
a	lámat	1
a	láska	2
a	látkový	1
a	lázeňský	1
a	lázně	2
a	lék	1
a	lékař	4
a	léčba	1
a	líbit	1
a	líbivý	1
a	lítostivý	1
a	líčený	1
a	mafie	1
a	magazínový	1
a	majetek	2
a	majitel	4
a	majitelka	1
a	majonéza	1
a	malovat	1
a	malý	4
a	management	4
a	manažer	6
a	manažerský	1
a	manžel	1
a	marketing	2
a	maso	3
a	materiál	6
a	mateřský	1
a	maximální	1
a	mazlit	1
a	mechanik	1
a	metoda	3
a	mez	1
a	mezilidský	1
a	mezinárodní	1
a	mezistátní	1
a	mikrob	1
a	milión	3
a	minerál	1
a	minimalizace	1
a	minimalizovaný	1
a	minimalizovat	1
a	ministerstvo	2
a	ministr	2
a	minulý	1
a	mistr	2
a	mladočech	1
a	mluvit	3
a	mládež	1
a	mléko	2
a	mlčet	3
a	mnohaletý	1
a	mnohý	1
a	množství	1
a	mocenský	1
a	moci	49
a	modernizace	3
a	moderní	1
a	mokřina	1
a	molekula	1
a	molo	1
a	monitorování	1
a	montáž	1
a	montážní	1
a	morálka	1
a	morálně	1
a	motivace	1
a	motivovat	2
a	možnost	9
a	možná	2
a	možný	7
a	mrtvý	1
a	msta	1
a	muset	37
a	musit	1
a	muzeum	1
a	mužstvo	1
a	myslit	2
a	mysterium	1
a	málo	3
a	mícha	1
a	mínit	1
a	mínění	1
a	mír	2
a	míra	2
a	mírový	1
a	místní	1
a	místo	6
a	místopředseda	1
a	mít	63
a	mívat	1
a	mířit	1
a	móda	2
a	mýtus	1
a	mělkost	1
a	měna	1
a	měnit	4
a	město	2
a	městský	1
a	měsíc	1
a	měření	1
a	měřit	1
a	můra	1
a	nabídka	4
a	nabídkový	1
a	nabídnout	1
a	nabízený	1
a	nabízet	4
a	naběhat	1
a	nacházet	1
a	nacista	1
a	nadace	2
a	nadační	1
a	nadhodnotit	1
a	nadproud	1
a	nadstandard	1
a	nadějný	1
a	nafilmovat	1
a	nahradit	1
a	nahrazený	1
a	nahrát	1
a	najmout	1
a	najít	2
a	nakladatelství	1
a	nakupovat	1
a	nalezení	1
a	nalistovat	1
a	nalézt	1
a	namluvit	3
a	naopak	3
a	napadnout	1
a	napjatý	1
a	naplnit	1
a	napodobení	1
a	naposled	1
a	napsat	2
a	napáchat	1
a	napřesrok	1
a	narušovaný	1
a	narážet	1
a	narůstat	2
a	nasadit	2
a	naskytnout	1
a	nastat	1
a	nastavit	1
a	nastoupit	3
a	nastřelit	2
a	natočit	1
a	natřít	1
a	naučit	1
a	navozovat	1
a	navrhnout	2
a	navrácený	1
a	navázat	1
a	navíc	2
a	navštívit	1
a	navštěvovat	1
a	naznačovat	1
a	nařídit	1
a	nařízení	1
a	ne	1
a	nebezpečnost	1
a	nebezpečí	1
a	nechat	5
a	nechávat	2
a	neděle	3
a	nedůvěra	1
a	negativní	1
a	nejistota	3
a	neshoda	1
a	nevídaný	1
a	nezaměstnanost	3
a	neznámá	1
a	nic	1
a	norma	1
a	nos	1
a	novelizace	1
a	nový	1
a	nucený	2
a	nutit	1
a	nutnost	5
a	nutný	5
a	nyní	2
a	náboj	1
a	náboženský	1
a	nábytek	1
a	náhoda	1
a	nájemné	2
a	nájemník	1
a	nájezd	1
a	náklad	4
a	nákladný	1
a	nákup	2
a	náležitost	1
a	námořní	1
a	náměstek	1
a	nápad	2
a	nápadný	1
a	nápoj	2
a	nárazník	1
a	národ	2
a	nárok	2
a	náročný	3
a	následek	1
a	následně	2
a	následovat	1
a	následovník	1
a	následující	1
a	nástroj	2
a	nástup	1
a	nástupnictví	1
a	nástěnný	1
a	nátěr	1
a	návaznost	1
a	návod	1
a	návrat	1
a	návrhář	1
a	návštěva	1
a	název	1
a	názor	3
a	nářadí	1
a	nést	3
a	nízký	1
a	něco	1
a	někdy	1
a	německý	2
a	němčina	2
a	nůž	1
a	obalový	1
a	obava	2
a	obchod	6
a	obchodní	4
a	obchodník	2
a	obchodovat	1
a	obchodovatelný	1
a	období	1
a	obec	3
a	obejít	1
a	obhajovat	1
a	obhájit	1
a	obilovina	1
a	objednávka	1
a	objektivita	1
a	objem	1
a	objevovat	2
a	oblast	1
a	obligace	1
a	obléci	1
a	oblíbený	1
a	obnovený	1
a	obnovování	1
a	obohacování	1
a	obor	3
a	obrana	1
a	obraz	2
a	obroučka	1
a	obrázek	1
a	obsah	1
a	obsahovat	2
a	obskurní	1
a	obtíž	1
a	obtěžovat	2
a	obuv	1
a	obvinit	1
a	obviněný	1
a	obvyklý	1
a	obyčejný	1
a	obávat	1
a	občan	1
a	občanský	1
a	oběd	1
a	oběh	1
a	oběť	2
a	ocenění	1
a	oceňovat	1
a	ochotný	2
a	ochrana	7
a	ochraňující	1
a	ochránce	1
a	ocitnout	1
a	odborník	1
a	odborný	1
a	odbory	1
a	odběratel	1
a	odchod	1
a	odchov	1
a	odcházet	2
a	odejít	5
a	odečet	1
a	odečítat	1
a	odhadovat	1
a	odhalit	2
a	odhodlanost	1
a	odhodlání	1
a	odjet	1
a	odkazující	1
a	odkladný	1
a	odkázaný	1
a	odlišný	1
a	odlišovat	1
a	odložit	1
a	odlučovač	1
a	odmítat	1
a	odmítnutý	2
a	odpad	1
a	odpadlík	1
a	odpadnout	1
a	odpis	1
a	odpor	1
a	odposlech	1
a	odpovědnost	1
a	odpočinek	1
a	odpůrce	1
a	odsouzený	3
a	odstoupit	1
a	odstranit	2
a	odstranitelný	1
a	odstranění	2
a	odstupňovat	1
a	odstřelit	1
a	odtud	1
a	odvděčovat	1
a	odvolávat	3
a	odvozenost	1
a	odvrátit	1
a	odvádění	1
a	odvíjet	1
a	odvětví	1
a	oděv	1
a	odřezávat	1
a	odříznout	1
a	odškodněný	1
a	odůvodnitelný	1
a	ohodnotit	1
a	ohrozit	1
a	ohrožení	2
a	ohrožený	1
a	ohyzdný	1
a	ohřev	1
a	okno	1
a	okolnost	1
a	okolí	3
a	okresní	1
a	okázat	1
a	olej	1
a	oligarchie	1
a	olovo	1
a	omezení	1
a	omezený	2
a	omezit	1
a	omezovat	2
a	omezování	1
a	omlouvat	1
a	omyl	2
a	on	5
a	onemocnět	1
a	onen	1
a	opadnout	1
a	opakovat	3
a	opakovatelný	1
a	opakování	1
a	opatření	2
a	opis	1
a	opotřebovaný	1
a	oprava	4
a	opravit	2
a	opravna	1
a	oprávněný	1
a	opustit	1
a	orba	1
a	organizace	1
a	organizovat	1
a	orlík	1
a	oslavený	1
a	osmdesátý	1
a	osmifinále	1
a	ostýchat	1
a	osvobozený	1
a	osvítit	2
a	otevření	1
a	otevřít	1
a	otázka	3
a	ovlivňovaný	1
a	ovlivňovat	2
a	ovládání	1
a	ovzduší	1
a	ověřený	1
a	ověřovat	1
a	oxid	1
a	ozbrojený	1
a	ozbrojování	1
a	označit	2
a	oznámit	2
a	ozvat	1
a	očekávat	2
a	ošidit	1
a	oživení	1
a	pachatel	1
a	padat	2
a	padělek	1
a	pak	2
a	palba	1
a	pamatovat	2
a	paměť	1
a	panovat	1
a	papír	3
a	parabola	1
a	paradox	3
a	parfém	1
a	parlament	2
a	partner	3
a	partyzán	1
a	pasový	1
a	pastel	1
a	pastvina	1
a	patro	1
a	patřit	10
a	pauza	1
a	peníze	2
a	perm	1
a	personál	2
a	pečovat	1
a	pivo	1
a	pivovar	3
a	placený	1
a	plat	1
a	platba	1
a	platit	8
a	platnost	1
a	platný	1
a	plavit	1
a	plech	1
a	pletený	1
a	pletáž	1
a	plivnout	1
a	plný	1
a	plovárna	1
a	plynoinstalace	1
a	plynout	3
a	plynulost	1
a	plynárna	1
a	plán	2
a	plánování	2
a	plíseň	1
a	pobyt	4
a	pobírat	1
a	pochod	1
a	pochopitelně	1
a	pochvala	1
a	pochvalovat	1
a	pochybenost	1
a	pochybovat	2
a	pocit	1
a	pociťovat	2
a	podat	1
a	podařit	5
a	podbízivý	2
a	podceňovat	1
a	podepsaný	1
a	podepřený	1
a	podezřelý	1
a	podhorský	1
a	podklad	1
a	podlehnout	1
a	podlý	1
a	podmínka	4
a	podnik	6
a	podnikat	1
a	podnikatel	8
a	podnikatelský	3
a	podnikání	3
a	podněcování	1
a	podnět	3
a	podobný	2
a	podobně	25
a	podpis	1
a	podpora	4
a	podrobit	1
a	podstatný	1
a	podstoupit	1
a	podtržený	1
a	podzim	1
a	podílet	5
a	podílník	1
a	podílový	2
a	podívaná	1
a	poezie	1
a	pohled	1
a	pohledávka	1
a	pohlídat	1
a	pohoda	1
a	pohrozit	2
a	pohyb	1
a	pohánět	1
a	pojatý	1
a	pojem	1
a	pojištění	3
a	pojišťovací	1
a	pojišťovna	2
a	pokles	4
a	pokládat	1
a	pokoušet	1
a	pokračovat	5
a	pokrok	1
a	pokrokový	1
a	pokus	2
a	pokusit	2
a	pokuta	2
a	poledne	1
a	policejní	1
a	policie	2
a	politický	6
a	politika	3
a	politolog	1
a	polopoušť	1
a	polopravda	1
a	polotovar	1
a	polovina	1
a	položit	2
a	položka	1
a	polygrafický	1
a	políbit	1
a	pomeranč	1
a	pomoc	2
a	pomoci	4
a	pomáhat	2
a	pomýšlet	1
a	pomůcka	2
a	ponechat	1
a	ponechávat	1
a	popisovat	1
a	poplatek	4
a	poplatník	1
a	popsaný	2
a	poptávka	4
a	populační	1
a	populistický	1
a	popálit	1
a	poradce	1
a	poradit	2
a	poradna	1
a	porucha	1
a	porušit	1
a	porážet	1
a	posilovat	1
a	posilování	1
a	poskytnout	2
a	poskytnutý	2
a	poskytovaný	1
a	poskytovat	4
a	poslanec	2
a	poslat	2
a	poslechnout	1
a	poslouchat	1
a	poslušný	1
a	posléze	1
a	posoudit	1
a	post	1
a	postarat	1
a	postava	1
a	postavený	1
a	postavit	1
a	postdoktorand	1
a	postih	1
a	postižený	1
a	postoj	1
a	postoupit	1
a	postulát	1
a	postup	2
a	postupně	1
a	postupovat	1
a	posuzovat	1
a	posílení	2
a	posílit	1
a	pot	1
a	potažmo	1
a	potkat	1
a	potlačovatel	1
a	potomek	1
a	potrat	1
a	potravina	1
a	potravinový	1
a	potravinář	1
a	potravinářský	5
a	potvrdit	2
a	potvrzení	1
a	potvrzovat	1
a	poté	4
a	potírat	1
a	potíž	3
a	potřeba	1
a	potřebovat	6
a	poučený	2
a	poučit	1
a	použití	1
a	používat	4
a	používání	1
a	povaha	1
a	považovaný	1
a	považovat	2
a	povinnost	1
a	povinný	1
a	povolený	1
a	povolit	1
a	povolovat	2
a	pověřit	1
a	pozadí	1
a	pozdě	3
a	pozemek	1
a	pozitivní	1
a	poznat	4
a	poznatek	1
a	poznávací	1
a	poznávat	1
a	pozvednout	1
a	počestný	1
a	počet	3
a	počkání	1
a	počátek	1
a	počítat	8
a	pořadatel	1
a	pořádaný	1
a	poškozování	1
a	poštovní	5
a	požadavek	3
a	požadovat	4
a	požádat	3
a	pracovat	4
a	pracovník	3
a	pranýřovat	1
a	pravice	1
a	pravost	1
a	pravý	1
a	praxe	1
a	prefekt	1
a	preference	1
a	premiér	2
a	prestižní	1
a	prezentace	2
a	prezentovaný	1
a	prezident	2
a	princip	1
a	privatizace	8
a	problém	6
a	probíhat	3
a	procentní	1
a	procento	10
a	prodaný	2
a	prodat	4
a	prodej	9
a	prodejna	1
a	prodejnost	2
a	prodejní	4
a	prodloužení	1
a	producent	1
a	produkce	6
a	produkt	4
a	produktivita	1
a	prodávající	1
a	prodávat	8
a	profese	1
a	profesionalita	2
a	profit	1
a	profitovat	1
a	prognóza	1
a	program	5
a	programový	1
a	prohlubovat	1
a	prohlásit	2
a	prohlídka	1
a	prohodit	1
a	prohrát	2
a	projet	2
a	projevit	2
a	projít	1
a	prokazatelný	1
a	prokázat	1
a	proležet	1
a	promíchat	1
a	promítnutí	1
a	proměnit	1
a	pronajímat	1
a	pronájem	1
a	proplétat	1
a	propouštění	1
a	propustit	1
a	prosadit	1
a	prosazování	1
a	prosperující	2
a	prostor	6
a	prostupný	1
a	prostý	1
a	prostředek	3
a	prostředí	6
a	prosáknout	1
a	protest	1
a	protihradní	1
a	protizákonnost	1
a	protějšek	1
a	proud	1
a	provedení	1
a	proviant	1
a	provoz	1
a	provozovat	4
a	prováděný	1
a	provést	1
a	prověřený	1
a	prověřovat	1
a	proškolit	1
a	prožívat	1
a	pruh	1
a	pružnost	1
a	pryž	2
a	práce	7
a	prádlo	1
a	právnický	1
a	právní	6
a	právo	3
a	práškový	1
a	prémie	1
a	pršet	1
a	průběh	1
a	průkazný	1
a	průmysl	6
a	průmyslový	4
a	průměr	1
a	průnik	1
a	psychodiagnostický	1
a	psychologický	2
a	psát	2
a	pták	1
a	ptát	2
a	publicista	1
a	publikovat	1
a	pustit	2
a	pád	3
a	pán	1
a	pár	2
a	pátek	2
a	páteř	1
a	péče	1
a	pět	1
a	pětka	1
a	přebírat	1
a	přechovávání	1
a	předat	1
a	předchůdce	1
a	předepisovat	2
a	předkládat	2
a	předložit	1
a	předmět	1
a	předpis	4
a	předpoklad	1
a	předpokládat	2
a	předseda	1
a	předsednictvo	1
a	představa	1
a	představit	1
a	představitel	1
a	představovat	1
a	předurčovat	1
a	předčit	1
a	přehledný	1
a	přehledně	1
a	přehlídka	5
a	přehlížení	1
a	přehodnocení	1
a	přejít	2
a	překladatel	4
a	překonat	2
a	překročit	1
a	překrýt	1
a	překážka	1
a	přelom	1
a	přeložit	1
a	přemístit	1
a	přemýšlet	1
a	přenos	2
a	přenést	1
a	přepojit	1
a	přepravit	1
a	přerozdělení	1
a	přerušit	1
a	přesnost	1
a	přestat	2
a	přestavovat	1
a	přestřelka	1
a	přesvědčený	2
a	přesvědčující	1
a	přesáhnout	1
a	převedený	1
a	převyšovat	1
a	převzít	1
a	přešlapování	1
a	přežívat	1
a	přibližovat	1
a	přibývat	1
a	přicházet	4
a	přidělit	1
a	přihlížet	2
a	přijatelnost	1
a	přijet	2
a	přijmout	2
a	přijímat	2
a	přijímání	1
a	přijít	6
a	přiklánět	1
a	přikrmování	1
a	přinést	2
a	připadat	2
a	připojení	1
a	připomenout	2
a	připomínat	3
a	připouštět	1
a	připočtený	1
a	připočítávat	1
a	připravenost	1
a	připravovat	1
a	přirozený	1
a	přislíbený	1
a	přislíbit	1
a	přispět	2
a	přistěhovalectví	1
a	přitažlivost	1
a	přivolaný	1
a	přivítat	1
a	přiznání	2
a	přiznávat	1
a	přizpůsobení	1
a	přizpůsobit	1
a	přizpůsobovat	2
a	přiřazený	1
a	přiřazovat	1
a	příbor	1
a	příběh	3
a	příjem	1
a	příjemce	1
a	příjemný	1
a	příklad	1
a	příležitost	1
a	příležitostně	1
a	příliv	1
a	příloha	1
a	případ	7
a	případně	1
a	příprava	1
a	příslib	1
a	příslušející	1
a	příslušenství	1
a	příslušník	1
a	přísně	1
a	příspěvek	1
a	přístup	1
a	přítel	4
a	přívlastek	1
a	příznivkyně	1
a	příští	2
a	půjčka	1
a	půl	17
a	působit	3
a	racionální	1
a	rada	10
a	radioaktivita	1
a	radiosonda	1
a	radní	1
a	radost	1
a	rafinerie	1
a	rakouský	1
a	rasový	1
a	reagovat	1
a	reakce	1
a	realitka	1
a	realitní	1
a	realizace	2
a	realizovat	1
a	realizovatelný	1
a	recenzent	1
a	recese	1
a	redaktor	2
a	region	1
a	reinvestování	1
a	reklama	1
a	reklamní	1
a	rekonstrukce	3
a	rekonstruovat	2
a	rekreace	1
a	rekvalifikace	1
a	rekvizita	1
a	remízek	1
a	renesance	1
a	reorganizace	1
a	reprezentace	1
a	reprezentační	1
a	republika	6
a	respektovaný	1
a	restaurace	1
a	restaurátorský	1
a	restrukturalizace	2
a	rezignovat	1
a	rezistence	1
a	reálný	2
a	režie	1
a	režisér	2
a	režisérka	1
a	režírovat	1
a	riskantní	1
a	riziko	2
a	rizikový	1
a	rod	1
a	rodina	2
a	rodinný	1
a	rok	12
a	rolník	1
a	rostlina	2
a	rovnocenný	1
a	rozbíhat	1
a	rozdrobení	1
a	rozdíl	1
a	rozdílný	1
a	rozdělení	1
a	rozdělit	2
a	rozehnat	1
a	rozehrávat	1
a	rozeznatelný	1
a	rozhodnout	5
a	rozhodnutí	1
a	rozhodnutý	1
a	rozhodně	1
a	rozhodovat	1
a	rozhodování	1
a	rozhoupat	1
a	rozkaz	1
a	rozlet	1
a	rozlišovat	1
a	rozmlouvání	1
a	rozpracovat	1
a	rozpárat	1
a	roztřídit	1
a	rozum	1
a	rozumný	1
a	rozvinout	1
a	rozvoj	6
a	rozvojový	2
a	rozvíjet	1
a	rozčilovat	2
a	rozšiřovat	1
a	rozštěpit	1
a	rozšíření	2
a	rozšířený	1
a	rozšířit	2
a	rtuť	1
a	ruch	1
a	ručit	1
a	rvačka	1
a	ryba	2
a	rybníkářství	1
a	rychlost	4
a	rádiovka	1
a	ráz	1
a	růst	6
a	různý	1
a	samozřejmě	4
a	sarkasmus	1
a	sbor	3
a	scenárista	2
a	schools	1
a	schopnost	2
a	schopný	5
a	schovat	1
a	scházet	2
a	schůzka	1
a	sdružení	1
a	sdělit	2
a	sdělovat	1
a	sebevědomý	1
a	sedmička	1
a	sedět	2
a	sehrát	3
a	sejít	1
a	sekretariát	1
a	sektor	1
a	seminář	1
a	separatista	1
a	sepisovat	2
a	sepjetí	1
a	serióznost	1
a	seriózní	2
a	servis	3
a	seskupení	1
a	seskupovat	1
a	sestavení	1
a	sestavit	1
a	sestra	1
a	severomoravský	1
a	sevřít	1
a	seznamovat	1
a	seznámený	1
a	sféra	1
a	shift	1
a	shledat	1
a	shoda	1
a	shodnout	1
a	shodovat	1
a	sice	2
a	silnice	1
a	situace	1
a	situovat	1
a	sjednocení	1
a	sjednocovat	1
a	sjednávat	1
a	skepse	1
a	sklad	1
a	skladba	1
a	skladování	1
a	sklenička	1
a	sklo	1
a	skluz	1
a	sklízet	1
a	skok	1
a	skončení	1
a	skončit	6
a	skromnost	1
a	skrytě	1
a	skupina	3
a	skutečnost	1
a	slabost	1
a	slabozraký	4
a	sled	1
a	sledovat	2
a	slezský	1
a	slibovaný	1
a	slohový	1
a	sloužit	2
a	slovenský	10
a	slovinec	1
a	slovo	1
a	složení	1
a	složený	1
a	složit	1
a	složitost	1
a	složitý	1
a	sluch	1
a	slunce	1
a	služba	7
a	slyšení	1
a	smrk	1
a	smrt	1
a	smysl	3
a	smát	2
a	smést	1
a	smět	3
a	směřování	1
a	snad	1
a	snadný	1
a	snaha	4
a	snažit	10
a	snížení	3
a	snížit	2
a	sobota	1
a	socha	1
a	sociologie	1
a	sociální	8
a	software	1
a	solidarita	1
a	solidní	1
a	solifuga	1
a	soubor	1
a	souběžně	1
a	soud	3
a	soudní	2
a	soudný	1
a	soudruh	1
a	soukromý	2
a	soulad	1
a	soupeření	1
a	soustředit	1
a	soustředění	1
a	soustředěně	1
a	soutěž	1
a	souvislost	1
a	současnost	1
a	současně	1
a	součet	1
a	součást	1
a	sovětský	1
a	spatřovat	1
a	spedice	1
a	spletitý	1
a	splnit	1
a	splnitelný	1
a	splněný	1
a	splácet	1
a	spoj	2
a	spojený	1
a	spojit	1
a	spojovat	1
a	spokojený	2
a	spokojit	3
a	spokojovat	1
a	spolehlivost	1
a	spolehlivý	1
a	společenský	1
a	společenství	1
a	společnost	13
a	společník	2
a	spolupracovat	2
a	spolupráce	2
a	spolupůsobit	1
a	spolykat	1
a	spoléhat	1
a	sport	1
a	spotřebovat	2
a	spočívat	2
a	spořitelna	2
a	spravedlivý	1
a	sprcha	3
a	správa	2
a	správnost	1
a	spěchat	1
a	spět	1
a	srovnat	1
a	srovnatelný	1
a	srozumitelný	1
a	srpen	1
a	srážet	1
a	stabilizovat	2
a	stacionář	1
a	stadium	1
a	stanice	2
a	stanovení	2
a	stanovený	1
a	stanovit	1
a	stanovování	1
a	staronový	1
a	starožitnost	1
a	start	1
a	startovat	1
a	starý	3
a	stav	1
a	stavba	1
a	stavbyvedoucí	1
a	stavebnictví	1
a	stavební	3
a	stavitelství	1
a	stavět	2
a	stačit	1
a	stažení	1
a	stehýnko	1
a	stimulovat	1
a	stoh	1
a	stojan	2
a	stolkový	1
a	stoupat	2
a	stoupenec	1
a	stoupnout	1
a	stovka	2
a	stočné	2
a	strana	7
a	stranický	1
a	strategie	1
a	strava	2
a	stravovací	1
a	stravování	1
a	stres	2
a	strhávat	1
a	strohý	1
a	stroj	3
a	stromovka	1
a	struktura	5
a	stráž	1
a	student	2
a	studený	1
a	studium	1
a	studovat	1
a	stupeň	1
a	styl	1
a	stát	23
a	stávat	2
a	stín	1
a	stížnost	1
a	střední	18
a	střednědobý	1
a	středověký	1
a	střela	1
a	střetnout	2
a	stříbrný	1
a	stříbro	1
a	subdodávka	1
a	subjekt	1
a	sukničkář	1
a	suma	1
a	sunout	1
a	super	1
a	suplovat	1
a	surovina	1
a	svaz	4
a	svoboda	2
a	svár	1
a	svítit	1
a	svět	1
a	světový	1
a	svěřenec	1
a	syenitový	1
a	symbol	2
a	sympatie	1
a	syn	2
a	syrový	1
a	systematicky	1
a	systematika	1
a	systém	7
a	sáhnout	1
a	sázka	1
a	sídlo	2
a	síla	4
a	sílit	1
a	sílící	1
a	síra	1
a	síť	2
a	tabulka	1
a	tabák	1
a	tady	1
a	tah	1
a	tajemství	1
a	tak	2
a	taktika	1
a	takto	1
a	také	1
a	tam	1
a	tango	1
a	tantiéma	1
a	technický	2
a	technika	10
a	technologický	1
a	technologie	1
a	tekutina	1
a	telekomunikace	1
a	televize	2
a	televizní	9
a	tempo	1
a	ten	78
a	tendence	1
a	teorie	1
a	teplo	2
a	teplota	1
a	terapeutický	1
a	testovat	1
a	text	1
a	textilie	2
a	textilní	1
a	teátr	1
a	teď	2
a	thriller	1
a	tichomořský	1
a	tichý	1
a	tisk	2
a	tisknout	1
a	tiskárna	1
a	tkáň	1
a	tlak	1
a	tlačit	1
a	tlumení	1
a	tma	1
a	tmavý	1
a	tok	2
a	tolerance	1
a	točit	1
a	trable	1
a	tradice	1
a	trajekt	1
a	transakce	2
a	translační	1
a	transparentnost	1
a	traumatizující	1
a	trefit	1
a	trestaný	1
a	trestat	1
a	trezor	1
a	trh	3
a	trocha	1
a	trochu	1
a	trolejbusový	1
a	trpělivost	1
a	trpělivý	1
a	trvalý	1
a	trvanlivost	1
a	trvat	2
a	tržiště	2
a	tudíž	2
a	tuhnout	1
a	tuk	1
a	tuna	1
a	turbodmychadlo	1
a	turistika	1
a	tušit	1
a	tužidlo	1
a	tvorba	1
a	tvořit	5
a	tvrdit	2
a	tvářit	1
a	tvůrčí	1
a	ty	1
a	typ	1
a	táhnout	1
a	tápat	1
a	týden	1
a	týkat	1
a	tým	2
a	tělesný	1
a	těžknout	1
a	těžko	2
a	třeba	6
a	třetí	2
a	třást	1
a	tříbení	1
a	třída	2
a	ubývat	1
a	uchovatelný	1
a	uchránit	1
a	uchvácení	1
a	udržet	2
a	udržovat	2
a	udělat	1
a	udělit	2
a	udělovat	1
a	uherskohradišťský	1
a	uhradit	2
a	ujet	1
a	ujít	1
a	uklidnění	1
a	ukončit	1
a	ukrajinský	1
a	ukrývat	1
a	ukázat	2
a	ulevit	1
a	uložit	1
a	umožnit	3
a	umožňovat	2
a	umožňující	1
a	umírání	1
a	umístění	1
a	umění	2
a	umět	1
a	unie	4
a	unionista	1
a	upevnit	1
a	upevňovat	1
a	uplatnit	1
a	uplatnění	1
a	upozornit	1
a	upravený	1
a	upravit	2
a	upravovat	3
a	upít	1
a	upřesněný	1
a	urychlovač	2
a	urážka	1
a	usadit	1
a	usedlý	1
a	usilovat	2
a	uskupení	1
a	uskutečnit	1
a	uskutečnitelný	1
a	usmrtit	1
a	usměrnit	1
a	usměrňovat	1
a	uspokojit	1
a	uspořádat	1
a	uspět	1
a	ustupovat	2
a	ustálit	1
a	usuzování	1
a	utajovaný	1
a	utrpět	1
a	utrácet	1
a	utržení	1
a	utvořit	1
a	utřídit	1
a	uvažovat	2
a	uvedený	1
a	uvidět	2
a	uváděný	1
a	uvádět	1
a	uvítat	1
a	uvědomit	1
a	uvědomovat	1
a	uvěřitelný	2
a	uzavírat	1
a	uzavřít	1
a	uznat	2
a	učinit	1
a	učitel	3
a	ušetřit	1
a	užitečný	1
a	užívat	1
a	vadit	2
a	varianta	2
a	varovat	1
a	varující	1
a	vaz	1
a	vcházet	1
a	vedení	1
a	vedoucí	1
a	vegetarián	1
a	veletrh	1
a	veletržní	1
a	velikost	3
a	velký	4
a	vemlouvavý	1
a	venkov	1
a	venkovský	2
a	vetchý	1
a	veřejnost	2
